id;amount_answer_tokens;confidence_per_choice
900;2;[0.004912256260256346, 0.44218726947413284, 0.3902288956732621, 0.16267160558726998]
901;2;[0.020242923010690996, 0.003104352787148957, 0.9753586319698485, 0.001294086772645521]
902;2;[0.007910631742171647, 0.0662349086435288, 0.9143446078909913, 0.011509901269065972]
903;2;[0.013563478431022543, 0.03253708555098896, 0.9508730782328708, 0.0030264211144838335]
904;2;[0.07620247592904131, 0.563064335955848, 0.05934654792551725, 0.30138663877586686]
905;2;[0.5445031854395471, 0.01863187330990323, 0.4240595072051937, 0.012805486769688157]
906;2;[0.1966981334504917, 0.01424876159907449, 0.7779561626821629, 0.011096946691156975]
907;2;[0.6734903088451913, 0.0008935736557398375, 0.3181342954936843, 0.007481800617600782]
908;2;[0.12347836157047566, 0.8051800370795573, 0.013014520456793799, 0.05832704799315418]
909;2;[0.18336837207166481, 0.059531001525197864, 0.7252359801004812, 0.0318646489175436]
910;2;[0.1285678345869241, 0.05359504719159757, 0.07798033352983182, 0.7398567829127249]
911;2;[0.09721360183500652, 0.2332033076795517, 0.5594256199195178, 0.11015744253639204]
912;2;[0.2118250539621209, 0.6524670807920614, 0.02232619643038261, 0.11338178097987703]
913;2;[0.01347598398543628, 0.7357639489734039, 0.011892514126427129, 0.2388675885463473]
914;2;[0.14251204828997271, 0.6386946511434923, 0.14251204828997271, 0.07628120254885812]
915;2;[0.3307542494390049, 0.3307542494390049, 0.20061259311499657, 0.13787888443839275]
916;2;[0.19453848801443605, 0.055736209990064525, 0.4666735448076333, 0.2830518298738103]
917;2;[0.0073902217196796845, 0.19059633021396213, 0.7538231315690052, 0.048190299093166175]
918;2;[0.0029464515922830448, 0.8169694494456953, 0.16087082527816204, 0.019213277880086383]
919;2;[0.05316646896452211, 0.9423981236690132, 0.0010365808747221186, 0.003398817838473279]
920;2;[0.000707298422514828, 0.03861718539067082, 0.8789229835231502, 0.08175258211358487]
921;2;[0.02632880645698322, 0.7694404197956372, 0.009685826606106049, 0.19454500473696335]
922;2;[0.003925796853534586, 0.9606106066335023, 0.019936836723778856, 0.015526827754329486]
923;2;[0.01405426127460878, 0.985279547893171, 0.00029168688705848465, 0.00037453337669762093]
924;2;[0.2079149825802983, 0.3427938542773844, 0.44015602157651545, 0.009135144610954018]
925;2;[0.0022357650049042704, 0.044906540557575585, 0.05088577696539947, 0.9019719583011644]
926;2;[0.3951438195236596, 0.019673053530368665, 0.5073747075154528, 0.07780843608673159]
927;2;[0.023390022913341517, 0.1525221086382768, 0.7745711570154538, 0.04951667889611483]
928;2;[0.0008929879752182142, 0.0018904555583718781, 0.9792804042833053, 0.017936142948208035]
929;2;[0.8015997198791837, 0.007858605491073895, 0.13929714854355638, 0.05124455716297891]
930;2;[0.22855045521990452, 0.4269884640338808, 0.29346459349791093, 0.050996493595957704]
931;2;[0.3054421550378632, 0.6466210087477509, 0.028410546034251128, 0.019526263693938173]
932;2;[0.7869761697063792, 0.008742515935768266, 0.19897874555157136, 0.005302603958069737]
933;2;[0.6036570023335115, 0.081696096258037, 0.22207301391426298, 0.09257380509639317]
934;2;[0.2469536619185982, 0.5924110030207801, 0.149784967481938, 0.010850384064841385]
935;2;[0.03275542674987661, 0.51238108285781, 0.00268872851864593, 0.4521747185649583]
936;2;[0.4797225434754313, 0.2909664307731758, 0.07356783474943952, 0.15574310738672198]
937;2;[0.04729235511924488, 0.949892390934219, 0.0009815217510007951, 0.001833724043439032]
938;2;[0.17876946113927422, 0.058037946647188, 0.6239667668880305, 0.13922579632451984]
939;2;[0.7883592884701439, 0.026976172208924808, 0.00875787877946992, 0.17590673953327468]
