id;iter;estimations
20;0;0.0006755349006380082
20;1;6.356880749266613e-09
20;2;0.00019191065030165367
20;3;1.218909917266149e-05
20;4;2.1175457108828464e-06
20;5;0.00028284152178425717
20;6;2.9729061646691674e-05
20;7;0.019101147145823043
20;8;3.187595680870682e-08
20;9;0.0008224118762673675
21;0;1.6077805902421902e-06
21;1;3.159689202624092e-08
21;2;2.308811814515667e-06
21;3;0.00013991541512727346
21;4;8.500388101006941e-10
21;5;0.0003217338195876492
21;6;0.0002904562363383993
21;7;3.0359245976204596e-05
21;8;2.8953657877559618e-05
21;9;2.612643444616839e-05
22;0;2.350891523672536e-09
22;1;2.107242836284977e-11
22;2;1.0676988466054482e-09
22;3;0.025658219775981112
22;4;6.84112934988811e-07
22;5;6.0951626064510855e-05
22;6;5.042066374555064e-09
22;7;3.6392152804154995e-06
22;8;8.848409634627102e-05
22;9;6.204582792971197e-09
23;0;8.806902428287378e-10
23;1;5.78421325513425e-07
23;2;1.7626665418449268e-05
23;3;0.00461282137933107
23;4;5.81069250902646e-08
23;5;2.4056481417114933e-07
23;6;0.00029181239337608644
23;7;0.00014949902668171737
23;8;0.006306347137395984
23;9;0.0002692685782405034
24;0;1.9396489604444068e-11
24;1;3.0119179299561042e-05
24;2;6.289810456721467e-09
24;3;1.7061425510625055e-05
24;4;5.332636777500429e-08
24;5;2.5996458132425987e-05
24;6;0.00014276546994044517
24;7;8.431783775185244e-08
24;8;2.137554977746531e-06
24;9;2.846985685346788e-06
10;0;0.0004898803923441433
10;1;0.004220724273328794
10;2;0.053696044344660666
10;3;0.00046181542306595973
10;4;0.00012592450433464173
10;5;2.3298825499483883e-10
10;6;0.005845302164510151
10;7;0.002807592878817648
10;8;2.0068141988183805e-18
10;9;9.232489659985687e-06
11;0;3.917540009913807e-11
11;1;1.1760642793969187e-11
11;2;2.14099691845248e-14
11;3;5.256257216340019e-09
11;4;6.206448409780846e-07
11;5;1.4758483525187888e-10
11;6;4.994551374476008e-16
11;7;3.307758528376117e-10
11;8;1.3404990121250296e-11
11;9;3.126067907846087e-07
12;0;2.839499625299079e-06
12;1;2.3127569376709992e-06
12;2;6.232751049140615e-05
12;3;0.00036261906541061107
12;4;1.5666161961240165e-06
12;5;5.14943879645228e-06
12;6;3.265464809587484e-06
12;7;6.734858485180275e-08
12;8;4.355574574708918e-06
12;9;3.843617714072682e-06
13;0;0.00013566434157133347
13;1;2.5308048199152597e-35
13;2;4.2037285869760736e-06
13;3;1.124558943398778e-06
13;4;3.550137818577938e-10
13;5;1.1599113569366147e-07
13;6;5.2961486560905495e-05
13;7;2.8461895215310947e-06
13;8;2.0777525859412013e-05
13;9;4.129825264515266e-11
14;0;7.030165932273095e-11
14;1;5.137531335474901e-07
14;2;1.0929760318696684e-06
14;3;4.090476264038848e-05
14;4;0.010772949151028858
14;5;0.0013634921794620865
14;6;7.95078788250865e-07
14;7;0.30200079818343806
14;8;2.516535953244309e-07
14;9;3.509541798304337e-05
5;0;5.763859139302409e-13
5;1;9.819576179610937e-07
5;2;5.340572957928505e-12
5;3;0.00016793319962778305
5;4;1.7746634655471092e-09
5;5;3.603487924515252e-10
5;6;9.897642137551848e-07
5;7;4.8001868170409734e-08
5;8;3.069815372849608e-08
5;9;4.370733204572614e-05
6;0;3.615494257677539e-07
6;1;0.017913815329288013
6;2;0.0005291102196075075
6;3;2.7116465076255345e-06
6;4;2.8150164839135467e-08
6;5;0.0006260319045419597
6;6;0.0013580063547333587
6;7;0.0017662359680462529
6;8;0.0020338899071329812
6;9;0.004430581324548754
7;0;0.021623117062536324
7;1;0.0007495418230110139
7;2;0.0003862843469932489
7;3;8.571288355729226e-06
7;4;0.02620694528107947
7;5;0.027780218435139732
7;6;0.001247985190969967
7;7;0.00016320803279613232
7;8;0.0015724854612235036
7;9;0.0006870721270924549
8;0;1.7233536406502077e-06
8;1;3.2043907613144323e-10
