id;amount_answer_tokens;confidence_per_choice
('astronomy', 65);2;[4.597511765407159e-10, 2.4125527579426955e-12, 0.9996646575567589, 0.0003353500342255387]
('astronomy', 66);2;[2.167068194094439e-10, 0.002472623024627213, 5.371625003096026e-13, 0.9975274099865513]
('astronomy', 67);2;[4.420228103641173e-14, 1.0, 1.8064461965456932e-16, 8.993766029028821e-18]
('astronomy', 68);2;[1.039538011670222e-15, 0.9999998807907247, 1.1253517471925912e-07, 1.4828213355760042e-17]
('astronomy', 69);2;[5.9821282237671354e-15, 1.7362052831002947e-20, 1.0, 1.829946905189832e-21]
('astronomy', 70);2;[6.305116760146989e-16, 1.0, 8.993766029028821e-18, 1.4068617124461467e-16]
('astronomy', 71);2;[1.8064461965456932e-16, 3.6755466131663376e-20, 2.8625185805493937e-20, 1.0]
('astronomy', 72);2;[2.6810038677818034e-14, 6.64554417291507e-17, 1.0, 7.004352026168645e-18]
('astronomy', 73);2;[9.862862046580453e-15, 4.4777324417183015e-19, 6.059951882577156e-20, 1.0]
('astronomy', 74);2;[0.006692851264215723, 0.9933071486460123, 1.6152270376470546e-14, 3.11812766312345e-17]
('astronomy', 75);2;[2.825757287115611e-15, 3.2661313427874473e-13, 1.0, 4.4777324417183015e-19]
('astronomy', 76);2;[1.0, 3.3086216207858244e-18, 1.1548224173015786e-17, 7.382532721164985e-19]
('astronomy', 77);2;[8.315279260963632e-07, 4.248354255291589e-18, 0.9999991655356624, 1.1399918530443554e-12]
('astronomy', 78);2;[5.675685232632723e-14, 1.0, 2.1151310375910805e-19, 3.3086216207858244e-18]
('astronomy', 79);2;[1.3887943864964021e-11, 1.2501528663867426e-09, 1.0, 2.289734845645553e-11]
('astronomy', 80);2;[1.2015425731771786e-13, 2.7158820118920623e-19, 1.0, 8.993766029028821e-18]
('astronomy', 81);2;[6.305116760146989e-16, 1.282891823608785e-19, 1.0, 2.1151310375910805e-19]
('astronomy', 82);2;[1.0, 8.201253044288238e-21, 2.229331712088314e-20, 4.974311419422388e-21]
('astronomy', 83);2;[1.0, 1.1548224173015786e-17, 1.8064461965456932e-16, 2.9783262686202286e-16]
('astronomy', 84);2;[1.0, 2.6810038677818034e-14, 3.628344178047045e-15, 2.6810038677818034e-14]
