id;amount_answer_tokens;confidence_per_choice
('astronomy', 65);2;[0.08619186283842062, 0.004291240167889999, 0.09175076039530691, 0.8177657111541883]
('astronomy', 66);2;[0.2833364888960078, 0.3210623040898973, 0.03178947302508398, 0.3638112532175381]
('astronomy', 67);2;[0.06637544514300689, 0.7596267211357788, 0.0244181616667151, 0.14957937464652804]
('astronomy', 68);2;[0.20817827092263402, 0.6023838004064238, 0.027307046552703534, 0.16212940041299845]
('astronomy', 69);2;[0.11474698429280253, 0.027254797697960124, 0.5827333389587953, 0.27526373849122737]
('astronomy', 70);2;[0.08752226469217254, 0.7328148628379566, 0.03536219156936826, 0.14429980225595374]
('astronomy', 71);2;[0.0310372901496333, 0.0012416481223629693, 0.00217916031945914, 0.9655418168136438]
('astronomy', 72);2;[0.39730051316797294, 0.02969393910540097, 0.3732292919324911, 0.19977524396491644]
('astronomy', 73);2;[0.020280027700459023, 0.0010096828848977404, 0.0015638274441419405, 0.9771463577421847]
('astronomy', 74);2;[0.3650587910541059, 0.03189848166638521, 0.46874479423813753, 0.1342976240477068]
('astronomy', 75);2;[0.2544736639209604, 0.08794374502546477, 0.21096607720052932, 0.4466151889382314]
('astronomy', 76);2;[0.8748430964073357, 0.006081761763730235, 0.014589388038806224, 0.10448511867022267]
('astronomy', 77);2;[0.37513170252793043, 0.005186333497087957, 0.13800324931730118, 0.48167864065120775]
('astronomy', 78);2;[0.23655831962974164, 0.47045236594794443, 0.02493306345263242, 0.26805569394852957]
('astronomy', 79);2;[0.09513203868896881, 0.021226827027916232, 0.4005207952323277, 0.4831202987313802]
('astronomy', 80);2;[0.36684255869690335, 0.08185364862901454, 0.36684255869690335, 0.18446002265646144]
('astronomy', 81);2;[0.14395792494052775, 0.006130467122634757, 0.6867848493209773, 0.16312569995306933]
('astronomy', 82);2;[0.9419995812748682, 0.002126026452104409, 0.0027298720010525243, 0.053143974048377306]
('astronomy', 83);2;[0.9316585606319931, 0.003256706532661327, 0.00913365934375955, 0.05595044670116489]
('astronomy', 84);2;[0.6659990198654882, 0.008125752327435655, 0.04824481293533511, 0.27762969652503444]
('astronomy', 85);2;[0.9470285021618484, 0.0018281948984282743, 0.003993144779476013, 0.04714976786534344]
('astronomy', 86);2;[0.09172532319716262, 0.004566736025876136, 0.8175389796690857, 0.08616796680220248]
('astronomy', 87);2;[0.1018048743648763, 0.039867361624410166, 0.005925755699843427, 0.8524018022523374]
('astronomy', 88);2;[0.3362186067377926, 0.011504770806888083, 0.062194188549240276, 0.5900820666834969]
('astronomy', 89);2;[0.03695842259287787, 0.0023626729099363417, 0.007508558979201756, 0.9531702140077064]
('astronomy', 90);2;[0.14062119863862513, 0.09664745371633632, 0.048597391659058874, 0.7141333934803089]
('astronomy', 91);2;[0.3939605083978339, 0.02598450899498464, 0.18609376726798238, 0.3939605083978339]
('astronomy', 92);2;[0.8780181213641262, 0.012921820919999959, 0.004195101044440727, 0.10486430573868659]
('astronomy', 93);2;[0.24195679649163382, 0.008542121718593603, 0.3747500173666954, 0.3747500173666954]
('astronomy', 94);2;[0.13907363517747456, 0.002886381557880436, 0.0061104698059834, 0.8519293128444032]
('astronomy', 95);2;[0.2006425128666796, 0.6180224487411994, 0.014995865701368993, 0.16633848551136302]
