id;iter;estimations;token_probs
(0, 0);0;0.6601723814146353;[0.5092895690048094, 0.2621598029205806]
(0, 0);1;0.3225259830643727;[0.037154832762792314, 0.07804466964559693]
(0, 0);2;0.5468175594624134;[0.24012419130048618, 0.19900616789382497]
(0, 0);3;0.16803621717823458;[0.0987549231953083, 0.48894530508678763]
(0, 0);4;0.8104789086703224;[0.2644410896395087, 0.06183648132572798]
(0, 0);5;0.7041601260268343;[0.39927639990258335, 0.16774860640595002]
(0, 0);6;0.5621765008857981;[0.025333836721023163, 0.019730011876535954]
(0, 0);7;0.7534666539902642;[0.5420751129934255, 0.17736629841166346]
(0, 0);8;0.7799929053683038;[0.6949234658288109, 0.19601215813135311]
(0, 0);9;0.6825737344123242;[0.025345013291796732, 0.011786525784517186]
(0, 1);0;0.6619228758499941;[0.33293008712142363, 0.17004404969761067]
(0, 1);1;0.579400408904987;[0.37162523840066525, 0.26977099240801244]
(0, 1);2;0.7461389930307512;[0.2447377092689811, 0.08326781189387625]
(0, 1);3;0.4501176600775963;[0.12546966997242673, 0.15327893533845321]
(0, 1);4;0.640635868562172;[0.5464322096412154, 0.30652067117018045]
(0, 1);5;0.5039061705290806;[0.28664028378170825, 0.2821963380853109]
(0, 1);6;0.795658090372256;[0.5652589431429462, 0.14517051139635792]
(0, 1);7;0.8128673359709796;[0.2858145228707941, 0.06579823141633112]
(0, 1);8;0.7476159659701719;[0.6130055717825251, 0.20694156643440076]
(0, 1);9;0.9603611699750524;[0.34004350713990417, 0.014035268399029341]
(0, 2);0;0.9092645123601489;[0.583886314170569, 0.05826600370115117]
(0, 2);1;0.19868535379042523;[0.04697703522838154, 0.1894623113675093]
(0, 2);2;0.7341195269001831;[0.34531154550674276, 0.12506355398804858]
(0, 2);3;0.7122321720225278;[0.3685442416877449, 0.14890534310310882]
(0, 2);4;0.5097643834260159;[0.07093293594730654, 0.06821553784480433]
(0, 2);5;0.7956580612995597;[0.03869156706979727, 0.009936818604573678]
(0, 2);6;0.7690802158996553;[0.16530120162391426, 0.04963242715308931]
(0, 2);7;0.3225259830643727;[0.10767216692144065, 0.22616812060649613]
(0, 2);8;0.5117166047041654;[0.07401943030576828, 0.07062983380900585]
(0, 2);9;0.4608954533485018;[0.11805256472710413, 0.13808483881946496]
(0, 3);0;0.36840569559471326;[0.13251644264283957, 0.22718603814785432]
(0, 3);1;0.6575384268506707;[0.20176565008500372, 0.10508432528658841]
(0, 3);2;0.5467381519846138;[0.5011699445496256, 0.4154844771884963]
(0, 3);3;0.883235974107701;[0.60397296009427, 0.07984538268149893]
(0, 3);4;0.10521053670308635;[0.024945205088330365, 0.2121527688411059]
(0, 3);5;0.7178037861930643;[0.17819522334207205, 0.07005538047146607]
(0, 3);6;0.7505527342178997;[0.39224771736083486, 0.13036408521899281]
(0, 3);7;0.36296917795573996;[0.08809481911453024, 0.15461124097212653]
(0, 3);8;0.3904758374334973;[0.17626516211926788, 0.27514602705396224]
(0, 3);9;0.8418256472515683;[0.3355892131468931, 0.06305534495434845]
(1, 0);0;0.640635854839898;[0.40979492521513144, 0.2298741194054568]
(1, 0);1;0.23651623644570757;[0.047424088063505204, 0.15308683150878144]
(1, 0);2;0.5583269796369905;[0.42566386488125024, 0.3367278525277951]
(1, 0);3;0.8509647055213693;[0.5949025423188294, 0.10418936884844315]
(1, 0);4;0.7065955179610505;[0.3998965761268616, 0.16605178607164453]
(1, 0);5;0.6619228758499941;[0.39501164197513117, 0.20175220527502674]
(1, 0);6;0.24364241556942373;[0.10847135710087256, 0.3367358406990713]
(1, 0);7;0.5813030906443133;[0.5222239918577569, 0.3761438308196119]
(1, 0);8;0.3276683008207139;[0.30164798514441876, 0.6189414780074277]
(1, 0);9;0.23651624720889436;[0.15971703836749754, 0.5155728846390741]
(1, 1);0;0.8233283989793668;[0.19413552524847866, 0.041658023825180614]
(1, 1);1;0.7122321842389469;[0.42816650985829646, 0.1729949081922122]
(1, 1);2;0.4882833952958347;[0.30938582517238983, 0.32423356093215555]
(1, 1);3;0.4960938294709195;[0.4237914145139024, 0.4304651582112067]
(1, 1);4;0.5428632831725053;[0.3353124902672242, 0.28236142628069644]
(1, 1);5;0.7534666539902642;[0.4007632740259157, 0.13112924159308884]
(1, 1);6;0.20753575498928697;[0.09723497386551194, 0.37128657737529097]
(1, 1);7;0.6783269517867622;[0.17970056745482213, 0.08521676626084089]
(1, 1);8;0.7520125737597972;[0.37302575023711765, 0.12301083645467216]
(1, 1);9;0.86153820232079;[0.6416547432007836, 0.10312330781577041]
(1, 2);0;0.7431680086124811;[0.4983262473151274, 0.1722169428384944]
(1, 2);1;0.9304582554941719;[0.7926770571900736, 0.05924408221566804]
(1, 2);2;0.8210441210676551;[0.4289020097757033, 0.09348405787919335]
(1, 2);3;0.734119526900183;[0.4121929441790718, 0.14928639137212235]
(1, 2);4;0.8152324713956854;[0.4748083267493359, 0.1076124469674662]
(1, 2);5;0.7057850278370112;[0.37128892320558426, 0.15477625041173848]
(1, 2);6;0.9155072460249907;[0.2655628103338677, 0.02450896297749131]
(1, 2);7;0.8824278664544912;[0.25878183085699447, 0.034479341749390394]
(1, 2);8;0.6825737344123242;[0.16943228452879644, 0.07879332977010804]
(1, 2);9;0.8086723320741835;[0.4773289806994682, 0.11293355428198147]
(1, 3);0;0.5774953651858118;[0.27231181896383894, 0.19922758270083307]
(1, 3);1;0.8577680759025618;[0.10154186161531817, 0.016837295254647725]
(1, 3);2;0.6548947290421275;[0.3454195776410588, 0.18202332626852347]
(1, 3);3;0.6859494550081925;[0.17953693525232653, 0.0821979986287453]
(1, 3);4;0.6740504840647448;[0.3144815985352899, 0.15207336429013985]
(1, 3);5;0.8238338814191337;[0.17044450452003257, 0.03644733176427439]
(1, 3);6;0.5078118642792044;[0.3832231367529561, 0.371432600361238]
(1, 3);7;0.781330623316098;[0.21718817638841395, 0.06078400325895604]
(1, 3);8;0.6688802603710086;[0.13268089858024934, 0.06568180763364773]
(1, 3);9;0.5583269943353745;[0.3638423072344243, 0.2878229551044273]
(2, 0);0;0.37570646643200795;[0.2222761294575792, 0.36934565328276336]
(2, 0);1;0.5784481789341114;[0.3175289892517205, 0.23140348355305418]
(2, 0);2;0.5078118642792044;[0.3156377840015269, 0.3059266303107456]
(2, 0);3;0.4339814648038986;[0.27613425637429323, 0.3601469647582012]
(2, 0);4;0.8267117940706734;[0.45288172903614965, 0.09492916743865495]
(2, 0);5;0.5583269943353744;[0.3469509666546515, 0.2744608048962793]
(2, 0);6;0.22000709463169618;[0.1826568615380884, 0.6475748264166382]
(2, 0);7;0.3225259830643727;[0.21764620174186633, 0.45717137318333434]
(2, 0);8;0.6388352797656791;[0.4494955474707608, 0.2541217412231776]
(2, 0);9;0.24653335708157617;[0.19873296731791734, 0.6073768819555746]
(2, 1);0;0.7233094689745646;[0.5037154222628829, 0.19268832173482797]
(2, 1);1;0.5992506407605962;[0.3867091490690859, 0.25861206173221923]
(2, 1);2;0.6825737214979745;[0.454464682301037, 0.21134571734879132]
(2, 1);3;0.785308580887758;[0.5260402149049522, 0.1438113921031949]
(2, 1);4;0.798186768138228;[0.4066761408778754, 0.10282383721177427]
(2, 1);5;0.5183023658113205;[0.34264975649741974, 0.3184503640105305]
(2, 1);6;0.8344068698977857;[0.3866630524937872, 0.07673563997042178]
(2, 1);7;0.7318259004548958;[0.34315201174762966, 0.1257464127742815]
(2, 1);8;0.36296920551961676;[0.20518899451596084, 0.3601179003822383]
(2, 1);9;0.588889130767832;[0.3817983344638414, 0.2665381936123822]
(2, 2);0;0.6817267766465327;[0.530867548702851, 0.24784258399023457]
(2, 2);1;0.3702253925955866;[0.29204542370104447, 0.49678600045807164]
(2, 2);2;0.5746334887513667;[0.3000275707330996, 0.22209231369103288]
(2, 2);3;0.7490872131147275;[0.5203988523927102, 0.17431178113803167]
(2, 2);4;0.7090191337850932;[0.29736114758584714, 0.1220367690802193]
(2, 2);5;0.411110869232168;[0.2005240080313279, 0.2872373795618698]
(2, 2);6;0.32082131381216084;[0.24266808222848088, 0.513728303488466]
(2, 2);7;0.11279540628289322;[0.062213008445435446, 0.4893432161884289]
(2, 2);8;0.8116760393122967;[0.14097609005325515, 0.03270907893694815]
(2, 2);9;0.754914975839675;[0.5272671946402879, 0.1711786059001244]
(2, 3);0;0.588889130767832;[0.4543236017387573, 0.3171689899930354]
(2, 3);1;0.6388352797656791;[0.31553711032581716, 0.17838850762307604]
(2, 3);2;0.3993430562286849;[0.11416026906227705, 0.17170990516933116]
(2, 3);3;0.42974344885865645;[0.23483607546965085, 0.311620365212215]
(2, 3);4;0.3575675223704418;[0.10109964884272053, 0.18164316899625751]
(2, 3);5;0.3065270326490046;[0.2227235634830176, 0.5038797692091826]
(2, 3);6;0.16079242857103015;[0.10346594793911197, 0.5400093006072201]
(2, 3);7;0.42393493527303167;[0.2277995295205604, 0.30954596991049754]
(2, 3);8;0.746138993030751;[0.33671308093139474, 0.11456085606484206]
(2, 3);9;0.5544704649604273;[0.4196040596356694, 0.3371613339288312]
(3, 0);0;0.7401743620390163;[0.11669596153741868, 0.0409641352213331]
(3, 0);1;0.43704246662253243;[0.25923425918821535, 0.3339215070959623]
(3, 0);2;0.7606506309738968;[0.25942005355876385, 0.08163015135149318]
(3, 0);3;0.682573734412324;[0.16121190938935498, 0.07497050030760426]
(3, 0);4;0.8164063952337265;[0.4200492297586122, 0.09446074004430388]
(3, 0);5;0.5602526536332626;[0.1877151270127206, 0.14733929137401963]
(3, 0);6;0.35398629980977286;[0.1901583898195353, 0.3470329927896891]
(3, 0);7;0.8564674855036755;[0.18927302516338593, 0.03171963172898559]
(3, 0);8;0.2825919616671644;[0.12683303925722889, 0.32198736776698894]
(3, 0);9;0.5292633933665886;[0.2963710295916252, 0.2635978503765138]
(3, 1);0;0.926036631298552;[0.6607950432039401, 0.05277828734274469]
(3, 1);1;0.7264256208205075;[0.4046501525130396, 0.1523926346837856]
(3, 1);2;0.685949429327793;[0.26290377635774115, 0.12036613410107776]
(3, 1);3;0.860603620334676;[0.1742672977264932, 0.02822696747160488]
(3, 1);4;0.5389832206876841;[0.2258837764673571, 0.19320863271590824]
(3, 1);5;0.8083699411932689;[0.5273035261673056, 0.1250011913843277]
(3, 1);6;0.6901415732701115;[0.1533930698833142, 0.06887012338656631]
(3, 1);7;0.8502200682951726;[0.5551907571654142, 0.0978057761658451]
(3, 1);8;0.6601723814146352;[0.35630213188410303, 0.18340861929971533]
(3, 1);9;0.7465087674839027;[0.30533803577702695, 0.10368333018249755]
(3, 2);0;0.3157359755213871;[0.18553833137594566, 0.40209927016616237]
(3, 2);1;0.8998277760014491;[0.4842494198508448, 0.05390847298804548]
(3, 2);2;0.30611201731871385;[0.17492225048011428, 0.3965099069774316]
(3, 2);3;0.6469064710963126;[0.07652949260389796, 0.04177121394832343]
(3, 2);4;0.9019206870747657;[0.44192905202898664, 0.04805754919014297]
(3, 2);5;0.7549149923816048;[0.6572083958439231, 0.21336432092060026]
(3, 2);6;0.8019358452656528;[0.1833986714444068, 0.04529627033569702]
(3, 2);7;0.7421414933616136;[0.18929434849663326, 0.06577068989544364]
(3, 2);8;0.6297746074044134;[0.36165525465426, 0.21260615633657884]
(3, 2);9;0.7410420353282521;[0.27000463369581373, 0.0943534199957187]
(3, 3);0;0.7375364170002107;[0.22020518357222588, 0.07836337317493604]
(3, 3);1;0.7248702821204019;[0.707077299407234, 0.26837626359286626]
(3, 3);2;0.6460137001902272;[0.2675357840855653, 0.14659751371723037]
(3, 3);3;0.6132365253469606;[0.14819588428415828, 0.09346598378593282]
(3, 3);4;0.600188359260205;[0.16161094442190968, 0.1076560980464116]
(3, 3);5;0.4436004207211307;[0.07932612228068164, 0.09949724797610628]
(3, 3);6;0.5195213219520929;[0.19382850188340256, 0.17926205993433977]
(3, 3);7;0.5851011542032312;[0.1918746013062845, 0.13605946603899727]
(3, 3);8;0.31237000428514555;[0.1517890483010731, 0.3341380452700278]
(3, 3);9;0.4629586132438159;[0.20000123376626028, 0.2320054900419653]
(4, 0);0;0.4416730056646256;[0.30764828525750465, 0.3889038728137324]
(4, 0);1;0.47657965106367595;[0.11155659504347082, 0.12252095063958165]
(4, 0);2;0.34158249943831703;[0.16189265900741515, 0.3120562677485639]
(4, 0);3;0.6242935335679921;[0.24383434268230134, 0.14674209223402354]
(4, 0);4;0.33285233824883237;[0.215072803244619, 0.43107799255912194]
(4, 0);5;0.6113819732941511;[0.3364787889505599, 0.2138789311791299]
(4, 0);6;0.45326184801538616;[0.16509235748507212, 0.19913939554671625]
(4, 0);7;0.658417500561683;[0.18720822638967308, 0.09712234840514848]
(4, 0);8;0.45713671682749485;[0.2657736066308083, 0.31561396703700684]
(4, 0);9;0.25091277568224823;[0.15103480669972144, 0.4509066699311433]
(4, 1);0;0.5078118642792044;[0.2515613403009126, 0.2438216115290578]
(4, 1);1;0.37570646643200795;[0.15744843826603627, 0.26162456774657095]
(4, 1);2;0.5583269943353744;[0.13427591688719132, 0.10622099307689113]
(4, 1);3;0.815232489352;[0.752685138691958, 0.17059153210196643]
(4, 1);4;0.8428631623180717;[0.23056382008063347, 0.04298452132098715]
(4, 1);5;0.49609382947091946;[0.23968608455064838, 0.2434605911624357]
(4, 1);6;0.34864513533394575;[0.1894068490875082, 0.35385858011771226]
(4, 1);7;0.38306416868055515;[0.14590952121476689, 0.2349914691267332]
(4, 1);8;0.4610167793123159;[0.3499193278853018, 0.4090971409019413]
(4, 1);9;0.6557770094410098;[0.14655549047748315, 0.07692823702069243]
(4, 2);0;0.712232184238947;[0.09969010466611099, 0.0402784433329302]
(4, 2);1;0.5736784074525096;[0.2490174450324594, 0.18505405181583987]
(4, 2);2;0.5746334887513667;[0.15391983761033998, 0.11393757171816202]
(4, 2);3;0.4707366066334114;[0.2930286358446261, 0.3294609511460531]
(4, 2);4;0.5660185351961015;[0.21636689607129955, 0.1658942537271564]
(4, 2);5;0.8354835207180243;[0.24577347789708753, 0.04839567302268992]
(4, 2);6;0.4016878051229204;[0.17701070098819763, 0.263656649951248]
(4, 2);7;0.5350984286266115;[0.09869186625773756, 0.08574497933540125]
(4, 2);8;0.3941718053359315;[0.1801547078616286, 0.27689144669042615]
(4, 2);9;0.8840392756357327;[0.46960169460582846, 0.061598340899525345]
(4, 3);0;0.8365545425919186;[0.3757416980576965, 0.07341215734248607]
(4, 3);1;0.7839884753996045;[0.4593802259983507, 0.12657255317254384]
(4, 3);2;0.6959583250334526;[0.6091988927318607, 0.26613928603420034]
(4, 3);3;0.45713671682749485;[0.1242041690632279, 0.14749610022425882]
(4, 3);4;0.47657965106367595;[0.22349340141288085, 0.2454594817286191]
(4, 3);5;0.45907612781063356;[0.22950781249360563, 0.2704262912206184]
(4, 3);6;0.48047867804790706;[0.1526967744574874, 0.16510457955444333]
(4, 3);7;0.5736784074525096;[0.18419882038464638, 0.13688494011908978]
(4, 3);8;0.47560532156776014;[0.20197053566258563, 0.22268942187704133]
(4, 3);9;0.3702253925955866;[0.10023129147260938, 0.17049917023317754]
(10, 0);0;0.9478657405862644;[0.6949358300077009, 0.03822267572948947]
(10, 0);1;0.9073943219497848;[0.7097559184868074, 0.07243535306722088]
(10, 0);2;0.6343168279804076;[0.30121125297751117, 0.17364805973618969]
(10, 0);3;0.8895288461051275;[0.4087825121208477, 0.05076696051372091]
(10, 0);4;0.6804540979698291;[0.438755738477513, 0.20604269801741593]
(10, 0);5;0.6825737344123242;[0.20080532002760934, 0.09338314621991892]
(10, 0);6;0.6215408817444646;[0.20837255285592468, 0.12687901140335653]
(10, 0);7;0.7511008596234902;[0.415741194135994, 0.13776795022099111]
(10, 0);8;0.787931185683219;[0.5172895168075822, 0.13922659298319592]
(10, 0);9;0.689305616785446;[0.2594303518815004, 0.11693442096243095]
(10, 1);0;0.7490872131147276;[0.6734010363953573, 0.2255610932548542]
(10, 1);1;0.6224593312018546;[0.016861076831952804, 0.010226760054349733]
(10, 1);2;0.850716840572194;[0.44460660920930567, 0.07801923761213765]
(10, 1);3;0.8636218073372559;[0.6147386933596395, 0.09707600161085905]
(10, 1);4;0.5992506407605961;[0.39083830354898846, 0.2613734371892754]
(10, 1);5;0.640635854839898;[0.2516731320813675, 0.14117583224059255]
(10, 1);6;0.8230441377954624;[0.42213706964850156, 0.09076017396616388]
(10, 1);7;0.8267117940706734;[0.23977213271720316, 0.05025896933903008]
(10, 1);8;0.6206216158802703;[0.3414383783310611, 0.2087170941733498]
(10, 1);9;0.6774740169356273;[0.5307074001910081, 0.2526545988292956]
(10, 2);0;0.8587185948462396;[0.6979558007764677, 0.11483177010575166]
(10, 2);1;0.40215729885902035;[0.270191028897893, 0.40166306815434216]
(10, 2);2;0.7356416417389248;[0.5979135811194913, 0.21486474353615354]
(10, 2);3;0.8499711832583695;[0.4516128821096715, 0.07971440404420826]
(10, 2);4;0.7102265051627636;[0.33454960746427087, 0.13649674891974167]
(10, 2);5;0.15253652177069182;[0.06683701610967485, 0.3713335631969055]
