confidence_per_choice;id
[0.008411493113402465, 3.4375849810690387e-05, 4.698621578134368e-05, 3.895294103584136e-05];('easy', 50)
[0.00014746953828047088, 0, 0, 0];('easy', 51)
[0, 0, 0, 0.00010659937848603448];('easy', 52)
[0.00015619858767612627, 0.00011427732796324629, 7.854158231801894e-05, 0.0005451866404608532];('easy', 53)
[6.075083421173297e-05, 0, 6.466892639302727e-05, 1.9722908220917156e-05];('easy', 54)
[0.00013299848699480557, 0, 0.00011737075282135351, 0.002509498544290443];('easy', 55)
[0.00028983873526809055, 0, 5.036641999222571e-05, 0.0009503441728435411];('easy', 56)
[0, 0, 0, 2.701067158103468e-05];('easy', 57)
[8.921767218167608e-05, 0.0001565818910456079, 2.896473740574954e-05, 5.760325857542589e-05];('easy', 58)
[7.699094513710881e-05, 0, 3.015008731885655e-05, 0];('easy', 59)
[4.733441515239748e-05, 0, 1.853642330913439e-05, 0.00010666975117831975];('easy', 60)
[4.288543819318699e-05, 0, 0, 0];('easy', 61)
[0.0007285502727822739, 0, 0, 4.657466072053415e-05];('easy', 62)
[2.2656655338123958e-05, 0.4990458951026237, 0.0015883534074898611, 7.90794973990612e-05];('easy', 63)
[1.291205722810514e-05, 9.446662869935173e-06, 0, 0];('easy', 64)
[3.0296566588768537e-05, 0, 0, 0];('easy', 65)
[2.1336309818900617e-05, 0, 1.3775756993982148e-05, 4.243231879946422e-05];('easy', 66)
[0, 0, 0, 0];('easy', 67)
[3.9568134110443804e-05, 0, 0.00011449419238042449, 0];('easy', 68)
[0, 0, 3.449989585509166e-05, 0];('easy', 69)
[0.0035106178408944345, 0, 0, 0];('easy', 70)
[3.265148041439402e-05, 0, 0.0001291391101558669, 2.5428998515170698e-05];('easy', 71)
[3.0802148877004116e-05, 0, 3.715448372261086e-05, 0.0003994483444236486];('easy', 72)
[0.0011535692061664137, 0, 1.2038574940965917e-05, 2.249101896670443e-05];('easy', 73)
[0.0002722759570468671, 0, 0, 0];('easy', 74)
[0.000695873056966747, 0, 2.872212498355475e-05, 1.4442391428159422e-05];('easy', 75)
[7.563837665867876e-05, 4.587699449438108e-05, 0, 0];('easy', 76)
[4.4825795862417654e-05, 0, 5.0794281238987904e-05, 0];('easy', 77)
[0.00015478614394261403, 0.003309472105462807, 0, 0];('easy', 78)
[0.00040145963067474524, 0, 3.9749905307816805e-05, 1.7638913556321347e-05];('easy', 79)
[1.2084574638767788e-05, 0, 0, 0.000177581527989736];('easy', 80)
[0.0013711043523708525, 0, 5.3163459767486926e-05, 6.412737333541803e-05];('easy', 81)
[5.0784351763347055e-05, 0, 3.955089292106837e-05, 8.372924097094785e-05];('easy', 82)
[1.6541852857710377e-05, 0, 0, 0];('easy', 83)
[3.9185475644153436e-05, 0.0001869434489067461, 6.877265151447584e-05, 2.232721100095053e-05];('easy', 84)
[2.2515205105642764e-05, 0, 0, 0.0004248305513043711];('easy', 85)
[0.000600134705602175, 0.001053269209870595, 0.00036400009890533424, 0.0001425444188717484];('easy', 86)
[3.8440332441210265e-06, 1.0449165715486658e-05, 6.400890020443124e-05, 0.7546596556557784];('easy', 87)
[0.0009291970537761226, 0, 0, 0];('easy', 88)
[0.00019590869991199222, 0.00046996076418679415, 3.1981216111321924e-05, 0];('easy', 89)
[0.00012930695850258783, 0, 0, 0];('easy', 90)
[5.079285061952321e-06, 1.1446345581281954e-05, 7.945338645897608e-05, 0.7765918161876225];('easy', 91)
[2.5731716632533803e-05, 8.89264331613481e-06, 7.847730182278575e-06, 6.505996832732119e-06];('easy', 92)
[2.7111009971763292e-05, 1.8633106490788046e-05, 3.481122587581887e-05, 3.481122587581887e-05];('easy', 93)
[4.151096788193143e-05, 7.285401749611314e-05, 0, 0];('easy', 94)
[2.498216935916691e-05, 0, 0, 0];('easy', 95)
[3.020963675952667e-05, 0.00011948143115548973, 3.423200316176837e-05, 0];('easy', 96)
[0.0019464754925064155, 0, 6.25693223442889e-05, 5.187179012823106e-05];('easy', 97)
[0.00024359059546641334, 3.73558276914882e-05, 8.335211815278911e-06, 0];('easy', 98)
[1.1367921412244561e-05, 0, 0, 8.941562808562753e-05];('easy', 99)
[5.407543927889317e-05, 7.867929989249741e-05, 5.079917403596916e-05, 2.399583072146161e-05];('easy', 0)
[8.895166962453288e-05, 0.00020045568187958133, 7.84995729233785e-05, 6.507843171820652e-05];('easy', 1)
[1.8741640143665315e-05, 0, 1.003167707608715e-05, 0.00010131634939003005];('easy', 2)
[0.0035132469939733986, 0, 0.0001129331395675806, 9.362486110905541e-05];('easy', 3)
[7.542789341497008e-05, 0, 0.0002182578464629773, 4.037364197947502e-05];('easy', 4)
[3.450687171314803e-05, 0, 0.00012820858197065484, 1.6299892037016168e-05];('easy', 5)
[0.7541901977921589, 1.6173924452348323e-05, 0.0003681166482543363, 7.177135469184172e-06];('easy', 6)
[3.247394386563279e-05, 0, 0.00010647796268253637, 0];('easy', 7)
[1.3762074429255456e-05, 1.767085335351245e-05, 6.106883509117722e-06, 0];('easy', 8)
[0.000165958859026831, 0, 8.883137595808327e-05, 4.466722094633292e-05];('easy', 9)
[0.00022878003600348425, 0, 0, 7.354122206772812e-06];('easy', 10)
[0.0002126793945310201, 0, 0, 0];('easy', 11)
[1.5580366161000053e-05, 7.834300102100708e-06, 1.0708218622092995e-05, 9.449969766195753e-06];('easy', 12)
[0.00037185058685330663, 5.7025134418156026e-05, 7.322172198294726e-05, 5.03245044934929e-05];('easy', 13)
