id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
0;-2.6650599153892873;0.7233051022369211;0.993846909051382;-14.150625683650688;-378178.64048459433;-597.4351284391904;-19.829597448428007
1;-1.7276324073223797;0.020460159166244416;0.7651179754496514;-15.249237972318797;-117514.78841421929;-249.69230201126555;-6.027591410206345
2;-1.7810859041589089;0.014231590446080718;0.9999223675703796;-18.420680743952367;-856531.7820485178;-328.9359293601459;-9.516106818599116
3;-1.1804288605993944;0.04222275941925558;0.9145624840339956;-12.345072892290297;-16934.812705531236;-324.2274061165325;-4.171662195369865
4;-1.4929823018879906;0.022383759383319088;0.7582475099446827;-14.556090791758852;-139964.5124521667;-379.1059777285728;-6.134350469760336
5;-1.7850666348813027;0.013095753039973117;0.15730145705213838;-18.420680743952367;-1621344.5917275904;-323.6629537757358;-8.069956475329802
6;-1.8997966737419663;0.012955620747756951;0.9507260231941972;-14.070582975977151;-165688.37384515215;-318.8209740277591;-10.248797630509674
7;-1.6288057335465607;0.29165823353246706;0.6196383646490924;-18.420680743952367;-904746.8359243394;-315.14215998049224;-6.383888609763419
8;-1.6191082424811483;0.7296004874127903;0.9993302491174348;-14.556090791758852;-73533.45750023125;-281.64351899792814;-6.9752564673042645
9;-0.7773039916341009;0.6842481534480859;0.9957433975891665;-13.862943611198906;-77892.63161201916;-458.17561005108007;-3.382287157230006
10;-1.6409819660754585;0.9998293398886401;0.999772142279965;-14.556090791758852;-305718.41057907586;-408.155235442547;-7.775916538493791
11;-1.5114708522560016;0.013094371769807975;0.6533360672027085;-13.024614420794464;-33703.38080703358;-326.1581470998371;-6.0019098764429
12;-1.298280306477233;0.012357552558533323;0.7279185428127048;-16.635532333438686;-1257123.4609155774;-503.3553092713643;-3.8006038862559577
13;-1.118622212515924;0.01329689667019802;0.5420208483065562;-8.722011316154793;-3738.1853968636024;-271.0336371836901;-4.133085731373565
14;-2.1902502517676172;0.8419893784415621;0.8148479446632539;-14.556090791758852;-560356.7189191167;-598.2579187172088;-10.163767011843394
15;-1.2184995988030782;0.02975882058990262;0.7188697598180378;-15.536920044770577;-115631.76954531138;-253.84474402058441;-4.531171970504608
16;-1.743693672642291;0.15436545016949565;0.46608829529650453;-14.843772864210633;-327363.32446261775;-380.21189704963115;-8.077451039989873
17;-1.3270181909529042;0.8437132007581809;0.8154927821137531;-16.635532333438686;-343994.3051552509;-734.270846964289;-4.900468621502814
18;-1.4200933458363807;0.012006930398213031;0.01368734125579588;-13.024614420794464;-62275.08451860149;-280.60923437566703;-6.413077728175426
19;-0.9839607687473195;0.013308470955285857;0.6212594916380133;-18.420680743952367;-806609.4123503239;-299.3304484581655;-3.264557751349288
20;-1.6853821690712967;0.655653019721088;0.9419394400448753;-15.249237972318797;-91142.14146740953;-302.9050239716306;-7.636349111446678
21;-1.2259844608656647;0.37963254781294203;0.9166565738625472;-13.862943611198906;-129218.27166642748;-427.02503997253956;-4.521855428879489
22;-1.879912519115695;0.7830870794368219;0.9992271911529657;-18.420680743952367;-599297.798988644;-543.7323219266697;-11.08835246336701
23;-1.3100346295928433;0.013160125293930581;0.7680134771111714;-14.843772864210633;-125513.3176891184;-424.75998785249453;-5.621882753300704
24;-1.6754365472382067;0.013211848811672509;0.5508185645884919;-12.253505698764807;-30959.844962223193;-383.08007152439984;-5.21326951416957
25;-2.068923083666711;0.03841700608996934;0.8197573654722645;-16.635532333438686;-295157.8072957021;-453.97930149766705;-10.137292249951463
26;-0.8249785097242315;0.017672373694896153;0.5703651856699543;-18.420680743952367;-1011825.2608846576;-1002.5191400567584;-2.6955746625771693
27;-1.5211195568701226;0.7291632969927131;0.9943364373621719;-14.150625683650688;-467111.7123262298;-581.8266688816334;-8.696532818637547
28;-1.2928879894366008;0.5608602058930237;0.8781002486103824;-12.921960266734379;-27024.862538131616;-279.2308324628943;-4.976739208726253
29;-1.7454724172668927;0.1482555179412892;0.9938336239159856;-15.249237972318797;-83067.36999533088;-248.4477685627446;-5.973864383633185
30;-2.33379820777014;0.792502556210554;0.8584667425039075;-15.026094421004586;-1099230.2104986997;-838.8257274554774;-8.544897672108306
31;-1.9277133607773203;0.013516733799064689;0.3122675097633617;-13.996475003823429;-464335.4792051742;-534.1318676550098;-7.863919948476032
32;-1.6817607290486023;0.013066632391349298;0.011345052187482708;-18.420680743952367;-3755418.0685414216;-309.42579338267416;-6.522826789702665
33;-1.4460326440501188;0.5242612611216912;0.9999371770497143;-15.942385152878742;-161036.9847480956;-267.60541032169914;-6.099121011590534
34;-1.0266745608721297;0.11970734465472271;0.9992712723439251;-15.026094421004586;-260485.58553624043;-485.18600115394275;-4.331087800531217
35;-2.397829086680621;0.032084093750692606;0.9623333568164583;-16.635532333438686;-567607.773571459;-382.29175254619645;-15.64733129290477
36;-1.5205134623236072;0.0029066689324836067;0.1502674612773969;-15.536920044770577;-1752752.3486480345;-262.9093383471259;-7.328254904141478
37;-1.635593885315966;0.011065482263973123;0.08599338954763228;-11.409785659725486;-27158.54290627476;-256.14317594637515;-6.072832787138929
38;-1.387832221127193;0.5173996513133816;0.9785434202886527;-13.862943611198906;-202678.1833556538;-497.9283203285464;-5.4392095261361435
39;-2.2629091875608527;0.012990543551291511;0.33725417794399987;-16.635532333438686;-2397058.9948782334;-493.9772571312059;-14.653203875816146
40;-1.1645755981142736;0.6322357331285099;0.9970039157835116;-12.092237551168683;-21654.48094335367;-317.85419603654384;-4.478607828003099
41;-1.352794271602212;0.1691427271479978;0.753595983794665;-10.836439678978161;-22429.557022138233;-238.58282954126514;-3.971292070203528
42;-2.141509099613468;0.7158960807804159;0.5984563625467962;-15.026094421004586;-1082101.4739963;-329.5124285666714;-14.569973973169853
43;-1.8090732029722085;0.04431310864097888;0.46399948838508764;-18.420680743952367;-135074.60063781252;-423.24097466106764;-9.16985371248373
44;-0.5807231759554852;0.012754645469455053;0.757846147564275;-15.536920044770577;-357368.24444787705;-682.1329951257394;-2.1338450713773467
45;-1.4744979222423409;0.11650268365137864;0.5291261656679423;-18.420680743952367;-1881320.700064903;-273.7033901161833;-6.200867908160567
46;-1.5955159003141726;0.012646654976215489;0.02841762585793143;-18.420680743952367;-811958.5270863521;-405.1778714044327;-5.566994867815949
47;-1.9372511826097434;0.016654477028630606;0.5941826796590107;-18.420680743952367;-1117390.8306880232;-310.9620871874692;-7.735369131946886
48;-1.3923129977273214;0.1742880240245054;0.9699580553879766;-14.843772864210633;-214811.41438700756;-451.43814843299685;-6.040932335948772
49;-1.417715950211169;0.03486591866215078;0.46556426159198655;-16.635532333438686;-176139.4807618205;-307.15310244695274;-4.951822753903344
