id;iter;estimations
20;0;0.9616217286404654
20;1;0.8256210572057148
20;2;9.841711033885438e-10
20;3;0.9591682234705627
20;4;2.331252134340155e-35
20;5;0.9798703279936968
20;6;0.802509989949405
20;7;0.9889853813524832
20;8;0.9959986560345627
20;9;2.4422662697384707e-07
21;0;0.49198936773505875
21;1;2.782301663580973e-06
21;2;3.8750025416504286e-11
21;3;1.335253532954568e-10
21;4;2.3216421445806441e-10
21;5;9.15872814618714e-05
21;6;4.43084635091254e-08
21;7;0.7741922314271069
21;8;8.169552983568505e-17
21;9;1.342221794420213e-12
22;0;0.9974901204620698
22;1;0.9955841749183685
22;2;0.9990866302660782
22;3;0.9998363335298235
22;4;0.9915227764773914
22;5;0.9996898464585743
22;6;0.9896695731786166
22;7;0.9988151945695176
22;8;0.9995242719881078
22;9;0.9954570038629991
23;0;0.9925835451736837
23;1;0.9849321929928101
23;2;0.9921511204681811
23;3;0.9957125575973957
23;4;0.9987057627089337
23;5;0.9975177260699178
23;6;0.9945445454958627
23;7;0.8444912464017386
23;8;0.974235931981027
23;9;0.9495992980595885
24;0;0.0024432167232811075
24;1;3.9040815736013554e-05
24;2;5.235811195466587e-19
24;3;1.7099125828014678e-05
24;4;0.01722549015379265
24;5;0.9552418126890898
24;6;0.9947497463754947
24;7;0.01012374544623647
24;8;0.001735990110970833
24;9;0.9631900718550402
5;0;0.04621232922390959
5;1;2.5834453851967358e-17
5;2;0.00068600437225583
5;3;4.947864723651884e-23
5;4;6.969205433895249e-23
5;5;0.8964620372653477
5;6;0.15514654651484605
5;7;3.985347760301927e-08
5;8;0.3211878573668522
5;9;7.18800220446438e-17
6;0;0.9902915228022106
6;1;0.9784656935905475
6;2;0.9782783894843595
6;3;0.9940841283730554
6;4;0.9835765665171771
6;5;0.8385391317545348
6;6;0.9927833957985219
6;7;0.7954682850729843
6;8;0.5432152831470269
6;9;0.9996200155280524
7;0;3.255648268979634e-09
7;1;1.6425278754250215e-16
7;2;3.753837647673208e-09
7;3;5.943558834830531e-11
7;4;0.45813076480611253
7;5;8.759424720644668e-15
7;6;3.571209142461442e-11
7;7;2.9265606478467635e-14
7;8;6.2229948921547625e-18
7;9;3.441812812577485e-14
8;0;0.7296983236220288
8;1;0.5145438195648865
8;2;5.4000423010595085e-16
8;3;0.24690930786613496
8;4;9.647556028405593e-17
8;5;7.128568806520953e-17
8;6;1.551663252904158e-19
8;7;8.35061224561757e-19
8;8;0.9968116489055853
8;9;0.5926665999540698
9;0;1.0353058346730394e-12
9;1;7.435187582251766e-27
9;2;1.4280681334757095e-14
9;3;9.038984865626022e-23
9;4;9.261375215287818e-16
9;5;0.9632662396751852
9;6;0.9840238620437463
9;7;1.4948148928949628e-32
9;8;0.46600993523950335
9;9;0.9968210861674943
30;0;0.9997102894755481
30;1;0.9990223658511362
30;2;0.9997703386002865
30;3;0.999759028867373
30;4;0.9998125561503294
30;5;1.0
30;6;0.997157489607091
30;7;0.9916105109321903
30;8;0.9958198191028759
30;9;0.9993807877188776
31;0;0.9997970420446428
31;1;1.0
31;2;0.9827825782131475
31;3;0.9996134981932174
31;4;0.9687210728073808
31;5;0.9984189494886331
31;6;0.9993501282247471
31;7;0.9988781184494411
31;8;0.7735161414328767
31;9;0.03296560714835175
32;0;3.683188466473186e-11
32;1;0.0006817134367744917
32;2;3.4273200976309064e-07
32;3;0.001181999227990242
32;4;0.9907546570550243
32;5;7.448470689505401e-12
32;6;0.00025327395945224014
32;7;0.3343713852723112
32;8;5.7114359119929776e-11
32;9;0.00017846025440420988
33;0;1.675883010724985e-06
33;1;1.0
33;2;1.443494346888959e-15
33;3;1.0
33;4;7.379223212140563e-28
33;5;0.20076975601962777
33;6;0.21326509926047413
33;7;1.2419877393978407e-15
33;8;0.9986732855799058
33;9;0.9172617873159052
34;0;0.9903109326509208
34;1;0.4581788188894759
34;2;0.985447992981078
34;3;0.9991914653082687
34;4;3.59509723448695e-12
34;5;0.9982413258468796
34;6;3.409827160466116e-18
34;7;0.9958017277579404
34;8;0.9293251026045347
34;9;0.9992814487048393
25;0;0.9765713762121111
25;1;0.9531101235395087
25;2;2.1997200046966948e-06
25;3;6.873905594872856e-14
25;4;0.008726573189161032
25;5;7.879289041477767e-11
25;6;0.9958090138697986
25;7;2.867777968487625e-17
25;8;2.0898118052142246e-15
25;9;0.9962906845683074
26;0;0.5919989596025986
26;1;9.138292727982598e-28
26;2;0.04571129810704604
26;3;0.5410588536337922
26;4;0.001346009491157808
26;5;0.3765802383873721
