id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('easy', 0);-1.5276037574324928;0.4519258462723441;0.26288776526926605;-9.767557924468395;-7337.423485681384;-208.95916678347962;-7.049025703518064
('easy', 1);-1.2409333745255569;0.5129864296485562;0.3910801485139947;-8.905357538192465;-2356.714377122868;-147.7869695995307;-4.5886093585822385
('easy', 2);-1.727070927289029;0.44323493773085226;0.17078104868080823;-8.746447926403173;-2550.3652530269105;-179.3191398102519;-6.603302434409099
('easy', 3);-1.6999950530678627;0.5115704149326222;0.43703678436505555;-9.635197873163458;-3371.9724338249835;-154.88194587012472;-7.2838966468083735
('easy', 4);-1.2346551329607311;0.5659665167261873;0.26708164222434233;-9.15510402736448;-2488.92207405099;-136.479473502999;-4.634263238883466
('easy', 5);-1.3407477692760246;0.49763558213548253;0.298199852605899;-11.269556318416836;-4833.664823491619;-193.87981867578807;-4.964499819034343
('easy', 6);-1.136611804324413;0.5667151846458675;0.433175131420225;-8.108784929217638;-1558.7057733148733;-137.5885748607198;-4.535622596375861
('easy', 7);-1.3681276439644865;0.35100884398018406;0.19333393153588765;-8.963239877809933;-2414.993405287758;-143.79076268025423;-5.654314191340973
('easy', 8);-1.5671712027720448;0.5607522536705282;0.3056336376159481;-9.197737211766755;-3655.2815125557804;-139.33609127446462;-6.25492793101547
('easy', 9);-1.4739347363214566;0.41186616618106864;0.21814329929175322;-8.108784929217638;-1610.168284052246;-165.9267784691284;-5.255461306050762
('easy', 10);-1.497648644698557;0.36767586013474873;0.2975820111596527;-8.108784929217638;-2324.6418906058307;-170.81707511740345;-6.402620362632265
('easy', 11);-1.6964838004155984;0.3412958705181951;0.2475678619370848;-8.746447926403173;-2856.7193303940076;-156.86219262871887;-7.104848283651853
('easy', 12);-1.4671954256627608;0.5948010466386199;0.358059678069027;-8.62384560431084;-3985.1562480816406;-173.87453185173626;-4.85824646089168
('easy', 13);-1.730395606584653;0.3747327916093331;0.1481377949192491;-8.12879359992631;-1579.231647952795;-156.58592659489852;-6.1765915383726995
('easy', 14);-1.411484043167984;0.5503886419396622;0.32988253278936663;-10.49996744235695;-3241.9999787465395;-184.47663077539906;-5.349805899467269
('easy', 15);-1.0511320150640693;0.11617340809598593;0.10510884681985361;-10.98655809527748;-4423.434062127855;-206.87342623404643;-3.614408119843099
('easy', 16);-1.3927201528719035;0.4250935559587445;0.09067417558797569;-10.332913357693782;-3452.772544647718;-144.19600801726827;-5.454405461662902
('easy', 17);-1.4623626703653598;0.4563164137443232;0.21191486891612502;-12.401425828841427;-4764.125883513851;-170.06722384584745;-6.225662275307538
('easy', 18);-1.5075479009417234;0.3809377805887954;0.07060779587308853;-10.329257046490673;-4899.127765937035;-180.58188311766895;-6.196963570739102
