id;amount_answer_tokens;confidence_per_choice
0;2;[2.461692256505547e-10, 1.0677029917933763e-06, 0.9999988079084972, 1.1253496007565217e-07]
1;2;[0.9999994039539004, 8.764248219443636e-08, 6.82560337633487e-08, 3.9278597995802437e-07]
2;2;[0.499181612311628, 0.499181612311628, 4.79771780169284e-05, 0.0015887859337332215]
3;2;[0.09310066217241306, 0.002811396392492101, 0.02077356566045539, 0.8833143901638306]
4;2;[3.9278597995802437e-07, 8.764248219443636e-08, 5.043471815847051e-07, 0.9999990463265931]
5;2;[0.0015010595507914636, 0.9984172639075066, 7.473335447948972e-05, 6.9512847939091874e-06]
6;2;[0.9999985694905718, 6.691573328117371e-10, 1.3709577789362383e-06, 4.363453930307876e-09]
7;2;[0.14576823049628618, 2.9659224112646994e-05, 0.8388382367908848, 0.015363858460063669]
8;2;[0.0002607928028710245, 0.9982169529024758, 0.001500758245667165, 2.1407176864790757e-05]
9;2;[1.5228846880487398e-08, 2.9987377506649383e-09, 0.999925142169393, 7.484626212190614e-05]
10;2;[0.05972928492125605, 0.0029737452829419904, 0.9343232167289997, 0.0029737452829419904]
11;2;[0.17094018420689663, 0.7661007552416241, 7.363122678680505e-05, 0.06288537943977654]
12;2;[0.02923447637155499, 0.0023997113805936474, 0.968112872574244, 0.0002529277186868513]
13;2;[0.00033495082345195016, 0.9984745443366638, 0.0011690932477315587, 2.1412689752708682e-05]
14;2;[2.902309337197794e-06, 6.475927472092271e-07, 2.3823605795000956e-07, 0.9999961853172863]
15;2;[0.11920211672250612, 1.3683088383881537e-06, 0.8807910357002079, 5.4117664364754805e-06]
16;2;[5.2989203970035115e-08, 0.0031726831078774057, 1.9493638744616092e-08, 0.9968272106900609]
17;2;[4.139937718785167e-08, 8.764248219443636e-08, 1.8553913626159784e-07, 0.9999996423722521]
18;2;[2.061145759776467e-09, 3.059014453095186e-07, 0.9999967813595916, 2.902312105056987e-06]
19;2;[7.444050589521678e-05, 0.0002023502744762662, 0.9945045394770995, 0.005218679872619147]
20;2;[1.5372298431870365e-06, 0.00856108311717201, 0.7706441430331534, 0.2207932436512089]
21;2;[0.0009108463798697912, 0.9988645110102662, 0.0002032373955220831, 2.142106389000048e-05]
22;2;[1.2879116132264285e-06, 0.0005195806282492202, 0.9394237646095496, 0.06005535517037278]
23;2;[9.09990205452526e-07, 0.029163656050722735, 0.9657675861277698, 0.005067883517366524]
24;2;[1.186098441237271e-08, 8.315199960659118e-07, 1.0129987330277146e-05, 0.9999890328655274]
25;2;[0.7763211451965987, 0.0007079131884910333, 0.0005513233455433918, 0.22241973863144632]
26;2;[1.2256067444099483e-11, 1.3176514270095466e-10, 5.905303998944039e-10, 1.0]
27;2;[5.675862420321168e-07, 0.00015737593399214547, 0.006691794994116485, 0.9931502695787772]
28;2;[0.9998703171135284, 6.143415502462824e-06, 8.763111572730192e-08, 0.00012339379890920058]
29;2;[6.86525666299097e-06, 0.3201270753738929, 0.0021569995239758945, 0.6777090440820014]
30;2;[4.781107806053801e-06, 0.0001233063954988727, 0.0007095793135064338, 0.9991623034136787]
31;2;[0.8807955637710214, 1.2727327594655344e-07, 1.550505915577834e-06, 0.11920271354398539]
32;2;[0.6655225330525333, 0.020097040903595383, 9.80927007394042e-06, 0.3143705753405198]
33;2;[2.042283878146945e-05, 0.00024880111011567227, 0.047413099143108366, 0.9523176386254887]
34;2;[1.0, 2.9400777392844726e-11, 3.581747930283181e-10, 6.224144622907783e-11]
35;2;[1.0, 2.172439935079017e-10, 1.9555681087850496e-08, 2.061153622438558e-09]
36;2;[1.6307074268753726e-07, 2.890498075938337e-06, 0.004070124354455117, 0.9959268261208356]
37;2;[0.9999952316511552, 8.151989617038353e-09, 3.224174437983862e-08, 4.78509457496562e-06]
38;2;[2.5108506902582365e-08, 0.9999415908602124, 1.3006540987809426e-05, 4.539728873773941e-05]
39;2;[0.0001787046703537794, 0.030053518876553963, 0.6036409911071242, 0.3661267685657919]
40;2;[0.9999998807907247, 8.764248219443636e-08, 1.9555681087850496e-08, 2.9989608248573072e-09]
41;2;[2.061110378168228e-09, 2.1444958378736654e-05, 1.9555270797637174e-08, 0.9999785427891018]
42;2;[0.00017561879273373578, 0.35980426605925925, 0.2802158441593832, 0.35980426605925925]
43;2;[3.398267819495071e-09, 1.522997974471263e-08, 1.0, 9.237449661970594e-09]
44;2;[3.4315810394809594e-05, 0.029307711573369345, 0.9705381797067775, 0.0001197739471411195]
45;2;[0.9626730730490257, 3.985403952939177e-08, 2.248411053879223e-09, 0.037326888033261264]
46;2;[0.0011693658809285646, 7.724426353495414e-08, 0.9987072988191593, 0.00012325031584928842]
47;2;[0.05861561890879031, 0.021563481128084008, 0.0029183005218135823, 0.916902597074262]
48;2;[4.1226554545206954e-07, 0.5618064913670792, 0.4375353354112797, 0.0006578078499867076]
49;2;[2.5109799984138346e-08, 1.0676958641307217e-06, 6.144165476886902e-06, 0.9999927282861518]
50;2;[5.824987208427287e-05, 7.332576754004123e-07, 0.9992314527843447, 0.0007096287148784041]
51;2;[0.017663972249097257, 0.9644199878800734, 0.0002519630319231949, 0.017663972249097257]
52;2;[0.04717466285206344, 0.003872332135294517, 0.001424551381962365, 0.9475284819715099]
53;2;[2.646518112166888e-09, 0.9999784235841962, 2.1444937927240387e-05, 6.825460170979211e-08]
54;2;[0.9888698904388249, 0.0004259484102289643, 0.004041285996169287, 0.00666295418286686]
55;2;[0.014063492399824943, 0.9859271100217282, 6.057747334225804e-06, 3.242478491724809e-06]
56;2;[0.924034007203784, 2.6818433168706125e-06, 0.07584932794927214, 0.00011403487958797567]
57;2;[3.534627402620457e-05, 0.00015841100998041524, 0.9996828846636251, 0.0001233706186198795]
58;2;[6.472976052368042e-07, 0.00012335308921218512, 0.0003353084608897703, 0.9995406592776416]
59;2;[1.118996982662767e-07, 0.0004283103787295901, 0.005217888602179849, 0.9943536472002429]
60;2;[5.159345637500169e-08, 0.029308717791066922, 0.9705715299881211, 0.00011977805932384727]
61;2;[0.5621481887422147, 4.207782310344489e-05, 8.285614636245072e-06, 0.43780144959460876]
62;2;[0.9999338432228186, 7.888805698874806e-06, 5.829082786254975e-05, 5.315430399318313e-08]
63;2;[0.2370088757465504, 0.3907615514968572, 0.06790417979982746, 0.30432542043915756]
64;2;[0.00020342626613230685, 6.824184474061373e-08, 0.9997928571758736, 3.725882030962868e-06]
65;2;[1.0974969339523186e-09, 0.005220123379300475, 0.9947794467206231, 5.017149211851393e-07]
66;2;[1.0871300404396274e-05, 0.3074680094158922, 0.04161127014049727, 0.6509098198385572]
67;2;[0.00032281345639032606, 0.008325464800258565, 0.029058727433178937, 0.9622929639905817]
68;2;[0.12439077953510753, 0.7158195767824231, 6.879862875710778e-05, 0.15972094156489827]
69;2;[4.0374655874975027e-10, 1.1194773071289699e-07, 0.9947798006286183, 0.005220125868449866]
70;2;[2.8353193182573453e-07, 0.43782256095850847, 0.5621752962700429, 1.8488604422733836e-06]
71;2;[0.0007268551995311264, 0.0019757972808064346, 0.6207770522472528, 0.37652031503399014]
72;2;[0.00033137987626288574, 0.9878290804162044, 0.006655939566479488, 0.005183650946450172]
73;2;[3.2241867372567335e-08, 4.139937718785167e-08, 8.315279260963632e-07, 0.9999990463265931]
74;2;[0.9996130771949272, 6.141833825359694e-06, 4.538235468589261e-05, 0.00033533276467562873]
75;2;[9.158206322330003e-09, 0.9914222426714454, 2.361934793362249e-07, 0.008577484930474293]
76;2;[7.349120056251671e-05, 0.00012116650557671053, 0.01798271244488303, 0.9818226162717083]
77;2;[4.6820641156320236e-08, 0.0019267094469595592, 0.9980603006500743, 1.2982066136250782e-05]
78;2;[0.9663841806931847, 0.022727179084785967, 0.00015313449160189935, 0.010735556678251563]
79;2;[0.970687433296243, 6.162700121827767e-09, 2.969355206285452e-07, 0.02931221885932842]
80;2;[0.9903363028084482, 0.008568087026559444, 0.000547739478240884, 0.000547739478240884]
81;2;[0.8519474792053278, 5.234544978107278e-06, 0.14804627307417592, 1.0307430205708055e-06]
82;2;[4.924631598732001e-08, 0.8175600918331268, 0.18242230606677784, 1.7532902938671573e-05]
83;2;[0.09450964621555549, 0.0010499075829565553, 0.8966825706425032, 0.0077578260291586735]
84;2;[1.0, 2.172439935079017e-10, 4.058652126475693e-10, 3.775134544279098e-11]
85;2;[1.3460293052575584e-06, 0.9818161807908763, 0.00019976846143792066, 0.017982592397726746]
86;2;[3.726628294067796e-06, 2.902301033636053e-06, 2.3823537635215546e-07, 0.9999930859092101]
87;2;[5.219684806789441e-06, 0.9626425797616665, 2.6507746690879133e-05, 0.03732570442868747]
88;2;[0.9999998807907247, 2.7894680928689246e-10, 6.82560337633487e-08, 7.582560427911907e-10]
89;2;[0.7772992410115573, 5.033750910899361e-07, 0.2226999611455962, 2.6943727033767604e-07]
90;2;[0.9626563900206445, 7.594712466123077e-06, 9.751803838937267e-06, 0.03732623838099141]
91;2;[2.6819623339013376e-05, 0.0030999254967685077, 0.9739677565863095, 0.022905528859230962]
92;2;[0.9999024963061419, 3.5354061624561425e-05, 1.6700076214987476e-05, 4.539551370908157e-05]
93;2;[4.065652909038902e-06, 0.0027042350153096955, 0.14764622909076086, 0.8496454356706605]
94;2;[7.920901228763424e-07, 0.04742570496113604, 2.7646661820565262e-06, 0.9525706877788608]
95;2;[2.7482169314211762e-05, 0.0019266497306522708, 1.666877828448315e-05, 0.9980291898829035]
96;2;[6.82367686508312e-08, 0.00012337497194612863, 0.9997181494842625, 0.00015841659976196623]
97;2;[1.185756882636436e-08, 9.608287537703195e-05, 0.9997005167584232, 0.0002034074487693702]
98;2;[0.2435151600735406, 0.31267965488321003, 0.40148862415119296, 0.04231658461141525]
99;2;[0.11752645479151867, 0.012387197200531073, 0.19376836588475385, 0.6763180310888915]
100;2;[1.7257597572636077e-08, 8.764131204886781e-08, 0.9999868871505255, 1.3007123989067183e-05]
101;2;[9.736200313009565e-10, 1.522997974471263e-08, 8.764248219443636e-08, 0.9999998807907247]
102;2;[4.679546440124405e-08, 3.7174241838083845e-06, 0.002472613592336913, 0.9975236142511427]
103;2;[0.00011754011831112701, 0.04741905681166582, 0.9524372235496578, 2.622674542262716e-05]
104;2;[7.96384363055904e-10, 5.884528734931229e-09, 0.5621765025686553, 0.43782350042481233]
105;2;[0.9999998807907247, 1.2501528663867426e-09, 8.764248219443636e-08, 3.2241867372567335e-08]
106;2;[3.775134544279098e-11, 0.9999997615814777, 1.6052280551856116e-09, 2.382369667501818e-07]
107;2;[1.4166033827198385e-09, 1.3709538566001813e-06, 0.9999957084838798, 2.902309337197794e-06]
108;2;[4.78408160256139e-06, 7.88761709890812e-06, 0.00020342432611750465, 0.9997839202624583]
109;2;[6.47594599989589e-07, 3.059020287707785e-07, 0.999998927117538, 1.4449788680693535e-07]
110;2;[8.590806501484942e-10, 2.844884399863462e-08, 0.9998415959451853, 0.0001584362410990077]
111;2;[1.665408042647917e-05, 0.0009092819817889605, 0.22249393857363448, 0.7765801515784326]
112;2;[1.0, 2.061153622438558e-09, 4.139937718785167e-08, 2.172439935079017e-10]
113;2;[0.003167292857469945, 0.00020247825819333487, 0.001496123208604316, 0.9951340663677186]
114;2;[0.4437253840695384, 0.0010998850649296906, 0.2096010425298059, 0.3455736971798132]
115;2;[2.3355885840133965e-09, 6.023562348842112e-08, 0.9999988079084972, 1.0677029917933763e-06]
116;2;[0.11918117302313544, 3.281826334395021e-06, 0.00017918164658802316, 0.8806363340367952]
