id;amount_answer_tokens;confidence_per_choice
300;2;[0.19652872253397205, 0.13507208397208476, 0.252347874842793, 0.4160513088692866]
301;2;[0.10730398196022638, 0.13778104014873357, 0.33051953318988575, 0.42439548132758087]
302;2;[0.18414606236167125, 0.1265615993054312, 0.6427329119083883, 0.04655941042624603]
303;2;[0.24921540517105967, 0.3626062749144883, 0.1940891527006787, 0.1940891527006787]
304;2;[0.38253226804507057, 0.1806954487686518, 0.23201754889874657, 0.20475476824841377]
305;2;[0.2052475366848465, 0.2325759286902105, 0.29863340374798597, 0.26354305381589255]
306;2;[0.1542010490882858, 0.10598072781669925, 0.36990910900999685, 0.36990910900999685]
307;2;[0.26621290117192314, 0.34182413135493117, 0.26621290117192314, 0.12575007042176578]
308;2;[0.28012883938523575, 0.19252954798963076, 0.24721283308208816, 0.28012883938523575]
309;2;[0.09750335789634285, 0.1251967897513056, 0.3403201585623817, 0.4369797334053004]
310;2;[0.12876843062113724, 0.2123032505597427, 0.3088994068599625, 0.3500288850366267]
311;2;[0.10278079768321338, 0.13197315657268652, 0.40650591625044497, 0.35874023335591415]
312;2;[0.21644854614115333, 0.14876276517270776, 0.27792543465035024, 0.3568633220350376]
313;2;[0.25948336533189703, 0.3331832362938265, 0.17834013501721385, 0.2289932661776261]
314;2;[0.12515068116711672, 0.09746744849487024, 0.1418143007647779, 0.63556758281375]
315;2;[0.16344157668210996, 0.30534906491270053, 0.3460058205512285, 0.185203569784136]
316;2;[0.2116098689253572, 0.06869966606399419, 0.4479780693288126, 0.27171245012212014]
317;2;[0.38754814357633166, 0.26635768409535715, 0.23505983119375884, 0.11103441538521368]
318;2;[0.2952048197570858, 0.3790504916968217, 0.09583897311021482, 0.22990574479327136]
319;2;[0.22446732878254727, 0.22446732878254727, 0.32659803624088735, 0.22446732878254727]
320;2;[0.2197646688222889, 0.28218342045778305, 0.24902599451472007, 0.24902599451472007]
321;2;[0.07909002622966456, 0.45513164945863, 0.276051316056182, 0.18972710992155206]
322;2;[0.23994598075028556, 0.44827808181937423, 0.21175158479974995, 0.10002436614930454]
323;2;[0.5478888496142581, 0.10788570477275301, 0.05096159845354018, 0.2932637508342718]
324;2;[0.36385826898946205, 0.22069119593207526, 0.19475929683774645, 0.22069119593207526]
325;2;[0.14933580214454353, 0.35823796626930426, 0.24621311347277475, 0.24621311347277475]
326;2;[0.298633439347864, 0.2635430852326746, 0.2325759564154234, 0.20524756115226098]
327;2;[0.4002519572821527, 0.06955335684497553, 0.4002519572821527, 0.12994277775146632]
328;2;[0.01697131008244121, 0.010293619900490734, 0.9266022515034522, 0.04613281480116257]
329;2;[0.1769875332552052, 0.3306562435199381, 0.20055314952024925, 0.2918031107266031]
330;2;[0.22051891661586412, 0.46683855013919334, 0.11803528439416908, 0.19460726087481076]
331;2;[0.059882167651751556, 0.7295141457712963, 0.09872900354307393, 0.11187461763766345]
332;2;[0.1957999886626109, 0.4145085792515088, 0.10480419412918399, 0.28488730248644]
333;2;[0.19593961866753112, 0.5326191048991445, 0.11884340034149596, 0.1525979284529857]
