correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
0;(0, 0);True;[0.8511683495831339, 0.1479108828513121];468;0;0.8;True;0
0;(0, 0);True;[0.9392456855110302, 0.06004397319069734];488;0;0.8;True;1
0;(0, 0);False;[0.1066480192216097, 0.892952845765137];714;0;0.2;False;2
0;(0, 0);True;[0.7303898636026807, 0.2686954228671876];428;0;0.8;True;3
0;(0, 0);True;[0.49948757245716763, 0.49948757245716763];516;0;0.8;True;4
0;(0, 0);True;[0.6215854622752812, 0.37701064050160854];458;0;0.8;True;5
0;(0, 0);True;[0.946511533152024, 0.053398524110213653];1981;0;0.8;True;6
0;(0, 0);True;[0.834727565196392, 0.16436760320193966];371;0;0.8;True;7
0;(0, 0);False;[0.43738285118793097, 0.5616106977486555];479;0;0.2;False;8
0;(0, 0);True;[0.8343956127407427, 0.16430223054292736];503;0;0.8;True;9
0;(0, 1);False;[0.26887963214662414, 0.7308906398891591];904;0;1.0;True;0
0;(0, 1);False;[0.08507823400072763, 0.9146773041833088];446;0;1.0;True;1
0;(0, 1);False;[0.24496359884176078, 0.754541004523989];710;0;1.0;True;2
0;(0, 1);False;[0.029301053239516293, 0.9703175829377827];491;0;1.0;True;3
0;(0, 1);False;[0.11915781817687973, 0.8804637637753444];622;0;1.0;True;4
0;(0, 1);False;[0.29397523962467925, 0.7052099603905947];438;0;1.0;True;5
0;(0, 1);False;[0.029287880764694473, 0.969881399402424];668;0;1.0;True;6
0;(0, 1);False;[0.02928772714404919, 0.9698763537356879];583;0;1.0;True;7
0;(0, 1);False;[0.042031604400552, 0.9566348960779518];527;0;1.0;True;8
0;(0, 1);False;[0.029277213027886963, 0.9695281848506778];752;0;1.0;True;9
0;(0, 2);True;[0.833911034929752, 0.16420681396553619];543;0;1.0;False;0
0;(0, 2);True;[0.9315119629167247, 0.06747850227920224];434;0;1.0;False;1
0;(0, 2);True;[0.8804238538453247, 0.11915242050597391];404;0;1.0;False;2
0;(0, 2);True;[0.9319298352137434, 0.06750877083585358];519;0;1.0;False;3
0;(0, 2);True;[0.9791000404031818, 0.020320572104430307];529;0;1.0;False;4
0;(0, 2);True;[0.8801300952941065, 0.11911265573169481];426;0;1.0;False;5
0;(0, 2);True;[0.8915210813152371, 0.10647700822051874];475;0;1.0;False;6
0;(0, 2);True;[0.8800496780308779, 0.11910177953761772];440;0;1.0;False;7
0;(0, 2);True;[0.923689387607735, 0.07582105001944225];407;0;1.0;False;8
0;(0, 2);True;[0.8510653285861544, 0.1478929870974736];463;0;1.0;False;9
0;(0, 3);True;[0.9236305000207201, 0.07581620549881797];457;0;0.5;False;0
0;(0, 3);False;[0.047414670447903144, 0.9523490997910262];617;0;0.5;True;1
0;(0, 3);False;[0.03307090957643428, 0.9664736967708054];681;0;0.5;True;2
0;(0, 3);True;[0.9727482103585742, 0.025922859568782167];552;0;0.5;False;3
0;(0, 3);False;[0.13291848952223845, 0.8667375054143784];655;0;0.5;True;4
0;(0, 3);True;[0.9236289723104505, 0.07581607896697964];397;0;0.5;False;5
0;(0, 3);True;[0.7306841081075602, 0.26880364534151674];412;0;0.5;False;6
0;(0, 3);False;[0.06752304891675498, 0.9321269033163477];497;0;0.5;True;7
0;(0, 3);False;[0.06752754061722138, 0.9321889440530916];688;0;0.5;True;8
0;(0, 3);True;[0.9393846326040246, 0.060052849517966876];477;0;0.5;False;9
0;(1, 0);True;[0.9856773418723113, 0.014059931966852292];754;0;1.0;True;0
0;(1, 0);True;[0.9909147919228024, 0.008573093326850478];918;0;1.0;True;1
0;(1, 0);True;[0.9870572843892335, 0.012425217636184925];698;0;1.0;True;2
0;(1, 0);True;[0.9765206191663913, 0.022965564856901967];665;0;1.0;True;3
0;(1, 0);True;[0.9898870796123166, 0.00970451283575503];963;0;1.0;True;4
0;(1, 0);True;[0.9869258276032064, 0.012423564725411491];953;0;1.0;True;5
0;(1, 0);True;[0.9960058171706652, 0.003592158174592525];986;0;1.0;True;6
0;(1, 0);True;[0.9914939578403229, 0.007570148932460862];856;0;1.0;True;7
0;(1, 0);True;[0.9896459250289373, 0.009702148485463281];894;0;1.0;True;8
0;(1, 0);True;[0.9852164814466942, 0.014053356588536856];739;0;1.0;True;9
0;(1, 1);False;[0.00010882695616486707, 0.9992487118509537];866;0;1.0;True;0
0;(1, 1);False;[0.00043038366136382216, 0.9991668258018614];829;0;1.0;True;1
0;(1, 1);False;[0.00015837309531803012, 0.999442887904705];1021;0;1.0;True;2
0;(1, 1);False;[0.00010884802665540591, 0.9994425306506647];983;0;1.0;True;3
0;(1, 1);False;[0.0003349971445842336, 0.9986119490020173];835;0;1.0;True;4
0;(1, 1);False;[0.0002957870747206544, 0.9991298148097472];740;0;1.0;True;5
0;(1, 1);False;[0.0003797381818847099, 0.9989719242597093];1000;0;1.0;True;6
0;(1, 1);False;[0.00020333607501333547, 0.9993501359307004];1027;0;1.0;True;7
0;(1, 1);False;[7.48298467619774e-05, 0.9997061162743368];854;0;1.0;True;8
0;(1, 1);False;[0.0009107169600961181, 0.9987222805852009];891;0;1.0;True;9
0;(1, 2);False;[9.605942050704541e-05, 0.9994565818665491];947;0;1.0;True;0
0;(1, 2);False;[0.00012331509777247735, 0.9992328810923289];967;0;1.0;True;1
0;(1, 2);False;[5.8265372988920523e-05, 0.9994975470083918];688;0;1.0;True;2
0;(1, 2);False;[8.475670107018017e-05, 0.9992741850106946];1470;0;1.0;True;3
0;(1, 2);False;[5.1394743608871096e-05, 0.999026174914944];1015;0;1.0;True;4
0;(1, 2);False;[5.8277154212066224e-05, 0.9996992062571417];804;0;1.0;True;5
0;(1, 2);False;[5.827331949589737e-05, 0.9996340422476869];931;0;1.0;True;6
0;(1, 2);False;[5.1419354450736696e-05, 0.9995042160804508];826;0;1.0;True;7
0;(1, 2);False;[7.48281340623068e-05, 0.99968324206177];1222;0;1.0;True;8
0;(1, 2);False;[4.005253753737528e-05, 0.9996815742145521];927;0;1.0;True;9
0;(1, 3);False;[0.00012335661842286156, 0.9995692440614833];836;0;1.0;True;0
0;(1, 3);False;[0.0002033106735526913, 0.99922466833476];666;0;1.0;True;1
0;(1, 3);False;[0.0002303574479202881, 0.9991224367479826];878;0;1.0;True;2
0;(1, 3);False;[0.00020336400089130627, 0.9994869481792492];945;0;1.0;True;3
0;(1, 3);False;[5.8265206290589725e-05, 0.9994943316089623];2697;0;1.0;True;4
0;(1, 3);False;[0.0019259378711024193, 0.9976605199975006];781;0;1.0;True;5
0;(1, 3);False;[0.00017944773469936878, 0.9993740664143128];950;0;1.0;True;6
0;(1, 3);False;[0.00010880755001188093, 0.9990704364065577];757;0;1.0;True;7
0;(1, 3);False;[0.00010882695616486707, 0.9992485928475595];910;0;1.0;True;8
0;(1, 3);False;[0.000203376413623679, 0.9995485199295271];886;0;1.0;True;9
2;(2, 0);False;[0.002472303525827577, 0.9973986048311829];1794;0;1.0;True;0
2;(2, 0);False;[0.00017952013927883352, 0.999776770847438];2325;0;1.0;True;1
2;(2, 0);False;[0.000709600630114968, 0.9991921757255188];2120;0;1.0;True;2
2;(2, 0);False;[0.0004305121500889999, 0.9994652747994319];1656;0;1.0;True;3
2;(2, 0);False;[0.033075806349595574, 0.9666166898379794];1674;0;1.0;True;4
2;(2, 0);False;[0.0028005426268701028, 0.9970622788189974];1809;0;1.0;True;5
2;(2, 0);False;[0.0019265486765024785, 0.9979768283675464];1370;0;1.0;True;6
2;(2, 0);False;[0.00029593887514048166, 0.999642023498811];1952;0;1.0;True;7
2;(2, 0);False;[0.0003353247698148073, 0.9995890161257782];1819;0;1.0;True;8
2;(2, 0);False;[0.0008040023428585539, 0.9990918546479322];2300;0;1.0;True;9
2;(2, 1);False;[0.00010888831066816112, 0.9998123997851859];2521;0;0.8;True;0
2;(2, 1);False;[0.00010887989963022711, 0.9997351870978617];1876;0;0.8;True;1
2;(2, 1);False;[8.48039191066523e-05, 0.9998309898012309];2176;0;0.8;True;2
2;(2, 1);False;[0.00017951859845173105, 0.9997680725283608];2108;0;0.8;True;3
2;(2, 1);False;[0.0001088854030753951, 0.9997854693149376];1848;0;0.8;True;4
2;(2, 1);False;[0.0002304387460760773, 0.9994749205156138];1003;0;0.8;True;5
2;(2, 1);True;[0.7770714202915538, 0.22263468941649103];1468;0;0.2;False;6
2;(2, 1);True;[0.817187352881804, 0.18233914491978837];1597;0;0.2;False;7
2;(2, 1);False;[0.00013980495847624427, 0.9997376891930273];2352;0;0.8;True;8
2;(2, 1);False;[0.00012337144221036118, 0.9996895561943171];2127;0;0.8;True;9
2;(2, 2);True;[0.9910985995677135, 0.008574683694463832];1190;0;1.0;True;0
2;(2, 2);True;[0.9239348744280081, 0.07584119063575151];1714;0;1.0;True;1
2;(2, 2);True;[0.9931736690691735, 0.006691951349872011];1882;0;1.0;True;2
2;(2, 2);True;[0.9625678012419934, 0.03732280342132762];1998;0;1.0;True;3
2;(2, 2);True;[0.9577882120373599, 0.042082281643860055];2023;0;1.0;True;4
2;(2, 2);True;[0.9795126445678269, 0.02032913467295339];1315;0;1.0;True;5
2;(2, 2);True;[0.996958593354755, 0.0028002515241927974];1922;0;1.0;True;6
2;(2, 2);True;[0.9705491836543899, 0.02930804697543013];1876;0;1.0;True;7
2;(2, 2);True;[0.9705464882451378, 0.029307963124555084];1547;0;1.0;True;8
2;(2, 2);True;[0.9874904579418835, 0.012430669653000902];2262;0;1.0;True;9
2;(2, 3);False;[0.0002304829227762667, 0.9996663253757535];2435;0;0.7;True;0
2;(2, 3);False;[5.828626962261821e-05, 0.9998555392102526];2078;0;0.7;True;1
2;(2, 3);False;[7.483691206249573e-05, 0.999800364305984];2310;0;0.7;True;2
2;(2, 3);False;[4.53942149515954e-05, 0.9998741308286652];1899;0;0.7;True;3
2;(2, 3);True;[0.9874719745438822, 0.012430438486347886];1719;0;0.3;False;4
2;(2, 3);False;[0.0001397917595879101, 0.9996429764830677];1581;0;0.7;True;5
2;(2, 3);True;[0.49941460715595565, 0.49941460715595565];1841;0;0.3;False;6
2;(2, 3);True;[0.9901978930793175, 0.009707558190271616];2313;0;0.3;False;7
2;(2, 3);False;[0.0003352860773822031, 0.999473253335928];2338;0;0.7;True;8
2;(2, 3);False;[0.3482540070400386, 0.6506241602022356];2486;0;0.7;True;9
2;(3, 0);False;[0.0002611394880776117, 0.9995444704844997];1172;0;0.7;True;0
2;(3, 0);True;[0.7305092017672865, 0.26873930890769016];1072;0;0.3;False;1
2;(3, 0);False;[0.00010885425516764814, 0.9994993333781992];1160;0;0.7;True;2
2;(3, 0);False;[0.0011685515152608193, 0.9980117354293805];769;0;0.7;True;3
2;(3, 0);False;[0.0002033709829600439, 0.9995213654768257];844;0;0.7;True;4
2;(3, 0);False;[6.600405286976305e-05, 0.9992059818189865];1039;0;0.7;True;5
2;(3, 0);False;[0.0001233643830417787, 0.9996316598100417];1115;0;0.7;True;6
2;(3, 0);True;[0.5917977663033039, 0.4067362599927061];997;0;0.3;False;7
2;(3, 0);False;[0.0001794932623028475, 0.9996274905723718];1191;0;0.7;True;8
2;(3, 0);True;[0.6504785179920236, 0.3481760503848712];640;0;0.3;False;9
2;(3, 1);False;[0.0011692800141273796, 0.9986340609390466];1340;0;0.7;True;0
2;(3, 1);False;[0.0015007231808292583, 0.9981933153643606];1364;0;0.7;True;1
2;(3, 1);False;[0.0024718638403820933, 0.9972211074035928];904;0;0.7;True;2
2;(3, 1);False;[0.20170384503973518, 0.7977541943276995];1215;0;0.7;True;3
2;(3, 1);False;[0.0004304156773304222, 0.9992412130362276];1061;0;0.7;True;4
2;(3, 1);True;[0.8352169983614041, 0.16446397585565845];1009;0;0.3;False;5
2;(3, 1);True;[0.8929173925405873, 0.10664377301898592];792;0;0.3;False;6
2;(3, 1);True;[0.8511319109641773, 0.14790455297265734];1468;0;0.3;False;7
2;(3, 1);False;[0.0373085864070741, 0.9622012399717291];1188;0;0.7;True;8
2;(3, 1);False;[0.43755518208559385, 0.5618319750013353];1545;0;0.7;True;9
2;(3, 2);True;[0.9621249832041122, 0.03730563336397672];895;0;0.7;True;0
2;(3, 2);True;[0.9731426071414567, 0.025933374716624397];934;0;0.7;True;1
2;(3, 2);False;[0.0008039015207160564, 0.9989666898067541];1049;0;0.3;False;2
2;(3, 2);False;[0.0006262314066360318, 0.9992099095271114];1393;0;0.3;False;3
2;(3, 2);True;[0.49977224198481307, 0.49977224198481307];1470;0;0.7;True;4
2;(3, 2);True;[0.945623062868021, 0.053348399452939];1058;0;0.7;True;5
