confidence_per_choice;id
[0, 2.260310006501394e-06, 0, 0];('easy', 0)
[0, 2.7533639587025562e-05, 0, 0];('easy', 1)
[0, 0, 0, 1.522997974471263e-08];('easy', 2)
[1.955564378838448e-08, 0, 0, 0];('easy', 3)
[0, 0, 2.510999155743982e-08, 0];('easy', 4)
[0, 0, 4.139937718785167e-08, 0];('easy', 5)
[1.3709538566001813e-06, 0, 0, 0];('easy', 6)
[0, 0, 5.04347662567888e-07, 0];('easy', 7)
[0, 6.1441361792926976e-06, 0, 0];('easy', 8)
[0, 0, 5.04347662567888e-07, 0];('easy', 9)
[4.139929822488149e-08, 0, 0, 0];('easy', 10)
[1.5229892598318825e-08, 0, 0, 0];('easy', 11)
[0, 3.059023205018258e-07, 0, 0];('easy', 12)
[2.2892588569601487e-11, 3.725882030962868e-06, 0, 0];('easy', 13)
[5.043423717781038e-07, 0, 0, 0];('easy', 14)
[3.059023205018258e-07, 2.172439935079017e-10, 3.628344178047045e-15, 0];('easy', 15)
[0, 0, 2.444759076612131e-17, 5.04347662567888e-07];('easy', 16)
[2.902096219966568e-06, 0, 0, 0];('easy', 17)
[0, 4.539759179834911e-05, 0, 0];('easy', 18)
[1.955564378838448e-08, 0, 0, 0];('easy', 19)
[0, 1.5428112031918877e-13, 8.315279260963632e-07, 0];('easy', 20)
[0, 1.0129968008878086e-05, 0, 0];('easy', 21)
[0, 1.0129929366190528e-05, 0, 0];('easy', 22)
[0, 0, 0, 4.363462252943702e-09];('easy', 23)
[1.955564378838448e-08, 0, 0, 0];('easy', 24)
[4.139937718785167e-08, 0, 0, 0];('easy', 25)
[6.144153757832456e-06, 0, 0, 0];('easy', 26)
[0, 0, 0, 1.1253517471925912e-07];('easy', 27)
[6.47593364802092e-07, 0, 0, 0];('easy', 28)
[0, 3.7266247400798e-06, 0, 0];('easy', 29)
[4.139866652654203e-08, 0, 0, 0];('easy', 30)
[6.144112741317919e-06, 0, 0, 0];('easy', 31)
[0, 0, 5.04347662567888e-07, 0];('easy', 32)
[9.237432042950414e-09, 0, 0, 0];('easy', 33)
[2.061153622438558e-09, 0, 0, 0];('easy', 34)
[0, 2.753560901682537e-05, 0, 0];('easy', 35)
[0, 2.7535687796947383e-05, 0, 0];('easy', 36)
[8.315176170715234e-07, 0, 0, 0];('easy', 37)
[0, 0, 0, 1.8553913626159784e-07];('easy', 38)
[0, 0, 0, 1.8553913626159784e-07];('easy', 39)
[0, 0, 0, 1.1253517471925912e-07];('easy', 40)
[0, 0.0003353350032708167, 0, 0];('easy', 41)
[1.9555681087850496e-08, 0, 0, 0];('easy', 42)
[1.855371898888086e-07, 0, 0, 0];('easy', 43)
[0, 2.7530094968345222e-05, 0, 0];('easy', 44)
[0, 0, 0, 1.2501528663867426e-09];('easy', 45)
[0, 0, 0, 1.1253517471925912e-07];('easy', 46)
[0, 0, 7.194133030325383e-09, 0];('easy', 47)
[0, 0, 2.510999155743982e-08, 0];('easy', 48)
[0, 7.48441921607522e-05, 0, 0];('easy', 49)
[2.646573638909117e-09, 0, 0, 0];('easy', 50)
[2.510999155743982e-08, 0, 0, 0];('easy', 51)
[0, 0, 0, 7.194133030325383e-09];('easy', 52)
[0, 0, 0, 1.370956471489639e-06];('easy', 53)
[0, 0, 5.602796437537268e-09, 0];('easy', 54)
[0, 0, 0, 2.646573638909117e-09];('easy', 55)
[0, 0, 0, 3.581747930283181e-10];('easy', 56)
[0, 0, 0, 3.059023205018258e-07];('easy', 57)
[0, 6.47593364802092e-07, 0, 0];('easy', 58)
[0, 0, 0.0005527777358179716, 0];('easy', 59)
[0, 0, 0, 3.059023205018258e-07];('easy', 60)
[2.061153622438558e-09, 0, 3.2241867372567335e-08, 0];('easy', 61)
[6.143415502462824e-06, 0, 0, 0];('easy', 62)
[0, 3.7266318480591813e-06, 0, 0];('easy', 63)
[0, 0.00012338897422615555, 0, 0];('easy', 64)
[0, 0.0003352377980466972, 0, 0];('easy', 65)
[0, 0, 0, 6.82560337633487e-08];('easy', 66)
[0, 0.0005525932571326208, 0, 0];('easy', 67)
[0, 0, 8.315279260963632e-07, 0];('easy', 68)
[0, 3.1391327920480296e-17, 5.04347662567888e-07, 0];('easy', 69)
[4.139827171997462e-08, 0, 0, 0];('easy', 70)
[0, 0, 3.059023205018258e-07, 0];('easy', 71)
[0, 0, 0, 1.1253517471925912e-07];('easy', 72)
[3.224100643331903e-08, 0, 0, 0];('easy', 73)
[3.224180587614433e-08, 0, 0, 0];('easy', 74)
[1.4449774900307763e-07, 0, 0, 0];('easy', 75)
[0, 0.0009108659247224542, 0, 0];('easy', 76)
[0, 0, 2.260322940135999e-06, 0];('easy', 77)
[0, 1.6700665503433644e-05, 0, 0];('easy', 78)
[1.8553842848731202e-07, 0, 0, 0];('easy', 79)
[0, 0, 0, 1.522997974471263e-08];('easy', 80)
[8.764214786553686e-08, 0, 0, 0];('easy', 81)
[0, 0, 0, 8.315279260963632e-07];('easy', 82)
[0, 1.0677009553134769e-06, 0, 0];('easy', 83)
[0, 1.6701366305950292e-05, 0, 0];('easy', 84)
[0, 0, 0, 2.2603250957489616e-06];('easy', 85)
[0, 2.753445360093047e-05, 0, 0];('easy', 86)
[0, 0, 0, 6.82560337633487e-08];('easy', 87)
[3.726603416222999e-06, 0, 0, 0];('easy', 88)
[0, 1.3709525491573226e-06, 0, 0];('easy', 89)
[3.059020287707785e-07, 4.658886145103398e-15, 0, 0];('easy', 90)
[0, 0, 0, 1.6052280551856116e-09];('easy', 91)
[0, 2.7535582756834786e-05, 0, 0];('easy', 92)
[0, 0.00020342355011676415, 0, 0];('easy', 93)
[0, 2.7532300455221287e-05, 0, 0];('easy', 94)
[0, 7.45415960873368e-05, 0, 0];('easy', 95)
[0, 7.484283601034671e-05, 0, 0];('easy', 96)
[3.398267819495071e-09, 0, 0, 0];('easy', 97)
[4.139929822488149e-08, 5.905292735481273e-10, 0, 0];('easy', 98)
[0, 0, 0, 6.144177195963701e-06];('easy', 99)
[0, 0, 0, 3.581747930283181e-10];('easy', 100)
[0, 0, 0, 4.5990553786523166e-10];('easy', 101)
[0, 0, 3.059023205018258e-07, 0];('easy', 102)
[3.626296283073811e-15, 0.0005527714098150174, 0, 0];('easy', 103)
[0, 0, 0, 3.398267819495071e-09];('easy', 104)
[0, 3.775134544279098e-11, 0, 2.061153622438558e-09];('easy', 105)
[0, 0, 0, 5.602796437537268e-09];('easy', 106)
[6.825512245306361e-08, 0, 0, 5.982059764134332e-15];('easy', 107)
[0, 0, 0, 1.8553913626159784e-07];('easy', 108)
[0, 3.398261337819773e-09, 1.5229950695859287e-08, 5.315775115378354e-08];('easy', 109)
[3.2241867372567335e-08, 0, 0, 0];('easy', 110)
[0, 0, 0, 2.510999155743982e-08];('easy', 111)
[0, 0, 4.139937718785167e-08, 0];('easy', 112)
[3.398267819495071e-09, 0, 0, 0];('easy', 113)
[0, 0, 0, 6.82560337633487e-08];('easy', 114)
[0, 0, 0, 1.8553913626159784e-07];('easy', 115)
[1.1253453078966649e-07, 0, 0, 0];('easy', 116)
[7.194091865283758e-09, 0, 0, 0];('easy', 117)
[0, 1.6701254812673777e-05, 0, 8.095713993440037e-16];('easy', 118)
[0, 1.0129987330277146e-05, 0, 0];('easy', 119)
[0, 1.0677009553134769e-06, 0, 0];('easy', 120)
[0, 6.142114982635218e-06, 0, 0];('easy', 121)
[0, 0, 0, 8.764248219443636e-08];('easy', 122)
[0, 2.260286295030162e-06, 0, 4.8472762509312345e-11];('easy', 123)
[0, 1.3709538566001813e-06, 0, 0];('easy', 124)
[0, 0, 0, 1.3709577789362383e-06];('easy', 125)
[0, 0, 0, 4.5990553786523166e-10];('easy', 126)
[0, 0, 5.04347662567888e-07, 0];('easy', 127)
[5.043423717781038e-07, 0, 0, 0];('easy', 128)
[5.384775884927775e-13, 2.7535582756834786e-05, 0, 0];('easy', 129)
[0, 0, 0, 3.398267819495071e-09];('easy', 130)
[5.043471815847051e-07, 0, 0, 0];('easy', 131)
[0, 2.7535425197417192e-05, 0, 0];('easy', 132)
[1.8553878237411744e-07, 0, 0, 0];('easy', 133)
[0, 0, 6.82560337633487e-08, 0];('easy', 134)
[0, 0, 0, 8.315279260963632e-07];('easy', 135)
[3.0590115357930596e-07, 0, 3.6283303370388294e-15, 0];('easy', 136)
[0, 0, 5.3157852544244216e-08, 0];('easy', 137)
[0, 0, 1.370956471489639e-06, 0];('easy', 138)
[0, 0, 0, 5.04347662567888e-07];('easy', 139)
[0, 0, 4.139937718785167e-08, 0];('easy', 140)
[0, 0, 3.7266389560521204e-06, 0];('easy', 141)
[0, 0, 6.144171336422507e-06, 0];('easy', 142)
[0, 0, 4.139937718785167e-08, 0];('easy', 143)
[0, 1.0129823099559821e-05, 0, 0];('easy', 144)
[0, 0, 0, 4.139937718785167e-08];('easy', 145)
[0, 3.7266318480591813e-06, 0, 0];('easy', 146)
[0, 0.0005519491191907328, 0, 0];('easy', 147)
[0, 0, 0, 4.139937718785167e-08];('easy', 148)
[2.8996672362701282e-06, 0, 0, 0];('easy', 149)
[0, 0, 0, 1.3709577789362383e-06];('easy', 150)
[0, 0, 0, 5.04347662567888e-07];('easy', 151)
[2.646568590975319e-09, 0, 0, 0];('easy', 152)
[2.510999155743982e-08, 0, 0, 0];('easy', 153)
[0, 3.2241867372567335e-08, 0, 0];('easy', 154)
[0, 0, 4.139937718785167e-08, 0];('easy', 155)
[0, 0, 5.04347662567888e-07, 0];('easy', 156)
[1.760326166706652e-06, 0, 0, 0];('easy', 157)
[0, 0.0009107460562279396, 0, 0];('easy', 158)
[0, 0, 3.7266389560521204e-06, 0];('easy', 159)
[1.5229950695859287e-08, 0, 0, 0];('easy', 160)
[0, 0, 0, 5.602796437537268e-09];('easy', 161)
[0, 6.144071725077197e-06, 0, 0];('easy', 162)
[1.444965087742721e-07, 0, 0, 0];('easy', 163)
[0, 0, 5.04347662567888e-07, 0];('easy', 164)
[0, 0, 3.2241867372567335e-08, 0];('easy', 165)
[0, 0, 4.139937718785167e-08, 0];('easy', 166)
[0, 1.6695824398516556e-05, 0, 0];('easy', 167)
[0, 4.5394474700120025e-05, 0, 0];('easy', 168)
[0, 0, 0, 6.82560337633487e-08];('easy', 169)
[5.315775115378354e-08, 0, 0, 0];('easy', 170)
[0, 0, 0.0009110457570459582, 0];('easy', 171)
[5.043467006019808e-07, 0, 0, 2.9783262686202286e-16];('easy', 172)
[3.7265358914814244e-06, 0, 0, 0];('easy', 173)
[5.043467006019808e-07, 0, 0, 0];('easy', 174)
[0, 0, 0, 1.1253517471925912e-07];('easy', 175)
[0, 0, 8.315279260963632e-07, 0];('easy', 176)
[0, 4.539741862061012e-05, 0, 0];('easy', 177)
[4.363437285083848e-09, 0, 0, 0];('easy', 178)
[0, 0, 0, 1.8553913626159784e-07];('easy', 179)
[0, 0, 0, 9.237449661970594e-09];('easy', 180)
[0, 0, 0, 2.510999155743982e-08];('easy', 181)
[0, 0, 1.522997974471263e-08, 0];('easy', 182)
[0, 0, 0, 1.522997974471263e-08];('easy', 183)
[0, 4.53922668850356e-05, 0, 0];('easy', 184)
[0, 0.0005527534865331225, 0, 0];('easy', 185)
[1.1253324294153494e-07, 0, 0, 0];('easy', 186)
[1.5229950695859287e-08, 0, 0, 0];('easy', 187)
[0, 0, 0, 2.510999155743982e-08];('easy', 188)
[0, 0, 2.2603250957489616e-06, 0];('easy', 189)
[0, 0.00020341171647225248, 0, 0];('easy', 190)
[0, 0, 1.1253517471925912e-07, 0];('easy', 191)
[0, 5.043467006019808e-07, 0, 0];('easy', 192)
[0, 0, 5.04347662567888e-07, 0];('easy', 193)
[0, 0, 5.602796437537268e-09, 0];('easy', 194)
[0, 0, 1.9555681087850496e-08, 0];('easy', 195)
[0, 0, 3.059023205018258e-07, 0];('easy', 196)
[0, 0, 8.764248219443636e-08, 0];('easy', 197)
[0, 0, 0, 3.398267819495071e-09];('easy', 198)
[0, 0, 2.510999155743982e-08, 0];('easy', 199)
[0, 1.0129958348192378e-05, 0, 0];('easy', 200)
[8.764248219443636e-08, 0, 0, 0];('easy', 201)
[5.043423717781038e-07, 0, 0, 0];('easy', 202)
[1.955515890180025e-08, 0, 0, 0];('easy', 203)
[0, 7.484497731169222e-05, 0, 0];('easy', 204)
[1.5229950695859287e-08, 0, 0, 0];('easy', 205)
[0, 1.0129823099559821e-05, 0, 0];('easy', 206)
[0, 0, 0, 2.646573638909117e-09];('easy', 207)
[0, 0, 0, 3.7266389560521204e-06];('easy', 208)
[0, 0, 0, 3.059023205018258e-07];('easy', 209)
[0, 0.0005525932571326208, 0, 0];('easy', 210)
[1.3709525491573226e-06, 0, 0, 0];('easy', 211)
[3.398267819495071e-09, 0, 0, 0];('easy', 212)
[0, 0, 1.186112015134383e-08, 0];('easy', 213)
[0, 0, 0, 5.602796437537268e-09];('easy', 214)
[1.3709342450882239e-06, 0, 0, 0];('easy', 215)
[1.370956471489639e-06, 0, 0, 0];('easy', 216)
[1.8553860543063036e-07, 0, 0, 0];('easy', 217)
[4.363462252943702e-09, 2.6810038677818034e-14, 1.2015425731771786e-13, 0];('easy', 218)
[0, 3.726603416222999e-06, 0, 0];('easy', 219)
[0, 0, 0, 4.139937718785167e-08];('easy', 220)
[0, 0, 1.4449802461092448e-07, 0];('easy', 221)
[0, 0, 5.043471815847051e-07, 0];('easy', 222)
[0, 0.00012337932542599172, 0, 0];('easy', 223)
[8.314256345080342e-07, 0, 0, 0];('easy', 224)
[0, 6.144171336422507e-06, 0, 0];('easy', 225)
[0, 8.315263400842229e-07, 0, 0];('easy', 226)
[0, 0, 1.8553913626159784e-07, 0];('easy', 227)
[1.4449554415922725e-07, 0, 0, 0];('easy', 228)
[0, 0, 1.1253517471925912e-07, 0];('easy', 229)
[0, 0, 1.370956471489639e-06, 0];('easy', 230)
[0, 0, 3.2241867372567335e-08, 0];('easy', 231)
[1.5229921647061352e-08, 0, 0, 0];('easy', 232)
[0, 0.00012336944207158598, 0, 0];('easy', 233)
[0, 0, 8.315279260963632e-07, 0];('easy', 234)
[0, 0, 0, 9.736200313009565e-10];('easy', 235)
[3.0590173704000945e-07, 0, 0, 0];('easy', 236)
[0, 1.0127929808297014e-05, 0, 0];('easy', 237)
[3.0590115357930596e-07, 0, 0, 0];('easy', 238)
[0, 0, 1.0129987330277146e-05, 0];('easy', 239)
[0, 0, 3.059023205018258e-07, 0];('easy', 240)
[0, 0, 0, 1.1253517471925912e-07];('easy', 241)
[2.5109943663977427e-08, 0, 0, 0];('easy', 242)
[0, 0, 0, 7.194133030325383e-09];('easy', 243)
[0, 0, 0, 1.1253517471925912e-07];('easy', 244)
[0, 0, 0, 2.061153622438558e-09];('easy', 245)
[0, 0, 6.82560337633487e-08, 0];('easy', 246)
[0, 0, 0, 2.7894680928689246e-10];('easy', 247)
[6.475655737062516e-07, 0, 0, 0];('easy', 248)
[0, 0, 1.8553913626159784e-07, 0];('easy', 249)
[0, 0, 8.315279260963632e-07, 0];('easy', 250)
[0, 0, 5.04347662567888e-07, 0];('easy', 251)
[0, 0, 0, 2.510999155743982e-08];('easy', 252)
[0, 1.955549459123185e-08, 0, 0];('easy', 253)
[0, 0, 0, 2.646573638909117e-09];('easy', 254)
[1.9555681087850496e-08, 0, 0, 0];('easy', 255)
[0, 0, 0, 2.172439935079017e-10];('easy', 256)
[0, 7.483698343257072e-05, 0, 0];('easy', 257)
[0, 0.00012335320685091426, 0, 0];('easy', 258)
[0, 2.753445360093047e-05, 0, 0];('easy', 259)
[0, 0, 4.83537350925676e-11, 7.176330579497077e-09];('easy', 260)
[0, 0, 3.059023205018258e-07, 0];('easy', 261)
[0, 0, 0, 1.522997974471263e-08];('easy', 262)
[0, 2.7535582756834786e-05, 0, 0];('easy', 263)
[0, 0, 3.7266389560521204e-06, 0];('easy', 264)
[0, 7.681204685202095e-15, 1.370956471489639e-06, 0];('easy', 265)
[0, 0, 0, 1.6052280551856116e-09];('easy', 266)
[0, 1.0129823099559821e-05, 0, 0];('easy', 267)
[0, 3.7265785385442787e-06, 0, 0];('easy', 268)
[0, 0, 9.237449661970594e-09, 0];('easy', 269)
[0, 1.670114332014156e-05, 0, 0];('easy', 270)
[2.061153622438558e-09, 0, 0, 0];('easy', 271)
[0, 0.0005527371452237744, 0, 0];('easy', 272)
[8.764248219443636e-08, 0, 2.9783262686202286e-16, 3.8242466280971355e-16];('easy', 273)
[0, 1.6701318523026363e-05, 0, 0];('easy', 274)
[0, 3.7265358914814244e-06, 0, 0];('easy', 275)
[0, 5.043462196197153e-07, 0, 0];('easy', 276)
[1.0676917912019968e-06, 0, 0, 0];('easy', 277)
[2.3822606137692028e-07, 0, 0, 0];('easy', 278)
[5.043457386379083e-07, 0, 0, 0];('easy', 279)
[1.955556918966588e-08, 0, 0, 0];('easy', 280)
[1.955564378838448e-08, 0, 0, 0];('easy', 281)
[0, 0, 1.6701414089010932e-05, 0];('easy', 282)
[0, 0, 0, 1.9555681087850496e-08];('easy', 283)
[0, 0, 8.315279260963632e-07, 0];('easy', 284)
[8.315247540751075e-07, 4.910411138391444e-16, 0, 0];('easy', 285)
[0, 1.0129929366190528e-05, 0, 0];('easy', 286)
[0, 0, 0, 9.237449661970594e-09];('easy', 287)
[0, 2.7535425197417192e-05, 0, 0];('easy', 288)
[0, 0.00020341171647225248, 0, 0];('easy', 290)
[1.4449802461092448e-07, 2.061153622438558e-09, 0, 0];('easy', 291)
[1.1253410150531838e-07, 0, 0, 0];('easy', 292)
[1.9555681087850496e-08, 0, 0, 0];('easy', 293)
