confidence_per_choice;id
[0.004854445696783575, 0.6768129575380367, 0.013195751524808001, 0.02973708510457657];('easy', 301)
[0.007504478478055481, 0.024606237623756456, 0.5600354203437986, 0.06688668859940246];('easy', 302)
[0.005254090817536065, 0.0012479559545830914, 0.688150136736467, 0.034260975862940045];('easy', 303)
[0.6884050632366338, 0.00024582816066861374, 0.00219104254608589, 0.03427367199101597];('easy', 304)
[0.49389354743821723, 0.0009534388415082828, 0.007499377393906823, 0.05898717237832618];('easy', 305)
[0.004770609883328049, 0.5514074972563539, 0.0452622863513377, 0.07462489426797056];('easy', 306)
[0.004592462399759782, 0.5308165123333743, 0.01034927377682732, 0.09224207309872613];('easy', 307)
[0.00709573922555487, 0.0005824537445652162, 0.6799332178069762, 0.08120643516540774];('easy', 308)
[0.5256097065740553, 0, 0.0033269606617471934, 0.006215580806845225];('easy', 309)
[0.019821882575152532, 0.006435221551434187, 0.05735651902531026, 0.5441835010052157];('easy', 310)
[0.029066044470619022, 0.005050921168165473, 0.45466946108374734, 0.18953441853637787];('easy', 311)
[0.011546831113848565, 0.46123649586878357, 0.0334118636790685, 0.16967942434808236];('easy', 312)
[0.532589740129048, 0.00042859251918942875, 0.0016951162962640003, 0.0636087697406348];('easy', 313)
[0.01065510564107849, 0.004172599321882038, 0.022556858819172968, 0.6592080236988326];('easy', 314)
[0.009778970776446613, 0.0008544769436393789, 0.6050035707841626, 0.09278029147839528];('easy', 315)
[0.006842765264041695, 0.5106538320752356, 0.004418021309420486, 0.041917019103184364];('easy', 316)
[0.27013933794772926, 0.09937870868263404, 0.007198969511347666, 0.08770140259528138];('easy', 317)
[0.006328514280547261, 0.6064154540893327, 0.009207933945484949, 0.04977760874745706];('easy', 318)
[0.5451528983205237, 0.0018470066519403526, 0.014527832650539942, 0.0737784219014684];('easy', 319)
[0.6024997843088368, 0.0009058216815080735, 0.002172953252509451, 0.033990707830554724];('easy', 320)
[0.17577415606059077, 0.011961580009517083, 0.0570655066601635, 0.19917821302918534];('easy', 321)
[0.006295995202581059, 0.0007519493952372825, 0.46985020350185475, 0.13461434513265785];('easy', 322)
[0.0010365724719914404, 0.5369578661949138, 0.00560365784079305, 0.08234515085929094];('easy', 323)
[0.5316670199975414, 0, 0.003813386234751085, 0.06349856654301812];('easy', 324)
[0.002667074577012032, 0.0014275821480581419, 0.652611592843169, 0.041720065815876096];('easy', 325)
[0.0025334089594633586, 0.0015365902075052072, 0.011353951244323465, 0.9019559576117187];('easy', 326)
[0.00855019046506732, 0.013242794051388937, 0.4668246931233717, 0.09192323234960692];('easy', 327)
[0.46616870893879614, 0.0003751414378109, 0.003141020802339335, 0.029801168523949418];('easy', 328)
[0.6442057724168931, 0.0012436094014443358, 0.002802517047860207, 0.01041261403356473];('easy', 329)
[0.005422173910926067, 0.004785051681667256, 0.4307365484867203, 0.3801236698695101];('easy', 330)
[0.00390835343297689, 0.6572841013944777, 0.025485671871020493, 0.12942692120511537];('easy', 331)
[0.002290875586636479, 0.4946914111436895, 0.01692740822532761, 0.0758633804326014];('easy', 332)
[0.009686699553665815, 0.0014855034888892045, 0.4968328764916473, 0.08633661332984452];('easy', 333)
[0.0025047584198406134, 0.0015192127768067006, 0.0019507078187765644, 0.7392915407874099];('easy', 334)
[0.006682805899801225, 0.0062779151585202345, 0.3884008112163354, 0.11127870878332426];('easy', 335)
[0.3342034165649657, 0.006515929291905634, 0.0745708618602932, 0.027433086988837486];('easy', 336)
[0.005664191365201549, 0.018572168483944104, 0.654691447837916, 0.07819174990500545];('easy', 337)
[0.006444713441353339, 0.00036358585256925893, 0.004715053077776599, 0.7929500278297237];('easy', 338)
[0.0038201274073461516, 0.6035227730393499, 0.005221495080478607, 0.04954016599442662];('easy', 339)
[0.4208480139754032, 0.0391449630552443, 0.008205231962267747, 0.15482133219938268];('easy', 340)
[0.4464897715106328, 0.0006306000149921723, 0.010500432973694638, 0.060425819689641974];('easy', 341)
[0.0042450535397889925, 0.0006929859404973442, 0.010840123968117883, 0.8089638437216602];('easy', 342)
[0.0019934568885325, 0.0006889202663377007, 0.00372426777331626, 0.856085672048285];('easy', 343)
[0.7364338969390384, 0.002343907525368571, 0.0015133404398374648, 0.036664882589919005];('easy', 344)
[0.010913392564283678, 0.46404928778427385, 0.0042737459343062285, 0.07116425890084949];('easy', 345)
[0.002686248827038924, 0.0006380400216924988, 0.002686248827038924, 0.7928592634639134];('easy', 346)
[0.0024610050412067876, 0.00045524015770136465, 0.565703347537428, 0.11139359383221532];('easy', 347)
[0.0034320263628818105, 0.6144029494124125, 0.0030287526348318724, 0.03927746179278988];('easy', 348)
[0.016765232220765276, 0.2622523248194466, 0.02764119497060286, 0.09647725020147335];('easy', 349)
[0.005330996130979526, 0.002087648080683828, 0.5108305514065882, 0.21294584268027475];('easy', 350)
[0.7182233412497399, 0.0012235796478225762, 0.003540545106310518, 0.031556535033103614];('easy', 351)
[0.6164629724788823, 0.0005280830372823949, 0.0016266102690650416, 0.034778461054281874];('easy', 352)
[0.006302483218467314, 0.08700307640262261, 0.004610995223804619, 0.5006681661294105];('easy', 353)
[0.050323645450895384, 0.015347844721247778, 0.026936306352329447, 0.4774574259019797];('easy', 354)
[0.0010386168348802659, 0.00035893637360538634, 0.0009165761397540507, 0.8332967090602583];('easy', 355)
[0.0061341602798167605, 0.5187247387134769, 0.011460120145008973, 0.03316096507750829];('easy', 356)
[0.005412724417509137, 0.0034947175441250445, 0.5521127688844147, 0.12319301054117249];('easy', 357)
[0.04498227827486562, 0.5479963007591077, 0.004453848687964541, 0.03969672124876725];('easy', 358)
[0.503291034883372, 0.001705176155044126, 0.017221669097365378, 0.12725190941686895];('easy', 359)
[0.0036057618246616067, 0.0006265874514145199, 0.5351425033695, 0.03019067412449435];('easy', 360)
[0.003203355260823574, 0.000317175273815256, 0.0046608544024703494, 0.6917322496791305];('easy', 361)
[0.036200522848754885, 0.001590539969538387, 0.0012387137737828642, 0.7271069383173651];('easy', 362)
[0.010595735431430301, 0.0011167822981354247, 0.5434576168187009, 0.08334191487372465];('easy', 363)
[0.003049008847347927, 0.0012710159861230978, 0.0011940090204087895, 0.8454055856477803];('easy', 364)
[0.7126848013737735, 0.0002390790023332465, 0.0025703427322333445, 0.040206925176524654];('easy', 365)
[0.002684970789711073, 0.0013500880989963024, 0.0006377364612195532, 0.792482209923272];('easy', 366)
[0.014605090939269098, 0.0022397632367587776, 0.0021040628422205874, 0.7490981701321137];('easy', 367)
[0.657471297049395, 0.004715718625247517, 0.004161607080241421, 0.06929696281547894];('easy', 368)
[0.0020076705813210794, 0.0005076186182903021, 0.0009483564315381873, 0.6714737920473769];('easy', 369)
[0.021888883143158844, 0.30216667517881296, 0.059500153293312194, 0.18327335283937843];('easy', 370)
[0.014020325230808308, 0.00018787246556059868, 0.5961595054083664, 0.15073273736697992];('easy', 371)
[0.013455841163233074, 0.004103799693299064, 0.5049265941459891, 0.27026773007981053];('easy', 372)
[0.0026664883599652836, 0.0005949739747929777, 0.0032163989195190656, 0.8377858383334589];('easy', 373)
[0.6259896762738452, 0.001135228349613272, 0.0015516731801475314, 0.027504065216012147];('easy', 374)
[0.010789231206818347, 0.0008319761754936002, 0.003290529605719223, 0.8570947193316576];('easy', 375)
[0.0042718592731835325, 0.0004502506548309537, 0.7184162237041718, 0.03576783977807156];('easy', 376)
[0.5596198178579233, 0.0006975071860792679, 0.0022870380153840308, 0.03157158594972451];('easy', 377)
[0.003578093960681121, 0.0014915714750490055, 0.0007045684758357291, 0.8224850367857429];('easy', 378)
[0.012219978152376968, 0.0004738199725793669, 0.0004738199725793669, 0.8566864795836615];('easy', 379)
[0.0008979941502003792, 0.014046991925738914, 0.597293224325659, 0.09159789353248102];('easy', 380)
[0.009700432263310806, 0.0016856823675694453, 0.41247287570429336, 0.04347432125203477];('easy', 381)
[0.5220216434754045, 0.0007372773979702695, 0.013911403930291636, 0.0378151165120655];('easy', 382)
[0.007080745828735507, 0.49639857645793106, 0.004034487359498617, 0.26570302698679943];('easy', 383)
[0.43879923120936415, 0.0005137810774418791, 0.0031472906649534114, 0.06729204155369213];('easy', 384)
[0.0013065575804232113, 0.5610982346315888, 0.00800363551060377, 0.04605774232709495];('easy', 385)
[0.03938710400132785, 0.18790538640080998, 0.309803607438142, 0.2129246979230021];('easy', 386)
[0.00208437555800636, 0.0010480898509163986, 0.0005270126735916211, 0.8408972042646614];('easy', 387)
[0.0018368517697032885, 0.00092362707385862, 0.47845075502331336, 0.073372804046891];('easy', 388)
[0.38839039363447436, 0.012484785769039603, 0.02813490574931861, 0.14288084096660694];('easy', 389)
[0.47210883368847584, 0.0010327341267321955, 0.005942974569295534, 0.016154679778710268];('easy', 390)
[0.0168774702916607, 0.43527564387535367, 0.017965973606023606, 0.08571086642861096];('easy', 391)
[0.0016837254573076896, 0.679263329814645, 0.013243526571776468, 0.049205670574049495];('easy', 392)
[0.004722390528137333, 0.0008206284245874547, 0.6185111005535777, 0.05077048283780656];('easy', 393)
[0.4125525397658938, 0.023274621636070317, 0.008562254800954308, 0.25022576411033];('easy', 394)
[0.0165362945006458, 0.0013573817113298955, 0.03500733573257924, 0.7484899306746375];('easy', 395)
[0.016906547887254694, 0.6344135479607664, 0.008501146152189557, 0.0972904657140149];('easy', 396)
[0.5171389202223325, 0.0010626984955366538, 0.003948403909450561, 0.04244934249445842];('easy', 397)
[0.003094788718151295, 0.004230074639885809, 0.001461874678254911, 0.8061093832689503];('easy', 398)
[0.018322316925640878, 0.003389288642519631, 0.01043974398253549, 0.6067518420882224];('easy', 399)
[0.49917131769201506, 0.0021715673328560263, 0.0020399987192639703, 0.046430167911190194];('easy', 400)
[0.10685458347909488, 0.03930960445689666, 0.17617342465378621, 0.22621115500038427];('easy', 401)
[0.010653048135887438, 0.0005645908672795232, 0.0026935123847662877, 0.7468361765133195];('easy', 402)
[0.004441564837678393, 0.5133751245437125, 0.01134193314679852, 0.06131391130395844];('easy', 403)
[0.034055301408991163, 0.4148784790162862, 0.007598763045604742, 0.17294709099232636];('easy', 404)
[0.0010951614066376783, 0.38990451465814996, 0.007601926908342914, 0.04109562859915809];('easy', 405)
[0.015781916885625778, 0.00044769852143605987, 0.7143440607516552, 0.045666490691502575];('easy', 406)
[0.5352922487352866, 0.0005196046610739859, 0.003388248008943895, 0.038776445063214454];('easy', 407)
[0.0028834473299473177, 0.002390461797265855, 0.5494878634691144, 0.08426668303862458];('easy', 408)
[0.003099226406087999, 0.0020010109621571284, 0.0008879432318999791, 0.8072653179368721];('easy', 409)
[0.632235145494844, 0.0009505272668823314, 0.00847195731070622, 0.040417438222129835];('easy', 410)
[0.004845597421914006, 0.0003977508577097787, 0.5961967460730614, 0.09142973767672544];('easy', 411)
[0.436958506413131, 0.002598250100024104, 0.0027658228343584324, 0.05913589970329393];('easy', 412)
[0.6203877737698016, 0.0004992466396599403, 0.002535383639097225, 0.02725793643689727];('easy', 413)
[0.6230216709647547, 0, 0.004197886497815085, 0.057950035583777725];('easy', 414)
[0.013309156317007988, 0.006286800289356363, 0.004599521347759385, 0.7266554000346404];('easy', 415)
[0.34551895257083887, 0.003838368390437361, 0.011823006988579543, 0.09899282551678874];('easy', 416)
[0.003139307837378838, 0.00021363257938103775, 0.002157612619454948, 0.8177055284006216];('easy', 417)
[0.002301691515563626, 0.5995291113062649, 0.004300125869207789, 0.03382311798002989];('easy', 418)
[0.42253571258146105, 0.0009839050202295058, 0.011986416966851784, 0.03060838800649932];('easy', 419)
