id;amount_answer_tokens;confidence_per_choice
300;2;[0.3291445482388808, 0.12108551247074631, 0.10685758970330202, 0.4429123748396304]
301;2;[0.043301960771054235, 0.3353158879353562, 0.25310971138971483, 0.3682724570285259]
302;2;[0.09395917806482329, 0.1284269695005052, 0.5755698141603187, 0.2020440072300243]
303;2;[0.1744441141736797, 0.3579360817035164, 0.06831328850748383, 0.39930655402953]
304;2;[0.20803495371769867, 0.17246703423128412, 0.10460653158091103, 0.514891455434462]
305;2;[0.1939729691825087, 0.18222074108276445, 0.20013033218707996, 0.4236759165647484]
306;2;[0.19320414147666068, 0.14135116948154305, 0.187259874957649, 0.4781848141079975]
307;2;[0.20731089986547163, 0.2620655329403143, 0.14932043962334704, 0.38130310049550076]
308;2;[0.24400982706764013, 0.08700438323087788, 0.07441879265179566, 0.5945670179657576]
309;2;[0.1522636155111033, 0.09528414719018485, 0.11139845410757526, 0.6410537847956769]
310;2;[0.20711676832385748, 0.1276009545413093, 0.14459080701176663, 0.5206914982026045]
311;2;[0.2362316234164142, 0.07204656597802586, 0.2219190728870133, 0.4698026809884765]
312;2;[0.28669400434525694, 0.1534562423136718, 0.10881677015823618, 0.4510329785624611]
313;2;[0.20295763145817283, 0.19066105018949078, 0.16308103837910692, 0.4433002496149116]
314;2;[0.34821340762647846, 0.06243122383051892, 0.08270793379946181, 0.5066474883529298]
315;2;[0.1774840445136725, 0.1949280887310992, 0.12198286640921507, 0.5056049912970434]
316;2;[0.19117379032178033, 0.03322101946832995, 0.15848863880967032, 0.6171165545386004]
317;2;[0.24139189366143013, 0.3738750787474917, 0.07477972017573094, 0.3099533268436608]
318;2;[0.19775679980420166, 0.2240878117815772, 0.06521327104911867, 0.5129421095482297]
319;2;[0.22753773502677438, 0.10096925786007263, 0.12565827167308025, 0.5458346835352424]
320;2;[0.17264334124019642, 0.18961161625720097, 0.13031803098780223, 0.5074269984363075]
321;2;[0.16513156578113597, 0.37798991846705066, 0.06074850813932957, 0.3961300334064697]
322;2;[0.13805884935361212, 0.32099644196485316, 0.07389756811542537, 0.46704706718185107]
323;2;[0.2651834125620925, 0.09455406891067443, 0.06104869525993831, 0.5792138247329749]
324;2;[0.22623930974814385, 0.1681267790031962, 0.09579575105335277, 0.5098381243638254]
325;2;[0.2158278513096671, 0.10852505904411752, 0.1579030291801244, 0.5177440693968125]
326;2;[0.2809927347304313, 0.16778842554086906, 0.06570689936591778, 0.48551190762402424]
327;2;[0.38216977197487983, 0.04636245899351526, 0.13841271898349344, 0.43305508592223685]
328;2;[0.19973361956841768, 0.08725715614910406, 0.2263278420393905, 0.48668134017296427]
329;2;[0.29892407570483387, 0.24019224264797173, 0.08300820800451374, 0.37787543857613426]
330;2;[0.09892775334547814, 0.6552487137069363, 0.03639348661708078, 0.2094300554758318]
331;2;[0.14169817317769945, 0.5102746931952045, 0.08330005874800782, 0.264727039214768]
332;2;[0.2483380778818114, 0.09878205077029784, 0.10191772966149645, 0.5509621067961922]
333;2;[0.20515159792023854, 0.39544007849381163, 0.0766595513823187, 0.32274876650500983]
334;2;[0.25048365133525996, 0.14050859401425858, 0.22105104645144666, 0.38795666850055877]
335;2;[0.20401228787688327, 0.31598041275738586, 0.15399655418185335, 0.3260107077612782]
336;2;[0.18912588070643532, 0.06140019113213786, 0.057680141608774445, 0.6917937476363493]
337;2;[0.10762843234520293, 0.364102293388353, 0.07513675505920708, 0.4531325983967471]
338;2;[0.2177815233640956, 0.20780858131894453, 0.19219151980896906, 0.3822184539980682]
339;2;[0.14278851937893294, 0.5647395829570127, 0.033915246080311844, 0.25855660637953337]
340;2;[0.16460949439202538, 0.1204308931266907, 0.17522589466558147, 0.5397337531156602]
341;2;[0.1509639566188371, 0.14631928396302196, 0.14181751286174243, 0.5608991774541623]
342;2;[0.20455776306977325, 0.270995006794506, 0.1362648468887273, 0.3881824245894988]
343;2;[0.1663402503099737, 0.10739735030104229, 0.07857357998769987, 0.6476888370254333]
344;2;[0.2675667856353568, 0.18973326190893358, 0.1015568968069435, 0.44114302451570014]
345;2;[0.14302388520417472, 0.05962122564847941, 0.036162101325448, 0.7611927991522434]
346;2;[0.17904084915295698, 0.1735323413279117, 0.08725753061699691, 0.5601692596095196]
347;2;[0.17680023503693112, 0.23977667746770392, 0.20913693516498102, 0.374286100510308]
348;2;[0.2027732085376647, 0.19653453277610697, 0.09882376924159149, 0.5018685110423895]
349;2;[0.19664875764533446, 0.16820259597274662, 0.14843826995263704, 0.48671037851609933]
350;2;[0.16119816913554855, 0.04993685728615516, 0.16119816913554855, 0.6276668124730626]
351;2;[0.1121481629268082, 0.42990779743333135, 0.09592540712555692, 0.3620186613261201]
352;2;[0.13326884236197284, 0.4169613197664572, 0.026242191002019733, 0.4235275051220592]
353;2;[0.28742624850956017, 0.23095347894819335, 0.11255773617094768, 0.3690625865116373]
354;2;[0.26865260084557313, 0.16294603922438025, 0.08193440425996726, 0.486467014797796]
355;2;[0.21701524262559882, 0.14915224959079565, 0.1885461102316542, 0.44528639222503436]
356;2;[0.1476380801442884, 0.18373855941154918, 0.11144305636948745, 0.5571802936015001]
357;2;[0.1718015712027907, 0.47435934915292455, 0.08774766692576214, 0.2660914788318316]
358;2;[0.27668575105582704, 0.05448264825069533, 0.16781839112097624, 0.5010131706507626]
359;2;[0.25091481189527376, 0.17245106010547517, 0.12228611288867583, 0.45434805545343343]
360;2;[0.20759584313265306, 0.4394804033605487, 0.05087354926321756, 0.30205016946843705]
361;2;[0.32276061691511787, 0.16744600219779626, 0.10811126457524872, 0.4016820777458538]
362;2;[0.222837654578403, 0.15315393090266238, 0.13728629638454667, 0.4867221858103984]
363;2;[0.273394140487935, 0.18790086164163058, 0.17651652394005532, 0.36218839044419454]
364;2;[0.23392438460709186, 0.4370283119359363, 0.05556191143827744, 0.2734853130530008]
365;2;[0.21873546192404425, 0.1991609044830902, 0.2638453307938533, 0.31825821917203084]
366;2;[0.35287240527438357, 0.07997638585083416, 0.2880060634169307, 0.2791450483943908]
367;2;[0.1812499768823586, 0.4775301149039723, 0.08561642676430833, 0.2556034362291853]
368;2;[0.3192714050342947, 0.22996256631861164, 0.08328693213620923, 0.36747913463611215]
369;2;[0.22004487762486313, 0.1660985878460715, 0.0692402010493362, 0.5446163025801413]
370;2;[0.0949061752202561, 0.20091635056683074, 0.0949061752202561, 0.609271301335413]
371;2;[0.2636255043419707, 0.10651433232332513, 0.1598969510656112, 0.46996324630541436]
372;2;[0.16523407882564956, 0.2330173998168981, 0.17316382783578774, 0.4285846155369926]
373;2;[0.24248165319339474, 0.09203566544357762, 0.08379942700288379, 0.5816832470859327]
374;2;[0.09081097470387973, 0.095169084374026, 0.09973634409414098, 0.7142836022321898]
375;2;[0.208421021222748, 0.26346885782729246, 0.08688280785037199, 0.44122730539098814]
376;2;[0.29130217574273176, 0.14647593269508616, 0.18229224354282794, 0.37992966102329534]
377;2;[0.1883536303412785, 0.20365883336787768, 0.1561506440679072, 0.45183687035470455]
