confidence_per_choice;id
[0.00012759540553791343, 0.020158158293159815, 0.9712744519069721, 0.007415772007933108];0
[0.8856222761112431, 0.023601034591016028, 0.007662134112183114, 0.06415426346159223];1
[0.23595184068802091, 0.726782813560649, 0.007125128202457978, 0.028180428701366483];2
[0.6817080674353299, 0.2507863754161565, 0.033940249194821775, 0.029952164787379526];3
[0.030273362813645992, 0.11973347258878066, 0.0640887095794101, 0.780760363937385];4
[0.33377743848854224, 0.6235783501383013, 0.02739811731291016, 0.010079204086223007];5
[0.96956527667267, 0.0030859132664755253, 0.008388381956461115, 0.017758204741181643];6
[0.17263113732235316, 0.033993090494841754, 0.4692600836095707, 0.32251742442941317];7
[0.2848600329376665, 0.4144688775878918, 0.2513880967376365, 0.04368470090660107];8
[0.12619358239396147, 0.013300705729007276, 0.8228854636277505, 0.036155066688841594];9
[0.4629067828894749, 0.31815086895955635, 0.11704116388105036, 0.08044113711266308];10
[0.30809005349317775, 0.5079545942088884, 0.01533889689964526, 0.16490872214525043];11
[0.35747917196349827, 0.5201291261117136, 0.10241949754515103, 0.015706542395041944];12
[0.09431986251698794, 0.7897305517168995, 0.08323698652344674, 0.030621176087040465];13
[0.014434619856116642, 0.07330503079447699, 0.016356567160566268, 0.8930381215575077];14
[0.008370697101863117, 0.010748187834186658, 0.967521186893126, 0.012179292417580295];15
[0.017527320802487818, 0.7452806672950851, 0.019861056453745078, 0.21352647982362022];16
[0.011703661174669224, 0.11104127201780625, 0.30184147193498057, 0.5639140761160198];17
[0.0016300188433082813, 0.03709904902906465, 0.9567971456580878, 0.0030452761145490434];18
[0.1545546862839014, 0.4201231952287176, 0.224875741632086, 0.19845214545672965];19
[0.01398207677258743, 0.7633954116498803, 0.15032147383110223, 0.0710068279318724];20
[0.25174442639568906, 0.6843123404754399, 0.049571416724894055, 0.011060880789729331];21
[0.0025032312967114994, 0.1206124095660435, 0.6940765569035302, 0.1754900413350494];22
[0.06681802406632063, 0.43570824891434123, 0.38451118009746404, 0.11016429754429591];23
[0.0038494024854608265, 0.1444477453772834, 0.3465121276548152, 0.5041721707988424];24
[0.030805596268985776, 0.7944868820003929, 0.06521544781320623, 0.10752209598786727];25
[0.004120358560419699, 0.12041455655921, 0.08275963373351418, 0.7852014608744693];26
[0.006073201164747892, 0.9013431721915584, 0.04487523480550158, 0.04487523480550158];27
[0.04576387633885636, 0.9191919252245854, 0.001565953361611021, 0.019077221918933168];28
[0.03679249533467736, 0.4482243789301717, 0.3490774764958722, 0.14551714187634632];29
[0.05599431123751135, 0.22146179699145124, 0.46883465585469736, 0.2509490926742625];30
[0.6656995562525525, 0.015655756246450492, 0.1485376441706039, 0.1683152017141105];31
[0.9155580123853919, 0.045582949357377125, 0.0020027750202742207, 0.031328672388997135];32
[0.02305617513163467, 0.1033306080912474, 0.4630956293112782, 0.408680458467667];33
[0.9656327333368302, 0.03304213499184557, 0.00036706496324054745, 0.00036706496324054745];34
[0.9870899217265736, 0.0013096513929983786, 0.0004817938225856445, 0.007536523410783103];35
[0.0052331953044439765, 0.09276060628171105, 0.5338004967706226, 0.36687535844374386];36
[0.9135540780851196, 0.02434539372556257, 0.008956169838858698, 0.04013876847890445];37
[0.008060775847189776, 0.04638656226092064, 0.011728359652822882, 0.9316990159731637];38
[0.054417128785679746, 0.2438806513179598, 0.5850392691232581, 0.11520106254329808];39
[0.5377390402863934, 0.4187915856631089, 0.026772451958570653, 0.014330260880300566];40
[0.0010673472782798757, 0.08478989653309615, 0.10887238222681928, 0.80446409194839];41
[0.03741331233875812, 0.24396544245345647, 0.5852426376001679, 0.13058529123690463];42
[0.06515694923161278, 0.021153364333585816, 0.899463885793379, 0.0099921394068187];43
[0.31187723829482966, 0.13000977544733813, 0.4537786770864944, 0.10125171492532443];44
[0.43030244203638557, 0.0037228455736572916, 0.011467171661899103, 0.5525192724375227];45
[0.04777730932451023, 0.015511021355945336, 0.582046747611817, 0.35302921885476857];46
[0.29344440859392723, 0.5482262974098592, 0.008861253319446314, 0.13861332370863919];47
[0.009132775267111048, 0.822106107854328, 0.12607404364111527, 0.04093024933793234];48
[0.0009984518597540653, 0.9662769804046779, 0.009473047490667462, 0.022724654165958782];49
[0.09410292706146554, 0.03461853221996894, 0.5415250204426908, 0.32845152790000254];50
[0.2754364270633968, 0.5830988859135439, 0.03727626687030543, 0.10132739886634116];51
[0.31394596068449115, 0.13087213163967182, 0.08994701296846722, 0.456788677449998];52
[0.0014768839719093323, 0.6751496998699391, 0.31891813631169386, 0.002434970018843007];53
[0.05905851813414457, 0.43638665159156154, 0.43638665159156154, 0.06692206846412503];54
[0.5246042324690702, 0.40856218704948516, 0.04879579762931882, 0.013980230087418935];55
[0.21593557846055517, 0.07943825993310118, 0.6651284466998072, 0.03752397700034367];56
[0.021749161483099733, 0.052173526146308755, 0.92479792708746, 0.0007442155582430313];57
[0.01098575763773199, 0.770160908465874, 0.043449503957470506, 0.1718461217246371];58
[0.018323824078989737, 0.28663286894755846, 0.3247975920460322, 0.3680438889867915];59
[0.006369824644166497, 0.12794134808463692, 0.8342824261664408, 0.02854757348773104];60
[0.9000739249342795, 0.057539794518401646, 0.005352034596415664, 0.034899649528975514];61
[0.5010474840819015, 0.14355251620059098, 0.3443645845004093, 0.004334910372947834];62
[0.08645789852027069, 0.4390694901010851, 0.23501696249061146, 0.23501696249061146];63
[0.053044312681919496, 0.046811441641522726, 0.8297526815615974, 0.06811024569431653];64
[0.0010088637820767196, 0.8616290046349855, 0.13213507956256218, 0.003990133661089252];65
[0.0029778816043872914, 0.5674838529090273, 0.3900255679913675, 0.03627802466113815];66
[0.0898667799926997, 0.31366588265729206, 0.40275494167369175, 0.19024797473747282];67
[0.12863562614882784, 0.7402469405267951, 0.025329856635906117, 0.10018152637558761];68
[0.0016700602863590232, 0.0024299233785471937, 0.9803009783711089, 0.013983243576676567];69
[0.04212667184039991, 0.5815406973078466, 0.3527222627878731, 0.022548782548043173];70
