confidence_per_choice;id
[0.025631632854341987, 0.001539299198681972, 0.35383373506752797, 0.0009336321584717045];0
[0.0023878301679600956, 0.003936866388735269, 0.017643811065776144, 0.0007282470558362637];1
[0.013165960060069691, 0.023106979516778606, 0.0972840174801353, 0.01690542735222515];2
[0.0033447601294362096, 0.07151414192077166, 0.049150903024082385, 0.00457174504903879];3
[0.015582774934147586, 0.054389215781713844, 0.10161243251209573, 0.003476987066613289];4
[0.0004563468487653579, 0.0495507854875584, 0.02065584051500012, 0.004608939903255368];5
[0.02543655625850996, 0.017482272405837298, 0.06914372865608381, 0.041937791356765834];6
[0.004017112625015308, 0.0035450894489094833, 0.026194864813719316, 0.0016745816821399162];7
[0.0009170530936058645, 0.0003169249176506803, 0.09957487287815336, 0.011892525468017816];8
[0.014883005806140643, 0.012338445179338556, 0.02780511543176255, 0.002429583909678668];9
[0.002886589391793529, 0.015604754819890125, 0.042418121464466024, 0.2766008974939752];10
[0.002368596152712339, 0.002368596152712339, 0.008267212900690725, 0.002368596152712339];11
[0.03876771874171715, 0.0005529918082501478, 0.009802014336927858, 0.000458446311154605];12
[0.007884192229078766, 0.008933960228062098, 0.01669083507993727, 0.002559622460297949];13
[0.002221146723829735, 0.027059106548892053, 0.034744580561639114, 0.0018413953098058503];14
[0.20388192484798962, 0.0022649235973464946, 0.018963973099022632, 0.12366063838153268];15
[0.003374369061206635, 0.023422763813255077, 0.026541468581539628, 0.0024687411430127817];16
[0.00564657924572765, 0.00564657924572765, 0.30829285433501213, 0.0019514055710165435];17
[0.004045741829464583, 0.004584426095565545, 0.01099746649767023, 0.005194835338389287];18
[0.009097152599174013, 0.12558234787843214, 0.0863114013022446, 0.006655619020468273];19
[0.10669484036263678, 0.0238068368171263, 0.039250838248483064, 0.2559476165396929];20
[0.0028584377371939818, 0.008804608079688034, 0.018639351006999545, 0.08353577568626466];21
[0.0051534822965934625, 0.05204831500165247, 0.03156889883488323, 0.01914750503672311];22
[0.005970119297251777, 0.10582287136936865, 0.011153651242478734, 0.0016068358103329572];23
[0.008267954051400095, 0.005682476177063668, 0.025467097447031132, 0.0023688084959457697];24
[0.1444769009549776, 0.005601977384511417, 0.015227753327755915, 0.04690478237132139];25
[0.030476702146454045, 0.009294869001807838, 0.12053769525082399, 0.011934848043104282];26
[0.024877550162003128, 0.11149344465783638, 0.05967814045805648, 0.014174800803691373];27
[0.005019138301541081, 0.022494222631571782, 0.2740357313598426, 0.004429374004753711];28
[0.001969904561069844, 0.0002837917944708045, 0.047726418685229206, 0.047726418685229206];29
[0.021223112674395125, 0.021223112674395125, 0.0372477227343903, 0.04220719939673643];30
[0.0003588227452057975, 0.3696562353250871, 0.004106508859497952, 0.0007136042383291491];31
[0.002324174905005227, 0.0008032133545412747, 0.004920278312506827, 0.0005520399271579502];32
[0.005994817620668138, 0.03909111204369617, 0.004120173878992417, 0.0022053701562161103];33
[0.04762325576384548, 0.022495633155471352, 0.004429652809422873, 0.02549089191088117];34
[0.0876208747309404, 0.041389170544806606, 0.011139741473142534, 0.39268951661511636];35
[0.007758081279518257, 0.03266273440531475, 0.11400414500303693, 0.019810949846874086];36
[0.023165433613227197, 0.1510576024358698, 0.014050542382049155, 0.00907171198448268];37
[0.00832901861095679, 0.00832901861095679, 0.005051805152862423, 0.013732230147941693];38
[0.015332447170424143, 0.008206867575133177, 0.21165790441807458, 0.007242535214976977];39
[0.04396281543525277, 0.04981639630291907, 0.0821333522142499, 0.04396281543525277];40
[0.03095872916162045, 0.0006035992700276002, 0.20187627305821607, 0.012905521441908754];41
[0.0003075540533037961, 9.379868670490043e-05, 0.18052966243312632, 0.00023952333754978096];42
[0.0020665726164790245, 0.5730034129650751, 0.0017132488738953685, 0.0032007702827303295];43
[0.009896474027895952, 0.023740407042906652, 0.19877601819261842, 0.0022082018347492002];44
