confidence_per_choice;id
[0, 0, 0, 0];0
[0.9999994039539004, 1.1253517471925912e-07, 2.3823673954981372e-07, 2.8453348089834e-08];1
[0, 0, 0, 0];2
[6.431393941452e-14, 8.878265478459658e-13, 3.2661313427874473e-13, 1.0];3
[0, 0, 0, 0];4
[0, 0, 0, 0];5
[0, 0, 0, 0];6
[0, 0, 0, 0];7
[0, 0, 0, 0];8
[0, 0, 0, 0];9
[0, 0, 0, 0];10
[6.431393941452e-14, 1.0, 6.431393941452e-14, 2.8823507934443873e-13];11
[1.0, 2.129785170955785e-12, 4.508755242294825e-12, 8.25807328555592e-14];12
[0, 0, 0, 0];13
[2.6810038677818034e-14, 4.1937956583795446e-13, 9.357622968840175e-14, 1.0];14
[0, 0, 0, 0];15
[2.0879679116459336e-14, 1.463778514125909e-12, 4.420228103641173e-14, 1.0];16
[0, 0, 0, 0];17
[0, 0, 0, 0];18
[0, 0, 0, 0];19
[0, 0, 0, 0];20
[0, 0, 0, 0];21
[0, 0, 0, 0];22
[2.0879679116459336e-14, 8.878265478459658e-13, 1.0, 8.878265478459658e-13];23
[1.1176086870894152e-14, 5.384940217754036e-13, 6.431393941452e-14, 1.0];24
[0, 0, 0, 0];25
[0, 0, 0, 0];26
[0, 0, 0, 0];27
[7.287724095819692e-14, 1.0, 7.287724095819692e-14, 1.2015425731771786e-13];28
[0, 0, 0, 0];29
[1.8426252147235624e-14, 3.701011678592672e-13, 5.008774637843506e-14, 1.0];30
[0, 0, 0, 0];31
[0, 0, 0, 0];32
[0, 0, 0, 0];33
[1.0, 8.878265478459658e-13, 1.6586783589142312e-12, 9.357622968840175e-14];34
[1.0, 5.384940217754036e-13, 5.384940217754036e-13, 6.431393941452e-14];35
[1.626111044617819e-14, 3.701011678592672e-13, 7.287724095819692e-14, 1.0];36
[0, 0, 0, 0];37
[0, 0, 0, 0];38
[0, 0, 0, 0];39
[0, 0, 0, 0];40
[0, 0, 0, 0];41
[0, 0, 0, 0];42
[0, 0, 0, 0];43
[0, 0, 0, 0];44
[0, 0, 0, 0];45
[2.6810038677818034e-14, 6.431393941452e-14, 1.0, 2.3659776091347615e-14];46
[0, 0, 0, 0];47
[6.778639342809131e-15, 1.0, 1.1399918530443554e-12, 3.97896253583724e-12];48
[2.0879679116459336e-14, 1.1399918530443554e-12, 1.0603575991523846e-13, 1.0];49
[0, 0, 0, 0];50
[0, 0, 0, 0];51
[0, 0, 0, 0];52
[5.008774637843506e-14, 1.0, 1.3615261080896538e-13, 1.5428112031918877e-13];53
[0, 0, 0, 0];54
[1.0, 4.508755242294825e-12, 2.129785170955785e-12, 3.2661313427874473e-13];55
[1.0, 1.0815941557285693e-11, 1.026187963170189e-10, 8.878265478459658e-13];56
[0, 0, 0, 0];57
[0, 0, 0, 0];58
[0, 0, 0, 0];59
[0, 0, 0, 0];60
[0, 0, 0, 0];61
[1.0, 9.545034922840628e-12, 1.0815941557285693e-11, 2.8823507934443873e-13];62
[0, 0, 0, 0];63
[1.8426252147235624e-14, 1.5428112031918877e-13, 1.0, 2.543665647376923e-13];64
[0, 0, 0, 0];65
[0, 0, 0, 0];66
[0, 0, 0, 0];67
[0, 0, 0, 0];68
[0, 0, 0, 0];69
[3.037975385443128e-14, 1.0, 2.8823507934443873e-13, 5.008774637843506e-14];70
[0, 0, 0, 0];71
[0, 0, 0, 0];72
[2.6810038677818034e-14, 4.1937956583795446e-13, 8.25807328555592e-14, 1.0];73
[3.442477108469977e-14, 3.701011678592672e-13, 2.0879679116459336e-14, 1.0];74
[1.626111044617819e-14, 2.129785170955785e-12, 2.0879679116459336e-14, 1.0];75
[0, 0, 0, 0];76
[8.703945206726412e-15, 2.7346982915918745e-12, 1.0, 2.8823507934443873e-13];77
[8.25807328555592e-14, 1.0, 1.2015425731771786e-13, 3.97896253583724e-12];78
[1.0, 1.8795288165390832e-12, 4.752193062771153e-13, 3.2661313427874473e-13];79
[0, 0, 0, 0];80
[1.0, 1.2917800047859961e-12, 1.463778514125909e-12, 5.675685232632723e-14];81
[4.420228103641173e-14, 1.0, 2.8823507934443873e-13, 7.835041785064389e-13];82
[0, 0, 0, 0];83
[0, 0, 0, 0];84
[0, 0, 0, 0];85
[8.703945206726412e-15, 2.543665647376923e-13, 2.0879679116459336e-14, 1.0];86
[0, 0, 0, 0];87
[0, 0, 0, 0];88
[0, 0, 0, 0];89
[0, 0, 0, 0];90
[0, 0, 0, 0];91
[0, 0, 0, 0];92
[0, 0, 0, 0];93
[0, 0, 0, 0];94
[0, 0, 0, 0];95
[0, 0, 0, 0];96
[0, 0, 0, 0];97
[0, 0, 0, 0];98
[0, 0, 0, 0];99
[0, 0, 0, 0];100
[1.8426252147235624e-14, 5.384940217754036e-13, 1.5428112031918877e-13, 1.0];101
[8.703945206726412e-15, 3.2661313427874473e-13, 1.7482341282710566e-13, 1.0];102
[0, 0, 0, 0];103
[2.0879679116459336e-14, 1.0603575991523846e-13, 1.0, 1.9810087980489796e-13];104
[1.0, 1.8795288165390832e-12, 2.129785170955785e-12, 2.8823507934443873e-13];105
[3.442477108469977e-14, 1.0, 1.9810087980489796e-13, 2.8823507934443873e-13];106
[0, 0, 0, 0];107
[0, 0, 0, 0];108
[2.0879679116459336e-14, 1.9810087980489796e-13, 1.0, 1.5428112031918877e-13];109
[0, 0, 0, 0];110
[2.3659776091347615e-14, 1.6586783589142312e-12, 1.0, 8.423463754468647e-12];111
[1.0, 2.7894680928689246e-10, 2.7894680928689246e-10, 1.3887943864964021e-11];112
[0, 0, 0, 0];113
[2.6810038677818034e-14, 2.2447770550209742e-13, 5.008774637843506e-14, 1.0];114
[5.008774637843506e-14, 3.97896253583724e-12, 1.0, 1.006039279283317e-12];115
[0, 0, 0, 0];116
[0.04837355891098181, 0.0018756464267744568, 0, 0];117
[0, 0, 0, 0];118
[5.008774637843506e-14, 1.0, 1.2015425731771786e-13, 5.384940217754036e-13];119
[0, 0, 0, 0];120
[2.6810038677818034e-14, 6.101936677605324e-13, 1.0, 4.1937956583795446e-13];121
[0, 0, 0, 0];122
[3.037975385443128e-14, 1.006039279283317e-12, 1.0, 4.1937956583795446e-13];123
[1.0, 2.7346982915918745e-12, 1.2917800047859961e-12, 1.5428112031918877e-13];124
[1.5125188821494485e-15, 5.008774637843506e-14, 2.6810038677818034e-14, 1.0];125
[3.628344178047045e-15, 1.1399918530443554e-12, 2.3659776091347615e-14, 1.0];126
[2.3659776091347615e-14, 1.0, 1.9810087980489796e-13, 1.1399918530443554e-12];127
[1.626111044617819e-14, 3.2661313427874473e-13, 1.0603575991523846e-13, 1.0];128
[1.8426252147235624e-14, 7.835041785064389e-13, 4.752193062771153e-13, 1.0];129
[1.2664165549094176e-14, 6.560200168153779e-12, 1.0, 7.287724095819692e-14];130
[0, 0, 0, 0];131
[0, 0, 0, 0];132
[0, 0, 0, 0];133
[9.862862046580453e-15, 4.1937956583795446e-13, 3.037975385443128e-14, 1.0];134
[0, 0, 0, 0];135
[0, 0, 0, 0];136
[0, 0, 0, 0];137
[0, 0, 0, 0];138
[0, 0, 0, 0];139
[0, 0, 0, 0];140
[1.2664165549094176e-14, 4.1937956583795446e-13, 6.431393941452e-14, 1.0];141
[0, 0, 0, 0];142
[0, 0, 0, 0];143
[0, 0, 0, 0];144
[0, 0, 0, 0];145
[0, 0, 0, 0];146
[0, 0, 0, 0];147
[0, 0, 0, 0];148
[0, 0, 0, 0];149
[0, 0, 0, 0];150
[0, 0, 0, 0];151
[0, 0, 0, 0];152
[0, 0, 0, 0];153
[0, 0, 0, 0];154
[0, 0, 0, 0];155
[0, 0, 0, 0];156
[0, 0, 0, 0];157
[0, 0, 0, 0];158
[0, 0, 0, 0];159
[0, 0, 0, 0];160
[0, 0, 0, 0];161
[0, 0, 0, 0];162
[0, 0, 0, 0];163
[0, 0, 0, 0];164
[0, 0, 0, 0];165
[0, 0, 0, 0];166
[0, 0, 0, 0];167
[0, 0, 0, 0];168
[0, 0, 0, 0];169
[5.2792096283383845e-15, 1.0, 1.3615261080896538e-13, 4.1937956583795446e-13];170
[0, 0, 0, 0];171
[0, 0, 0, 0];172
[0, 0, 0, 0];173
[0, 0, 0, 0];174
[0, 0, 0, 0];175
[0, 0, 0, 0];176
[0, 0, 0, 0];177
[0, 0, 0, 0];178
[0, 0, 0, 0];179
[0, 0, 0, 0];180
[0, 0, 0, 0];181
[0, 0, 0, 0];182
[0, 0, 0, 0];183
[0, 0, 0, 0];184
[0, 0, 0, 0];185
[0, 0, 0, 0];186
[0, 0, 0, 0];187
[0, 0, 0, 0];188
[0, 0, 0, 0];189
[0, 0, 0, 0];190
[0, 0, 0, 0];191
[0, 0, 0, 0];192
[0, 0, 0, 0];193
[0, 0, 0, 0];194
[0, 0, 0, 0];195
[0, 0, 0, 0];196
[0, 0, 0, 0];197
[0, 0, 0, 0];198
[0, 0, 0, 0];199
[0, 0, 0, 0];200
[0, 0, 0, 0];201
[0, 0, 0, 0];202
[0, 0, 0, 0];203
[1.8553860543063036e-07, 8.315263400842229e-07, 1.209863685851439e-06, 0.9999966621509202];204
[0, 0, 0, 0];205
[0, 0, 0, 0];206
[0.9999990463265931, 2.6995759288455584e-07, 5.715002286213223e-07, 6.82560337633487e-08];207
[0, 0, 0, 0];208
[1.0, 1.6918979226151304e-10, 1.3176514270095466e-10, 7.433680672352188e-12];209
[2.646573638909117e-09, 8.152020714470167e-09, 5.602796437537268e-09, 1.0];210
[0, 0, 0, 0];211
[0, 0, 0, 0];212
[0, 0, 0, 0];213
[0, 0, 0, 0];214
[2.543665647376923e-13, 1.0, 4.1937956583795446e-13, 7.835041785064389e-13];215
[0, 0, 0, 0];216
