id;iter;estimations;token_probs
(0, 0);0;0.6477982179521103;[0.32173862117049956, 0.1749262541785164]
(0, 0);1;0.7325918338117745;[0.21641603720915914, 0.07899544189936053]
(0, 0);2;0.7994423393685407;[0.40821796761869966, 0.10241043860399396]
(0, 0);3;0.42632159254749036;[0.017055649115429464, 0.022950884481691917]
(0, 0);4;0.5698526514141571;[0.5135117084652849, 0.3876189736346308]
(0, 0);5;0.7634837635542925;[0.32953456035412526, 0.10208504452132484]
(0, 0);6;0.7786493120021721;[0.10535380087963982, 0.029949472693850395]
(0, 0);7;0.39700291244413005;[0.1865587715243792, 0.28335911994860463]
(0, 0);8;0.7520125737597971;[0.1907474837921442, 0.06290184395576055]
(0, 0);9;0.7931059120622664;[0.04599792365817425, 0.011999278176532246]
(0, 1);0;0.6757646010190476;[0.390779602596465, 0.1874981024019509]
(0, 1);1;0.6279512029012002;[0.5003175243624808, 0.29642834068397755]
(0, 1);2;0.7634837635542924;[0.30949586274093466, 0.09587734559046422]
(0, 1);3;0.7711549145747737;[0.05126408469456781, 0.015212940512274826]
(0, 1);4;0.48828339529583464;[0.06088152585657493, 0.0638032912867335]
(0, 1);5;0.8175744761936438;[0.5653682844467147, 0.12615071585143847]
(0, 1);6;0.46101677931231594;[0.405979456601112, 0.47463807147823184]
(0, 1);7;0.7461389930307512;[0.4026135947642168, 0.13698237666308485]
(0, 1);8;0.5389832206876841;[0.21572956439145116, 0.18452327486429349]
(0, 1);9;0.8679338421303608;[0.10242635943281932, 0.01558535351227312]
(0, 2);0;0.7106283025898368;[0.16200386004794876, 0.0659688500981806]
(0, 2);1;0.679178699175393;[0.44795454586002614, 0.2115987446125673]
(0, 2);2;0.6893056167854461;[0.3193591456588468, 0.14394644460772846]
(0, 2);3;0.5039061705290805;[0.20718151625899356, 0.20396946457035725]
(0, 2);4;0.6531269142203084;[0.25717450989765983, 0.13658435120312684]
(0, 2);5;0.19436781101874465;[0.08726947282478863, 0.3617219129781437]
(0, 2);6;0.8068526199774353;[0.3708421110127342, 0.08877356331339646]
(0, 2);7;0.7057850278370112;[0.35292987165665807, 0.14712305910367124]
(0, 2);8;0.6252093030804239;[0.22691434473343766, 0.1360270632325415]
(0, 2);9;0.5078118642792044;[0.047903539963100025, 0.046429702981302244]
(0, 3);0;0.6477982179521103;[0.23907668824249517, 0.12998374078784425]
(0, 3);1;0.6951311038267542;[0.26944936708605494, 0.11817444316026242]
(0, 3);2;0.8267117940706733;[0.3532354924693592, 0.07404218156750356]
