id;amount_answer_tokens;confidence_per_choice
0;2;[0.09428622705482209, 0.2904219905741729, 0.4498143783909156, 0.16547746215332973]
1;2;[0.8059219583337558, 0.10906967974823412, 0.022862246868153354, 0.06214603021944598]
2;2;[0.5280947657405778, 0.38636238418072233, 0.026292291773779907, 0.059250594147772694]
3;2;[0.48631466628859416, 0.29496477295322016, 0.12295961098729204, 0.09576104132305835]
4;2;[0.47287060319933, 0.18517877786539397, 0.07251705135322135, 0.26943353196363923]
5;2;[0.3862136225054387, 0.49590810756802806, 0.03170234845110412, 0.08617591771411308]
6;2;[0.7354753961525389, 0.03439864510162143, 0.18595729634558433, 0.04416873461010319]
7;2;[0.5454083256960437, 0.08903546693183333, 0.17706816920909202, 0.1884880849738084]
8;2;[0.628923161154173, 0.24628984865533338, 0.06628802139679374, 0.05849897356113186]
9;2;[0.5404297306630543, 0.09391259425992658, 0.2717451342517142, 0.09391259425992658]
10;2;[0.5799887813463286, 0.24177529478290732, 0.0946805771152319, 0.08355531603911408]
11;2;[0.5582533283283473, 0.23271459606833306, 0.027793794967431697, 0.18123830965016346]
12;2;[0.496902947084846, 0.24985847808835782, 0.16132075819326397, 0.09191779729109213]
13;2;[0.2764740449612756, 0.5165215168338376, 0.12268461375880158, 0.08431981970903572]
14;2;[0.6068315916565523, 0.18507317896475428, 0.03423509164905411, 0.17386016189590636]
15;2;[0.32882766520694, 0.07337136959885879, 0.5092982509016296, 0.0885027654515904]
16;2;[0.22638963554656316, 0.37325342983930593, 0.21267338091802343, 0.18768359992234948]
17;2;[0.24167729150134795, 0.146584687051875, 0.21327946117497393, 0.39845849114346765]
18;2;[0.17677089935823756, 0.3742239968780263, 0.39835937107075337, 0.0506457166488645]
19;2;[0.5270690181843142, 0.2064031931679935, 0.13326391751892655, 0.13326391751892655]
20;2;[0.165987959739132, 0.45120205470187413, 0.22687864114947418, 0.1559312576486979]
21;2;[0.7203685306021336, 0.21969999550292615, 0.033692081509772834, 0.026239419463116684]
22;2;[0.17432647292273987, 0.15384257239281526, 0.41818746897878495, 0.25364352144325886]
23;2;[0.3313320331906859, 0.3313320331906859, 0.24240769385297323, 0.09492821686257122]
24;2;[0.3208267781830283, 0.19459127742483087, 0.24986014607921836, 0.234721885103301]
25;2;[0.23982861950750342, 0.44805884887144387, 0.13665022827430304, 0.17546236630038695]
26;2;[0.26492611829045853, 0.2820123849428105, 0.17104915788649597, 0.2820123849428105]
27;2;[0.21461487192137088, 0.5833837412333075, 0.04498572100669374, 0.15701559450205674]
28;2;[0.5802841882769336, 0.2574995322823036, 0.03273739176636702, 0.12947889614428995]
29;2;[0.31101684891933234, 0.4251096041087542, 0.15638909291765762, 0.10748454688215126]
30;2;[0.3270722790283357, 0.15449800494176222, 0.2111737349900573, 0.3072559714033926]
31;2;[0.7119245723517323, 0.04016404077788884, 0.1316928197210389, 0.11621850549644837]
32;2;[0.6865488349365793, 0.20938557077448616, 0.022069076794074206, 0.0819965676602219]
33;2;[0.2784306485426697, 0.14000372236218306, 0.33585147063806986, 0.24571418492352606]
34;2;[0.8858906077034193, 0.08771505765560991, 0.011151715485445248, 0.015242587834681926]
35;2;[0.869222936209089, 0.03587711852020997, 0.01404967813175992, 0.08085033465026444]
36;2;[0.10861928270486772, 0.17908292180370594, 0.3561489167533056, 0.3561489167533056]
37;2;[0.9005470084514094, 0.03081502086614992, 0.014555985179185675, 0.05408204587546519]
38;2;[0.2608276498115399, 0.4577667541807274, 0.10214157525908474, 0.1792640473277175]
39;2;[0.275851473049018, 0.2286889034505919, 0.29364236454500897, 0.20181724895061495]
40;2;[0.6783879931482059, 0.24956499581677824, 0.0337749534210957, 0.038272036221518715]
41;2;[0.16075329222758616, 0.2338946600627487, 0.2650373722306949, 0.3403147223163421]
42;2;[0.46879718347859284, 0.22144410949447987, 0.18358361482045268, 0.12617505022778855]
43;2;[0.5662863716994231, 0.12635555374440885, 0.2512880541771936, 0.05606993708788675]
44;2;[0.33873920432114174, 0.18131403040032043, 0.33873920432114174, 0.14120750885760205]
45;2;[0.7036883208822236, 0.029044687485222452, 0.02407889165369928, 0.24318819088846047]
46;2;[0.28143869810021244, 0.07574819798476727, 0.36137444160018073, 0.28143869810021244]
47;2;[0.5616467845334201, 0.23412921294654154, 0.04330954957004661, 0.16091449790992648]
48;2;[0.17645159900762722, 0.6158765959291524, 0.16576093706209036, 0.04191092333082325]
49;2;[0.09854540682749142, 0.6840407042423743, 0.118868450656817, 0.09854540682749142]
