id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
0;-2.0553975280897125;0.07598069891847181;0.07212180151199196;-13.927482132336477;-117451.34665250944;-581.8678680029118;-11.29600868957838
1;-1.508977635205548;0.10818532891001643;0.057823565479957977;-11.598579731025058;-19840.335366096206;-245.74655039468507;-5.445577415367331
2;-1.4709511121202772;0.08597751229115413;0.06630711638128553;-13.691093354272247;-57468.79477012343;-311.4870951792042;-6.248097581579414
3;-1.158229444468853;0.08781884597823691;0.06453754608675695;-10.125273992915538;-5008.971531558813;-334.51595233855244;-3.895495729275645
4;-1.2914692166351605;0.06839941203122082;0.05941530316930885;-10.864091210308672;-9220.98026867331;-363.78196204440405;-5.110561326617857
5;-1.5738567491183117;0.19062544380925167;0.05204208055139507;-18.420680743952367;-305372.2964720682;-302.7526872670066;-6.264286976867115
6;-1.4965023442785101;0.09469000535783893;0.06292028421011563;-18.420680743952367;-109489.56763273777;-303.32049721828446;-6.903149034390462
7;-1.6485612410819555;0.10265228959110083;0.07361847769631595;-12.997946173712302;-70136.31284787945;-315.9576988403598;-6.082845308013354
8;-1.4359490565084414;0.1552859619398161;0.09322817839500365;-9.144444739903811;-4896.33024988923;-275.56336388591916;-5.720589865011352
9;-0.5906883329091104;0.08349420085786609;0.06827738872983609;-12.575089322892268;-15885.24178547207;-421.5433268757139;-2.7480601651699668
10;-1.5575636099503294;0.5582936061753592;0.757380543298456;-10.551032920363516;-12276.216147854031;-384.8963816562988;-5.574972686816697
11;-1.3739277484837247;0.029437600501949327;0.02440734036840352;-11.302813540173318;-19591.181410868983;-322.2719064678656;-5.35751106050519
12;-1.3461310512996483;0.07058741820791486;0.06628816338913988;-15.942385152878742;-158559.2794223457;-524.409076519405;-4.063982101880387
13;-0.9786280913303336;0.06653420450287391;0.06401286392000585;-10.703287145990677;-5186.185874205427;-294.64089210589594;-3.7260963306162598
14;-1.7170552526101586;0.13433626525900552;0.14325699533392902;-10.979540522618835;-47180.64578455683;-588.0049463013294;-7.595859248624168
15;-1.0022501070871896;0.12593764364162308;0.05815858281903183;-11.004320551617322;-20704.808433569997;-251.57136072602998;-4.045554689196058
16;-1.50773791434932;0.05879459130330804;0.07064551438700147;-14.332947240444641;-32496.33483191102;-369.5409099690833;-6.526313153792757
17;-1.2323708637440376;0.07178093836913163;0.12461729278701006;-13.109171808822525;-139123.05521230146;-723.662060822418;-4.301638903220206
18;-1.3930398529169061;0.11496562620397476;0.06945702034689805;-12.874332217745126;-39207.790649662806;-292.0483947091275;-5.999690850601082
19;-0.8413151401111185;0.07817767013465474;0.11827939947395498;-15.942385152878742;-193681.18590530724;-329.30629557267406;-3.311752278033901
20;-1.5093002967986133;0.4666295159801783;0.2557535324849219;-11.048283675038437;-17882.048058587912;-301.90311753409117;-6.302035446049812
21;-1.0293016706242217;0.034497721343335154;0.06724504407729866;-10.997177664104942;-13265.821406858126;-424.5319294616912;-3.7072254248450744
22;-1.555897355920613;0.0843742008355224;0.0703519543545389;-12.97197068730904;-41893.254838808534;-517.4943402029655;-7.795518123973266
23;-1.1254251937788649;0.07563084922796544;0.05266671385476607;-11.722877447702636;-19422.549777965323;-415.0688573072922;-4.7607691341618255
24;-1.4990320224406724;0.10885278353740266;0.055768958160589355;-8.368340147506542;-2762.7952661562485;-367.1493332898826;-4.317801444253542
25;-1.6143753982705693;0.18857840642170962;0.14546330433696242;-11.347265302744152;-9253.493899780498;-433.08772502945124;-6.854013091233452
26;-0.7893270279127702;0.03762955233504052;0.04491770381982137;-10.958778531170406;-18178.234267564963;-1067.1405440987755;-2.606311117010965
27;-1.2150963502741114;0.3357077703516685;0.39598680975677586;-11.807218596136387;-26124.0626254743;-553.4160392221243;-6.137876387597306
28;-1.0461981444543875;0.124444622963537;0.08342413917117887;-11.362532774874941;-7891.058944968078;-259.9900922822254;-3.9865493125819857
29;-1.297179336821506;0.19818480381407796;0.06301853317767425;-10.842518725054545;-8334.120497738964;-232.91540188414723;-4.676201360298487
30;-1.7367991590323801;0.056424355982167884;0.05043936769914332;-12.445877591412263;-71294.89719689498;-818.0722327003941;-5.743206001417534
31;-1.612035262399632;0.37013776938344256;0.2650740717708395;-13.16979643063896;-23591.515609979397;-500.1825680403534;-5.713297795483638
32;-1.5996309176132122;0.07824431958530917;0.0725967063441979;-11.251037270649599;-24710.89020209635;-327.74219383720254;-6.72261940600893
33;-1.3153514789022271;0.10846908788491931;0.061046353895089236;-12.524658469265376;-12796.507222563663;-263.6277173898589;-5.090273636918095
34;-0.9706920420431947;0.05581358951948573;0.07736937339951613;-10.235274888129867;-9232.487251346307;-493.83145315763136;-3.7317745645334734
35;-1.89813038687747;0.20738739446773902;0.11605335978031152;-15.249237972318797;-51176.68047844171;-366.0162320703169;-9.576952753755876
36;-1.2321998622586126;0.12169420717463553;0.05250063121315458;-13.080184271949273;-9798.413437612433;-250.0629076781554;-5.480017067693348
37;-1.6842215323788756;0.09579056318453759;0.05558168711117065;-11.307656164649107;-10325.5225463939;-263.13803978001084;-5.521715384084533
