confidence_per_choice;id
[4.420228103641173e-14, 3.2661313427874473e-13, 1.0, 4.1937956583795446e-13];('astronomy', 15)
[1.6586783589142312e-12, 1.2256067444099483e-11, 1.0, 1.0815941557285693e-11];('astronomy', 16)
[0.9999997615814777, 2.510999155743982e-08, 1.6052280551856116e-09, 2.699578503363014e-07];('astronomy', 17)
[4.1398982374506896e-08, 1.0129987330277146e-05, 9.736107461810537e-10, 0.9999898673126559];('astronomy', 18)
[1.162823303022097e-10, 2.061153622438558e-09, 0.9999996423722521, 2.335593038799337e-09];('astronomy', 19)
[1.2664165549094176e-14, 7.835041785064389e-13, 4.752193062771153e-13, 1.0];('astronomy', 20)
[1.2015425731771786e-13, 2.413362771833214e-12, 5.384940217754036e-13, 1.0];('astronomy', 21)
[5.109089028063325e-12, 9.056076989672867e-11, 1.57371021068629e-11, 1.0];('astronomy', 22)
[1.9810087980489796e-13, 1.0, 6.914400106940203e-13, 1.8795288165390832e-12];('astronomy', 23)
[0, 8.762459738928121e-08, 0.9997964319781567, 1.6049004835527945e-09];('astronomy', 24)
[3.442477108469977e-14, 4.508755242294825e-12, 5.008774637843506e-14, 1.0];('astronomy', 25)
[1.783247290814639e-11, 1.8189616875530459e-09, 1.0, 9.237449661970594e-09];('astronomy', 26)
[5.675685232632723e-14, 3.5114221133765118e-12, 3.2661313427874473e-13, 1.0];('astronomy', 27)
[0.9046505126460354, 0.09534945969074979, 1.3507291460348595e-10, 4.160538673941238e-10];('astronomy', 28)
[1.6586783589142312e-12, 7.582560427911907e-10, 1.0, 2.289734845645553e-11];('astronomy', 29)
[2.2447770550209742e-13, 1.0, 1.006039279283317e-12, 8.878265478459658e-13];('astronomy', 30)
[2.7894680928689246e-10, 2.510999155743982e-08, 1.0, 1.4166087866431961e-09];('astronomy', 31)
[1.783247290814639e-11, 1.6918979226151304e-10, 1.026187963170189e-10, 1.0];('astronomy', 32)
[9.545016717148681e-12, 2.902312105056987e-06, 1.463775722192624e-12, 0.9999971389852362];('astronomy', 33)
[1.5428112031918877e-13, 6.560200168153779e-12, 1.0, 2.129785170955785e-12];('astronomy', 34)
[9.545034922840628e-12, 7.05287985111216e-11, 5.384940217754036e-13, 1.0];('astronomy', 35)
[1.0, 0, 1.626111044617819e-14, 0];('astronomy', 36)
[2.3659776091347615e-14, 8.878265478459658e-13, 1.0, 4.752193062771153e-13];('astronomy', 37)
[1.1399918530443554e-12, 1.0, 1.0815941557285693e-11, 4.508755242294825e-12];('astronomy', 38)
[5.211412487888539e-10, 1.0, 3.850741922767617e-09, 1.3176514270095466e-10];('astronomy', 39)
[4.508755242294825e-12, 1.162823303022097e-10, 1.0, 1.162823303022097e-10];('astronomy', 40)
[2.6810038677818034e-14, 4.508755242294825e-12, 7.287724095819692e-14, 1.0];('astronomy', 41)
[1.493094676197164e-10, 1.0, 1.463778514125909e-12, 9.545034922840628e-12];('astronomy', 42)
[8.60498469288239e-06, 0.00011878814956286672, 0.037322127145272894, 0.9625504602542359];('astronomy', 43)
[3.701011678592672e-13, 6.47594599989589e-07, 0.9999994039539004, 4.8473687062702556e-11];('astronomy', 44)
[8.25807328555592e-14, 9.545034922840628e-12, 8.25807328555592e-14, 1.0];('astronomy', 45)
[3.5114221133765118e-12, 1.3176514270095466e-10, 4.1937956583795446e-13, 1.0];('astronomy', 46)
[1.0, 1.783247290814639e-11, 1.0603575991523846e-13, 1.4166087866431961e-09];('astronomy', 47)
[1.0603575991523846e-13, 1.6586783589142312e-12, 1.0, 4.508755242294825e-12];('astronomy', 48)
[1.2015425731771786e-13, 1.0, 3.701011678592672e-13, 3.701011678592672e-13];('astronomy', 49)
[1.026187963170189e-10, 1.0, 2.413362771833214e-12, 5.789356328730652e-12];('astronomy', 50)
[1.1250555777122255e-07, 2.1018805349474388e-07, 0.00026118979941210086, 1.3705982780934944e-06];('astronomy', 51)
[3.037975385443128e-14, 3.97896253583724e-12, 1.783247290814639e-11, 1.0];('astronomy', 52)
[1.0, 1.8795288165390832e-12, 6.914400106940203e-13, 1.8189616875530459e-09];('astronomy', 53)
[2.8453348089834e-08, 7.33820819192633e-07, 4.139937718785167e-08, 0.9999991655356624];('astronomy', 54)
[2.8823507934443873e-13, 1.6586783589142312e-12, 1.0, 5.789356328730652e-12];('astronomy', 55)
[8.878265478459658e-13, 3.5114221133765118e-12, 2.129785170955785e-12, 1.0];('astronomy', 56)
[1.8795216467193215e-12, 2.902312105056987e-06, 1.955560648898961e-08, 0.9999970197767496];('astronomy', 57)
[2.543665647376923e-13, 6.560200168153779e-12, 1.0, 2.020683909022217e-11];('astronomy', 58)
[3.331544542166412e-11, 1.917171513758312e-10, 1.162823303022097e-10, 1.0];('astronomy', 59)
[1.1627989062742205e-10, 9.237255854596904e-09, 2.1444958378736654e-05, 0.9999785427891018];('astronomy', 60)
[3.037975385443128e-14, 7.835041785064389e-13, 7.287724095819692e-14, 1.0];('astronomy', 61)
[4.420228103641173e-14, 1.0, 1.5428112031918877e-13, 2.8823507934443873e-13];('astronomy', 62)
[5.905303998944039e-10, 6.560200168153779e-12, 9.357622968840175e-14, 1.0];('astronomy', 63)
[2.5946094982764667e-11, 3.398267819495071e-09, 1.0, 1.2501528663867426e-09];('astronomy', 64)
[9.736163172423694e-10, 3.927848561899291e-07, 0.9999963045256735, 3.2887473357670864e-06];('astronomy', 65)
