id;amount_answer_tokens;confidence_per_choice
300;2;[2.510999155743982e-08, 5.109089028063325e-12, 0.9999995231630692, 5.04347662567888e-07]
301;2;[8.878265478459658e-13, 5.74952226429356e-19, 1.0, 2.825757287115611e-15]
302;2;[7.287724095819692e-14, 3.1391327920480296e-17, 1.0, 1.2171738729024408e-18]
303;2;[1.783247290814639e-11, 1.0, 5.384940217754036e-13, 4.8473687062702556e-11]
304;2;[6.825486208093125e-08, 1.6701414089010932e-05, 4.420152226048166e-14, 0.9999831917733143]
305;2;[2.172439935079017e-10, 0.9999995231630692, 9.862862046580453e-15, 5.04347662567888e-07]
306;2;[9.736200313009565e-10, 5.175555005801869e-17, 1.8795288165390832e-12, 1.0]
307;2;[5.109089028063325e-12, 1.3887943864964021e-11, 1.0, 3.628344178047045e-15]
308;2;[2.64457036583257e-09, 0.9992439506792993, 0.0005526662506216962, 0.0002033145514330259]
309;2;[4.719834357393084e-10, 4.3039318309113427e-13, 0.377540667992942, 0.6224593298742985]
310;2;[2.0879320696088945e-14, 8.201127904052733e-21, 1.670143001672819e-05, 0.9999833109787883]
311;2;[7.582560427911907e-10, 1.9039802832864523e-17, 2.9783262686202286e-16, 1.0]
312;2;[1.0, 2.289734845645553e-11, 1.8064461965456932e-16, 4.1937956583795446e-13]
313;2;[2.289734845645553e-11, 1.0, 1.626111044617819e-14, 2.9400777392844726e-11]
314;2;[1.1399853299773111e-12, 4.2483218430445096e-18, 0.9999938011552557, 6.144177195963701e-06]
315;2;[0.00020338436592849977, 0.9995869912464536, 6.1416756800480385e-06, 0.00020338436592849977]
316;2;[6.914400106940203e-13, 1.7362052831002947e-20, 1.0, 5.74952226429356e-19]
317;2;[2.7894680928689246e-10, 7.681204685202095e-15, 1.0, 9.479359653504757e-19]
318;2;[6.47594599989589e-07, 6.64554417291507e-17, 8.095930175212601e-16, 0.9999994039539004]
319;2;[2.543665647376923e-13, 4.4777324417183015e-19, 1.0, 2.825757287115611e-15]
320;2;[1.0, 2.0879679116459336e-14, 2.9400777392844726e-11, 1.5428112031918877e-13]
321;2;[3.9948994496406003e-13, 0.9525741476724274, 7.222947646437389e-10, 0.047425874568977164]
322;2;[3.97896253583724e-12, 9.237449661970594e-09, 0.9999997615814777, 1.8553913626159784e-07]
323;2;[0.0002033587644970607, 0.00033528192060960205, 1.7129868155252678e-15, 0.9994613450985165]
324;2;[2.8398533527508907e-08, 1.7224581275311317e-08, 0.8807970468833343, 0.11920291248514252]
325;2;[3.398267819495071e-09, 1.039538011670222e-15, 3.059023205018258e-07, 0.9999996423722521]
326;2;[0.01098093411450176, 2.3855419794815166e-12, 0.0005467085175017086, 0.9884723113460779]
327;2;[1.0, 1.1548224173015786e-17, 8.095930175212601e-16, 4.420228103641173e-14]
328;2;[5.675685232632723e-14, 9.479359653504757e-19, 2.2007019879753665e-15, 1.0]
329;2;[1.5167999697501424e-08, 0.004070137939983506, 7.258065915632162e-14, 0.9959299004209012]
330;2;[1.0129987330277146e-05, 0.9999898673126559, 1.7138888175288235e-15, 1.201531114428897e-13]
331;2;[5.905303998944039e-10, 1.0, 3.1391327920480296e-17, 2.825757287115611e-15]
332;2;[5.3157852544244216e-08, 3.2241867372567335e-08, 5.9821282237671354e-15, 0.9999998807907247]
333;2;[1.0815941557285693e-11, 1.0, 1.8795288165390832e-12, 2.061153622438558e-09]
334;2;[1.9810087980489796e-13, 2.0879679116459336e-14, 1.0, 7.287724095819692e-14]
335;2;[5.602796437537268e-09, 1.0, 2.061153622438558e-09, 2.510999155743982e-08]
336;2;[0.010986941583869245, 1.6950784647170348e-15, 1.2525029867883409e-14, 0.9890130589396958]
337;2;[1.5428112031918877e-13, 3.1391327920480296e-17, 2.289734845645553e-11, 1.0]
338;2;[1.783237087020986e-11, 6.144177195963701e-06, 0.9999938011552557, 1.2501457129751271e-09]
339;2;[7.991959892953932e-11, 1.0, 1.4828213355760042e-17, 8.993766029028821e-18]
340;2;[1.201531114428897e-13, 3.4872216236817127e-19, 0.9999898673126559, 1.0129987330277146e-05]
341;2;[1.7788378973013687e-11, 1.801979439645431e-16, 0.9975274099865513, 0.002472623024627213]
342;2;[1.0252528009908666e-10, 0.9990889988442552, 0.0009110514045295695, 2.059275298990363e-09]
343;2;[7.991959892953932e-11, 8.993766029028821e-18, 1.626111044617819e-14, 1.0]
344;2;[7.483491372802981e-05, 0.00012338191405441177, 0.9997742685671689, 2.7530226242380704e-05]
345;2;[1.0, 1.829946905189832e-21, 2.1151310375910805e-19, 9.237449661970594e-09]
346;2;[1.3887943864964021e-11, 1.0956650033262367e-16, 1.3176514270095466e-10, 1.0]
