confidence_per_choice;id
[2.2526727153607664e-06, 0.996612736501533, 5.809719505134046e-05, 0.00012299176288883755];('easy', 0)
[0.0005486928396700227, 0.9920597215197898, 0.0009046415558448214, 0.002459070702521897];('easy', 1)
[7.823794932990958e-06, 3.506381623975191e-05, 3.506381623975191e-05, 0.9916941583950075];('easy', 2)
[0.981376031124112, 0.000894898922519701, 0.00042272031908227955, 0.00012111139914734324];('easy', 3)
[0, 2.878625068955744e-06, 0.991835449586632, 0.006682933365423791];('easy', 4)
[7.81770883792825e-06, 1.6550089739767157e-05, 0.9909224009435604, 9.523919070459907e-05];('easy', 5)
[0.995671847615886, 2.7417273848260588e-05, 1.6629417194707427e-05, 1.0086251381742506e-05];('easy', 6)
[2.889649169736561e-06, 1.662878284488375e-05, 0.9956343862008673, 7.452503432894062e-05];('easy', 7)
[1.0094883315297781e-05, 0.9965244157221211, 2.1370868146188415e-05, 0.00042924536123084263];('easy', 8)
[0.06475937771342063, 0.004139928510296306, 0.7889307161366782, 0.13709560369513796];('easy', 9)
[0.9960240289610108, 7.455425089762218e-05, 0.0007073507007030564, 0.00015783135038881167];('easy', 10)
[0.9936422401468208, 0.00025959750767185727, 4.511128261804582e-05, 7.437593120093711e-05];('easy', 11)
[2.7488643709369596e-05, 0.9982637562052781, 7.472188068416441e-05, 9.594479398117592e-05];('easy', 12)
[0.004058953020071586, 0.9931931887986203, 2.129943065423849e-05, 0.0007053402725779331];('easy', 13)
[0.9911344323370861, 0.00012231566818446705, 4.49974196582133e-05, 2.7292314630662333e-05];('easy', 14)
[0.05965799647608786, 0.9332080430589282, 6.985233229108298e-05, 0.001801515393795751];('easy', 15)
[0.013310857234161824, 0.006287603745728818, 0.03618266134083471, 0.933163086420559];('easy', 16)
[0.9880567814875729, 0.00015656875072174992, 0.005184844942758582, 0.0003314560478789703];('easy', 17)
[0.0024643200585868267, 0.9941777027368843, 0.00020228370861794586, 0.0011640623709251946];('easy', 18)
[0.9973010149766999, 1.0102751827965075e-05, 1.665662183137062e-05, 2.138752578763579e-05];('easy', 19)
[0.0002559652891711302, 0.01794455214378128, 0.9797392735776701, 7.333528317723448e-05];('easy', 20)
[0.000423191042452362, 0.9824685185085956, 0.000423191042452362, 0.003126982353245445];('easy', 21)
[4.5275147149315664e-05, 0.9972515750052448, 5.813443968399886e-05, 0.0002029091321370356];('easy', 22)
[1.0099784765384007e-05, 1.6651729972181714e-05, 4.5264094995788395e-05, 0.9970082411856998];('easy', 23)
[0.997440113119622, 2.1390503918132272e-05, 4.77286656490847e-06, 1.6658941201733368e-05];('easy', 24)
[0.9722147312776401, 1.2645891033693875e-05, 7.670120631320423e-06, 7.277207838297165e-05];('easy', 25)
[0.9908246693852742, 0.0001570074561616667, 0.0005480096075714659, 0.0002588615326322578];('easy', 26)
[7.833209357902165e-06, 4.507700753269693e-05, 9.542802569556905e-05, 0.9928870739307711];('easy', 27)
[0.955683992244387, 0.0018449038064786598, 0.017503959959361836, 0.017503959959361836];('easy', 28)
[4.773339971451709e-06, 0.9975383232417884, 0.00026061553192052484, 5.815118537459493e-05];('easy', 29)
[0.993582570664951, 2.73597321441715e-05, 2.8836945522159898e-06, 2.130778081850465e-05];('easy', 30)
[0.9906479834225378, 0.0024555707102899725, 3.502685169376405e-05, 0.00012225572513138974];('easy', 31)
[1.0092101428932772e-05, 4.522966067079117e-05, 0.9962496082375539, 0.0019232141102177261];('easy', 32)
[0.9947663522133154, 5.798958595212763e-05, 3.5172461824006434e-05, 2.1333176473832035e-05];('easy', 33)
[0.9970065823570118, 6.125817432623318e-06, 1.3668546247812843e-06, 1.0099765501591714e-05];('easy', 34)
[0.02719880960107297, 0.9007009464961432, 0.044843255927011876, 0.021182454215925673];('easy', 35)
[2.727722257688015e-05, 0.9905857486837787, 0.0002015529278435851, 0.00012224803029198248];('easy', 36)
[0.9928482937725831, 0.0003330635141775226, 0.00015732806403584443, 0.0024610249907646986];('easy', 37)
[7.875478067659277e-06, 3.529544397951572e-05, 5.8192349247832356e-05, 0.9982453432076096];('easy', 38)
[0.0011612061693969536, 0.0019145053111529736, 0.003156485629366275, 0.9917381248890266];('easy', 39)
[2.740057090936246e-05, 3.518302947937614e-05, 0.000157679398679102, 0.9950657188186992];('easy', 40)
[0.006673851156888913, 0.9904874986951983, 0.00012223590607334637, 0.0005478230630293319];('easy', 41)
[0.9889786623458494, 5.7652171256238746e-05, 1.001844514767701e-05, 0.00033176533898869213];('easy', 42)
[0.9941096046511638, 9.554549730163049e-05, 0.00033348655362393535, 0.00012268284698536356];('easy', 43)
[1.2893206111731966e-05, 0.9912288277017636, 3.504736788409811e-05, 0.0019135214500027892];('easy', 44)
[6.078580701579956e-06, 4.4914973805851526e-05, 4.734003410353199e-06, 0.9893183065062396];('easy', 45)
[2.875305207132903e-06, 4.497734090986942e-05, 2.1245791477052433e-05, 0.9906922070877956];('easy', 46)
[4.530948647249285e-05, 2.748159272140173e-05, 0.9980078172526661, 0.00012316395373498826];('easy', 47)
[5.807093863576828e-05, 3.5221804720884384e-05, 0.9961625347569799, 0.0001578531772551692];('easy', 48)
[1.7431725994530692e-06, 0.9902439475790362, 2.7267807283847757e-05, 1.0031265705552496e-05];('easy', 49)
[0.996907173509465, 9.581440354046296e-05, 2.137908320650978e-05, 2.137908320650978e-05];('easy', 50)
[0.9920901099644298, 3.507783017362802e-05, 5.7833564737267285e-05, 0.00015720792810032348];('easy', 51)
[2.255355410003945e-06, 7.871963871880732e-06, 7.871963871880732e-06, 0.9977991251221067];('easy', 52)
[0.9364427213484439, 9.000303622184368e-05, 2.008239188602491e-05, 0.059864780764422226];('easy', 53)
[0.017865185751071915, 0.0006927084252643811, 0.9754062646063958, 0.0008894552243932062];('easy', 54)
[3.7119367046350034e-06, 2.742770854622781e-05, 0.0001578355649968278, 0.9960508755634807];('easy', 55)
[2.883221572874821e-06, 2.1304285947619117e-05, 1.6591794578782894e-05, 0.993419840174292];('easy', 56)
[2.0718749145088822e-05, 0.0005343438379058303, 7.231554016597932e-05, 0.9661161716763104];('easy', 57)
[0.002466509027997742, 0.9950609976183463, 3.708246342524822e-06, 1.2943051506165143e-05];('easy', 58)
[0.7756101031090321, 0.03007366733433295, 0.1730620065194585, 0.01106348129519046];('easy', 59)
[0.00012216260349065037, 9.514033126056004e-05, 0.00042638917944054174, 0.9898935043834215];('easy', 60)
[0.37537180955544136, 5.948190726245633e-05, 0.6188834868352538, 0.0002076122561099128];('easy', 61)
[0.9888116084810455, 0.0001566883982075262, 1.6514835668913877e-05, 0.0019088554648754891];('easy', 62)
[0.0005506415641141747, 0.9955832205592398, 0.0009078544592866283, 0.0009078544592866283];('easy', 63)
[1.2921148083099286e-05, 0.9933770194031443, 3.512332203711721e-05, 5.790856814024571e-05];('easy', 64)
[0.0005506709723316174, 0.9956363951047077, 6.117399008338608e-06, 7.854895810727158e-06];('easy', 65)
[0.00015740340201465553, 5.790547557163536e-05, 0.0009057940384459425, 0.9933239683008142];('easy', 66)
[0.00033223615371942523, 0.9903815511420282, 1.654106409950518e-05, 7.413190618651371e-05];('easy', 67)
[0.00015039704584413055, 0.004980466146380551, 0.9491086966649293, 0.03680093498040317];('easy', 68)
[4.2426856158414126e-05, 0.05974146185074618, 0.9345135915144551, 0.0023164278579717243];('easy', 69)
[0.9898681567879128, 2.1228130736183165e-05, 4.736636210816355e-06, 9.513788150405963e-05];('easy', 70)
[7.8634627062149e-06, 0.00020280137611945314, 0.9967215608518405, 0.0007078460173747395];('easy', 71)
[1.007232307814592e-05, 0.0005499304688301315, 0.0007061246993888947, 0.9942975455107317];('easy', 72)
[0.9923558179759202, 1.005266018409583e-05, 1.0595425881876287e-06, 6.097246613326566e-06];('easy', 73)
[0.9946765894392353, 2.1331243795646177e-05, 3.516927537637199e-05, 4.515824346975197e-05];('easy', 74)
[0.9946916865203344, 1.0076319848693609e-05, 1.7510018355754808e-06, 4.7597164712432624e-06];('easy', 75)
[0.0003296358959593412, 0.9826306726822069, 0.008501421805699896, 0.0006978391972220592];('easy', 76)
[1.0105999255455543e-05, 4.529194640801973e-05, 0.9976219596505026, 5.8156010359156394e-05];('easy', 77)
[7.47482516617541e-05, 0.9986165853278429, 1.2989298457289297e-05, 4.5337106392769665e-05];('easy', 78)
[0.990144713443928, 7.811575329146254e-06, 2.2380538028351204e-06, 0.00033215663512029534];('easy', 79)
[2.2397192342429867e-06, 1.6549411067675427e-05, 7.817388255931836e-06, 0.990882252367104];('easy', 80)
[0.9909614981118051, 1.6550736871634995e-05, 7.818014521377828e-06, 7.417525654364776e-05];('easy', 81)
[0.044185481512801834, 0.005979854655481151, 0.05673528131102388, 0.8874891732926827];('easy', 82)
[5.7959398276671346e-05, 0.994248992196142, 2.1322071048654912e-05, 0.0003335333084226148];('easy', 83)
[2.2500468563806026e-06, 0.9954510190514164, 2.7411182239156527e-05, 1.662572244701883e-05];('easy', 84)
[1.2842597325831675e-05, 0.0024473670166957778, 3.490979894102497e-05, 0.9873383154232485];('easy', 85)
[0.02277458143584815, 0.9683998736113717, 0.0008830663538740541, 0.0030822044292158107];('easy', 86)
[2.233015954664935e-06, 4.48513244074897e-05, 9.495025451575617e-05, 0.9879162153572646];('easy', 87)
[0.978523616821422, 0.00012075940312255044, 4.442490173692078e-05, 0.0004214917322360894];('easy', 88)
[2.8985585476719607e-06, 0.9987033750050657, 1.758064628135167e-06, 2.7500757806530585e-05];('easy', 89)
[0.689360440866886, 0.2536015261938946, 0.001036411350450237, 0.012626075017664546];('easy', 90)
[6.084276008556467e-06, 1.288041241119014e-05, 1.288041241119014e-05, 0.9902451160534252];('easy', 91)
[6.063232300927601e-06, 0.9868202922720247, 2.1162760160997806e-05, 4.48015636124024e-05];('easy', 92)
[0.000201746582178311, 0.99153767166994, 0.00015712039618244814, 0.0009041654523265966];('easy', 93)
