id;confidence_per_choice
0;[0.0052304436218121005, 0.3235960497134169, 0.2855725115607012, 0.2855725115607012]
1;[0.21748939207294873, 0.5217299293437203, 0.02292321327492008, 0.11641368268869329]
2;[0.4539017320127615, 0.24295608948439462, 0.017599680092241405, 0.05421083115568922]
3;[0.16944541367392527, 0.14953505272440448, 0.2793682577467829, 0.11645801615839003]
4;[0.050627945544383476, 0.3740927520987205, 0.15594505089191454, 0.2571099224659135]
5;[0.009027391039796344, 0.49287896791015195, 0.07558543778242391, 0.004832014223760924]
6;[0.23758433743245413, 0.026656227073927164, 0.4438659779573955, 0.14410218492029533]
7;[0.1915472674928187, 0.02937472135385798, 0.35785740815064704, 0.10252785180484217]
8;[0.3282830894060174, 0.4215238055413231, 0.026947116942142184, 0.039207823799529556]
9;[0.07676370994343079, 0.011772096193268534, 0.7283138885838957, 0.03626060904158956]
10;[0.36321722711745796, 0.28287386090410055, 0.10406347787140882, 0.01030367717365344]
11;[0.1387566442713847, 0.17816705797875745, 0.006489733838845654, 0.22877103086120304]
12;[0.1885410755745564, 0.24209153312737475, 0.3108516817004515, 0.054017922557290037]
13;[0.3476857141801556, 0.27077790646624583, 0.21088204559434787, 0.010499196318357032]
14;[0.17833316193888032, 0.29402167735984247, 0.0954548630117135, 0.13888600616559965]
15;[0.03932858762262186, 0.03062913483759027, 0.697115874933367, 0.034707356759990655]
16;[0.07793591140219101, 0.30824247232103774, 0.12849459488019296, 0.14560343405865622]
17;[0.005317243793619021, 0.014453767181681223, 0.3727675686995283, 0.3727675686995283]
18;[0.013203392496932918, 0.18226721123167214, 0.5614225350410983, 0.03167329205744293]
19;[0.13381516519573736, 0.4121796773410105, 0.15163242936243634, 0.09196972837867314]
20;[0.034409587343922965, 0.41919456502169633, 0.3264690749572467, 0.023649340469099778]
21;[0.1311366200214675, 0.14859727583191273, 0.05466587627596206, 0.14859727583191273]
22;[0.016542075303567966, 0.07413645576421611, 0.5477983979663535, 0.1078679066471565]
23;[0.11919151653411418, 0.2523284424828096, 0.2859255842641574, 0.056302085781193174]
24;[0.039308657882149586, 0.25632461735615863, 0.5426392192012254, 0.057193759738691737]
25;[0.08673095859485883, 0.2671501281399174, 0.16203474346301866, 0.18360941889819965]
26;[0.23146944975245465, 0.14039331806167657, 0.49002082897127314, 0.02439670051367014]
