id;iter;estimations
(0, 0);0;0.0007259444801312972
(0, 0);1;3.962645332520909e-06
(0, 0);2;2.2564111138649088e-08
(0, 0);3;0.480532987197192
(0, 0);4;0.0014089080351819513
(0, 0);5;0.9295383685915112
(0, 0);6;0.9865012876200651
(0, 0);7;7.995169803067898e-08
(0, 0);8;1.0257797170119674e-11
(0, 0);9;7.318770249229362e-07
(0, 1);0;1.1786611950068562e-07
(0, 1);1;0.0011190095858239824
(0, 1);2;0.0001030564894587794
(0, 1);3;0.0005304782897253584
(0, 1);4;8.641070986951911e-06
(0, 1);5;0.17812089659907712
(0, 1);6;0.000662271911085368
(0, 1);7;3.77617115395759e-08
(0, 1);8;6.904278762566496e-05
(0, 1);9;5.6303156375827705e-06
(0, 2);0;1.012633895011663e-07
(0, 2);1;2.4371397576735732e-08
(0, 2);2;5.085642366378712e-08
(0, 2);3;2.084694386074216e-06
(0, 2);4;0.0001186643873949435
(0, 2);5;2.2430258156495245e-06
(0, 2);6;0.0025142152012840825
(0, 2);7;0.0007421821929509012
(0, 2);8;1.3450622753853416e-06
(0, 2);9;9.641357532033089e-09
(0, 3);0;0.0003562590529217244
(0, 3);1;0.0001340000871806228
(0, 3);2;0.9519432431912952
(0, 3);3;1.07335895617435e-05
(0, 3);4;1.746201933219435e-08
(0, 3);5;0.00015313915825457183
(0, 3);6;7.702916759305179e-05
(0, 3);7;3.7272593858421475e-06
(0, 3);8;8.106948462538038e-08
(0, 3);9;1.3734336280710564e-06
(1, 0);0;3.762779183605063e-21
(1, 0);1;2.3984116369519193e-09
(1, 0);2;4.234927954384614e-18
(1, 0);3;3.4477924634474834e-17
(1, 0);4;9.531950218894138e-14
(1, 0);5;2.4963520787139954e-16
(1, 0);6;7.257746815333374e-13
(1, 0);7;1.7692883865860704e-26
(1, 0);8;1.4549953475937156e-27
(1, 0);9;7.408210530160111e-22
(1, 1);0;7.523853859333985e-26
(1, 1);1;3.679281808784584e-17
(1, 1);2;1.067116169045595e-32
(1, 1);3;1.20119766878193e-24
(1, 1);4;2.265186608173376e-21
(1, 1);5;3.579047393997521e-13
(1, 1);6;5.8593318877513315e-22
(1, 1);7;9.911915490193914e-33
(1, 1);8;9.531427880397717e-15
(1, 1);9;2.161657883538897e-13
(1, 2);0;4.640332224381513e-32
(1, 2);1;1.3731787595318565e-21
(1, 2);2;3.68958099860434e-12
(1, 2);3;8.087764193825554e-28
(1, 2);4;1.263397097824616e-25
(1, 2);5;4.890937333968238e-25
(1, 2);6;3.993742596781733e-33
(1, 2);7;8.393423180408507e-23
(1, 2);8;2.207603913252777e-29
(1, 2);9;2.071403085192655e-31
(1, 3);0;4.4745257469444707e-20
(1, 3);1;1.9178586565282418e-32
(1, 3);2;2.078836457411624e-15
(1, 3);3;3.9406876808785755e-24
(1, 3);4;9.247473338514727e-19
(1, 3);5;3.623794496408837e-24
(1, 3);6;2.0979652042390328e-18
(1, 3);7;1.561190336681993e-27
(1, 3);8;1.5709407123135997e-24
(1, 3);9;5.62999269270397e-17
(2, 0);0;2.643924238478007e-07
(2, 0);1;1.5262095326089614e-10
(2, 0);2;4.521258687084325e-06
(2, 0);3;8.992124865931972e-05
(2, 0);4;9.35798857271796e-05
(2, 0);5;1.6474001785855875e-07
(2, 0);6;0.9900985588819197
(2, 0);7;0.008737316599001496
(2, 0);8;2.3285990444241127e-06
(2, 0);9;6.427148778152594e-05
(2, 1);0;9.633304662456012e-07
(2, 1);1;7.55954358947467e-10
(2, 1);2;0.00019238692391933477
(2, 1);3;1.9730866008310414e-05
(2, 1);4;2.7025506707278194e-17
(2, 1);5;8.652885620328064e-11
(2, 1);6;0.026976297317289632
(2, 1);7;3.350711990788476e-08
(2, 1);8;1.1270878330697308e-13
(2, 1);9;0.00024306056184672935
(3, 3);0;0.7652409688930877
(3, 3);1;0.9468734531843482
(3, 3);2;9.488764282421645e-09
(3, 3);3;0.7121180998914148
(3, 3);4;0.9378940043178485
(3, 3);5;2.2391866953111476e-05
(3, 3);6;0.9938561729652776
(3, 3);7;3.39602558995152e-09
(3, 3);8;4.2344465483432895e-27
(3, 3);9;0.8495076745429992
(4, 0);0;8.426668590191731e-19
(4, 0);1;2.7581223093708585e-19
(4, 0);2;1.0962530209703196e-18
(4, 0);3;5.168944211273987e-17
(4, 0);4;1.9619213135681489e-13
(4, 0);5;1.26656275029937e-14
(4, 0);6;2.6574833689503154e-28
(4, 0);7;9.709146244128737e-21
(4, 0);8;1.8116309790469927e-25
(4, 0);9;4.7250818995139464e-18
(4, 1);0;1.9550912873819832e-17
(4, 1);1;2.00084099107325e-32
(4, 1);2;8.091333913223921e-15
(4, 1);3;5.069448774313312e-17
(4, 1);4;3.3748083813043514e-17
(4, 1);5;6.141552260060022e-20
(4, 1);6;4.7867268772878754e-17
(4, 1);7;1.6864803098029193e-17
(4, 1);8;2.2095919977287293e-19
(4, 1);9;1.676244124060385e-20
(4, 2);0;2.858360464765037e-15
(4, 2);1;1.1415424106663677e-16
(4, 2);2;3.325101588311258e-22
(4, 2);3;2.521327100266958e-26
(4, 2);4;7.84499417971051e-20
(4, 2);5;4.176628444383958e-12
(4, 2);6;2.859066367779323e-22
(4, 2);7;5.457696820761265e-20
(4, 2);8;1.0688340972066351e-11
(4, 2);9;6.171670068458899e-15
(4, 3);0;3.303496930794734e-14
(4, 3);1;4.170442023405311e-14
(4, 3);2;1.1851794118665867e-13
(4, 3);3;3.747081810363702e-12
(4, 3);4;2.542886630936327e-19
(4, 3);5;1.218889443413227e-06
(4, 3);6;4.621434377340767e-18
(4, 3);7;6.414949252013043e-12
(4, 3);8;3.4052747116556885e-12
(4, 3);9;1.3341844200590967e-19
(5, 0);0;1.6103293762112028e-18
(5, 0);1;3.986612142234664e-30
(5, 0);2;8.475969191901023e-15
(5, 0);3;1.4333021381990693e-18
(5, 0);4;1.1781275128929524e-19
(5, 0);5;7.188729423176299e-17
(5, 0);6;1.552873163135792e-18
(5, 0);7;6.378692105170611e-23
(5, 0);8;5.61962386611571e-13
(5, 0);9;2.2394800755458526e-20
(5, 1);0;3.265319814479444e-33
(5, 1);1;5.133921586940862e-18
(5, 1);2;2.866630366913528e-29
(5, 1);3;4.845791171798404e-23
(5, 1);4;5.907845045148366e-29
(5, 1);5;9.899376786556826e-32
(5, 1);6;1.2323152810411247e-13
(5, 1);7;3.970773846382209e-17
(5, 1);8;1.2559546664140475e-21
(5, 1);9;5.381191162329697e-12
(5, 2);0;9.820287049560544e-35
(5, 2);1;7.199083665665487e-39
(5, 2);2;2.533528509849097e-28
(5, 2);3;1.0365109531144006e-25
(5, 2);4;4.2483551534984326e-30
(5, 2);5;3.356791437687014e-23
(5, 2);6;1.87035510929334e-36
(5, 2);7;1.660105233402453e-27
(5, 2);8;1.8999360682264962e-25
(5, 2);9;7.001682005314417e-24
(5, 3);0;5.685830170857048e-18
(5, 3);1;2.5646964075239398e-20
(5, 3);2;9.644414922962336e-19
(5, 3);3;5.109827356822732e-28
(5, 3);4;2.6226746833854007e-22
(5, 3);5;8.264743274189295e-18
(5, 3);6;9.067258092543674e-26
(5, 3);7;6.388144950976798e-18
(5, 3);8;3.3408623697241054e-19
(5, 3);9;2.8572035924750385e-17
(6, 0);0;4.3916438894939e-08
(6, 0);1;6.897003959196116e-32
(6, 0);2;3.2479381284978833e-21
(6, 0);3;2.872951445282655e-16
(6, 0);4;8.488609503891e-19
(6, 0);5;5.715610253708514e-08
(6, 0);6;2.752385579659379e-20
(6, 0);7;1.4008749993616596e-15
(6, 0);8;3.993505005525534e-07
(6, 0);9;3.5436590277220427e-14
(11, 1);0;1.0615963987368533e-59
(11, 1);1;7.094414101410741e-32
(11, 1);2;2.431880638279583e-25
(11, 1);3;1.227609901837341e-54
(11, 1);4;4.9944006090457125e-36
(11, 1);5;3.38658065604305e-30
(11, 1);6;1.1020744120314054e-44
(11, 1);7;2.2047539159626737e-34
(11, 1);8;3.3267448063895944e-40
(11, 1);9;1.0214376336675653e-51
(11, 2);0;9.69411450634488e-25
(11, 2);1;1.5725015744043954e-26
(11, 2);2;8.039564499962912e-29
(11, 2);3;1.1948002508099094e-63
(11, 2);4;7.662652544782383e-34
(11, 2);5;5.707544325203065e-26
(11, 2);6;3.218634617144855e-28
(11, 2);7;1.455605553309665e-33
(11, 2);8;1.798184772128537e-29
(11, 2);9;7.294593533986304e-38
(11, 3);0;2.4140653574812333e-23
(11, 3);1;4.741980455973921e-34
(11, 3);2;5.253137669188959e-24
(11, 3);3;5.4293635823174223e-45
(11, 3);4;1.8734355547460312e-26
(11, 3);5;1.658645918383846e-28
(11, 3);6;1.968403832781202e-37
(11, 3);7;2.0978908911969945e-36
(11, 3);8;5.303580091325321e-36
(11, 3);9;5.421999403908236e-35
(12, 0);0;3.2121382282134315e-34
(12, 0);1;1.4570233722556373e-16
(12, 0);2;3.4979155584227395e-27
(12, 0);3;8.250410783635963e-45
(12, 0);4;6.380012831686384e-34
(12, 0);5;3.9501403630745226e-26
(12, 0);6;3.9962731833194685e-35
(12, 0);7;2.796329802492394e-32
(12, 0);8;4.4292932342162665e-28
(12, 0);9;9.487303442109967e-23
(12, 1);0;2.504403005682732e-108
(12, 1);1;7.32702303837534e-43
(12, 1);2;1.3988242019974406e-101
(12, 1);3;6.810409396115655e-73
(12, 1);4;2.2089252788662768e-21
(12, 1);5;8.68420617844094e-65
(12, 1);6;2.2698273439500658e-39
(12, 1);7;4.1741637870963575e-55
(12, 1);8;3.967015106313196e-105
(12, 1);9;2.1957717970998815e-65
(12, 2);0;6.7614652030199256e-37
(12, 2);1;9.134293219797776e-71
(12, 2);2;4.4973199670366774e-46
(12, 2);3;1.1612626131533483e-59
(12, 2);4;1.1050419187639394e-65
(12, 2);5;7.479100595176375e-54
(12, 2);6;2.789802056182579e-77
(12, 2);7;2.26153446085496e-50
(12, 2);8;3.566487931521204e-61
(12, 2);9;4.606206779969002e-63
(12, 3);0;1.0104279972869918e-21
(12, 3);1;2.507016735412227e-38
(12, 3);2;7.700789889054565e-84
(12, 3);3;1.99561180644952e-18
(12, 3);4;4.358183556887151e-24
(12, 3);5;7.78514224073136e-43
(12, 3);6;3.884689443228297e-33
(12, 3);7;1.0230066345528125e-56
(12, 3);8;1.199550867772613e-78
(12, 3);9;3.8217490515320773e-35
(13, 0);0;1.0320067996896402e-33
(13, 0);1;1.9801960591320575e-30
(13, 0);2;3.832770774445609e-41
(13, 0);3;1.7480804954731696e-27
(13, 0);4;1.13069966621949e-39
(13, 0);5;3.38216794263129e-52
(13, 0);6;6.245473176926e-36
(13, 0);7;5.363904711472979e-55
(13, 0);8;2.100600735705569e-43
(13, 0);9;4.211031211759467e-31
(13, 1);0;1.3880299839774053e-25
(13, 1);1;9.167508340934459e-19
(13, 1);2;8.73609016453902e-31
(13, 1);3;7.1311536286300806e-40
(13, 1);4;9.49473016487457e-39
(13, 1);5;4.677635368787307e-23
(13, 1);6;1.9174492369338855e-28
(13, 1);7;3.9742356581973424e-22
(13, 1);8;1.0520112922617053e-28
(13, 1);9;1.8975651978549634e-26
(13, 2);0;2.209321740332604e-51
(13, 2);1;6.681491534466808e-27
(13, 2);2;3.8676215346243035e-33
(13, 2);3;1.6373377289021567e-61
(13, 2);4;3.1573523635760316e-40
(13, 2);5;1.3334438237238048e-39
(13, 2);6;8.215889607253615e-38
(13, 2);7;3.3034827500418175e-49
(13, 2);8;4.0366319957145585e-35
(13, 2);9;3.936742662521196e-33
(7, 2);0;1.1166482648492977e-24
(7, 2);1;2.1082537692549053e-26
