confidence_per_choice;id
[0, 0, 0, 0];0
[0, 0, 0, 0];1
[1.0571076252684787e-07, 0, 0, 0];2
[0, 0, 0, 0];3
[0, 0, 0, 0];4
[0, 0, 0, 0];5
[8.763663162282178e-08, 0, 0, 0];6
[0, 0, 0, 0];7
[0, 0, 0, 0];8
[0, 0, 0, 0];9
[0, 0, 0, 0];10
[0, 0, 0, 0];11
[0, 0, 0, 0];12
[0, 0, 0, 0];13
[1.2750774976666982e-07, 0, 0, 0];14
[0, 0, 0, 0];15
[4.139677148935633e-08, 0, 0, 0];16
[0, 0, 0, 0];17
[0, 0, 0, 0];18
[0, 0, 0, 0];19
[0, 0, 0, 0];20
[0, 0, 0, 0];21
[5.658224622382725e-08, 0, 0, 0];22
[8.763629731624041e-08, 0, 0, 0];23
[6.82504359066435e-08, 0, 0, 0];24
[0, 0, 0, 0];25
[2.0816477406723e-08, 0, 0, 0];26
[0, 0, 0, 0];27
[0, 0, 0, 0];28
[0, 0, 0, 0];29
[0, 0, 0, 0];30
[0, 0, 0, 0];31
[1.5380033123236718e-07, 0, 0, 0];32
[0, 0, 0, 0];33
[1.5380253137949007e-07, 0, 0, 0];34
[1.7428292880152425e-07, 0, 0, 0];35
[0, 0, 0, 0];36
[2.237668509856602e-07, 0, 0, 0];37
[1.4448741408828718e-07, 0, 0, 0];38
[0, 0, 0, 0];39
[1.0570874627329263e-07, 0, 0, 0];40
[6.411571790544582e-08, 0, 0, 0];41
[0, 0, 0, 0];42
[0, 0, 0, 0];43
[0, 0, 0, 0];44
[2.873458900693532e-07, 0, 0, 0];45
[0, 0, 0, 0];46
[0, 0, 0, 0];47
[0, 0, 0, 0];48
[0, 0, 0, 0];49
[0, 0, 0, 0];50
[0, 0, 0, 0];51
[0, 0, 0, 0];52
[0, 0, 0, 0];53
[8.763412435454606e-08, 0, 0, 0];54
[0, 0, 0, 0];55
[0, 0, 0, 0];56
[0, 0, 0, 0];57
[7.733905596008743e-08, 0, 0, 0];58
[2.1020830001558345e-07, 0, 0, 0];59
[0, 0, 0, 0];60
[1.6372272310992629e-07, 0, 0, 0];61
[0, 0, 0, 0];62
[0, 0, 0, 0];63
[0, 0, 0, 0];64
[0, 0, 0, 0];65
[0, 0, 0, 0];66
[0, 0, 0, 0];67
[0, 0, 0, 0];68
[0, 0, 0, 0];69
[0, 0, 0, 0];70
[1.3572766872754733e-07, 0, 0, 0];71
[1.8551277349225145e-07, 0, 0, 0];72
[8.763646446937168e-08, 0, 0, 0];73
[0, 0, 0, 0];74
[2.1022233340197045e-07, 0, 0, 1.6372131787255254e-07];75
[0, 0, 0, 0];76
[8.232605437513675e-08, 0, 0, 0];77
