confidence_per_choice;id
[0.1445164158938518, 0.007195046962952782, 0.08765363707140324, 0.04140464637863076];0
[0.0002591732696172377, 0.00012242478393171213, 2.7316661644819846e-05, 0.000427304482414839];1
[0.00032822052711578125, 0.00032822052711578125, 0.0001990758128427631, 0.0001990758128427631];2
[0.002514859145746979, 0.002514859145746979, 0.0019585742720220315, 0.0032291430625287425];3
[0.0026510048943950283, 0.0009752501990928015, 0.000591519146640634, 0.0007595256187440173];4
[7.590552812677524e-05, 0.050487914898079654, 0.0025136458700813933, 0.0005608702055477006];5
[0.0003474901871501747, 0.00012783449586136616, 0.00016414274181545806, 0.0003474901871501747];6
[8.15841479786203e-05, 1.8203884004042742e-05, 1.10412137743043e-05, 0.00010475611960336229];7
[0.04424629766413988, 0.005988086654218786, 0.25461986294140543, 0.6921285672253934];8
[0.14879515080524836, 0.40446717870485166, 0.24532173010964625, 0.07028585245045459];9
[0.011071381506574093, 0.28553469240747087, 0.023438114833342613, 0.3666338023973089];10
[0.10152009963735147, 0.037347157522258, 0.037347157522258, 0.07906393309505637];11
[0.9365286615176388, 0.059870276073876474, 0.00232142252743106, 0.0002446760176010322];12
[0.2198824341317074, 0.080890226991789, 0.049062402741634446, 0.080890226991789];13
[0.015510133833576493, 0.4000115283589029, 0.004443727743263195, 0.06951158070856611];14
[0.00017172933574213946, 9.011528489860741e-07, 4.2567446476829607e-07, 1.907740596274078e-06];15
[0.001581048606736225, 0.0009589544544814624, 0.0003527796288235057, 0.0004529780098990487];16
[0.04160775829013462, 0.23943611719900829, 0.5068862640879749, 0.04160775829013462];17
[0.00033448126547936573, 7.463285833306035e-05, 7.463285833306035e-05, 0.0007080965069296391];18
[0.025962667745331926, 0.025962667745331926, 0.0045116362322577775, 0.00955113397864006];19
[0.01824834832070822, 0.0005510523710644481, 0.0009085317654436954, 0.0024696453885834128];20
[0.06220621542274622, 0.07987436167875912, 0.4596452702548197, 0.3579720964095211];21
[0.0014274221868302488, 0.0014274221868302488, 4.3104435635029074e-05, 0.0014274221868302488];22
[0.3390373461952279, 0.20563654525501204, 0.035734273386489365, 0.16014990247270178];23
[0.004767060235432241, 0.007859553608865895, 0.016638675120537308, 0.012958213213145157];24
[0.6432042385378054, 0.14351826047591185, 0.009174817623778917, 0.111772133643686];25
[0.0005109887035843834, 2.5440641651602233e-05, 0.00014640078452761307, 2.5440641651602233e-05];26
[0.029719429472860426, 0.010933169713080464, 0.029719429472860426, 0.014038467796555938];27
[1.1045816221799091e-05, 2.3383993125049228e-05, 3.855368685917422e-05, 0.00010479978640939356];28
[0.027376399760458126, 0.01660462580726745, 0.027376399760458126, 0.035151993109832434];29
[0.3147821049130326, 0.0901865722722536, 0.19092499775863303, 0.2451525498031349];30
[4.312594026877176e-05, 0.7397923351764402, 0.00019327705515060663, 0.004984680950528215];31
[0.5044042179270304, 0.06826369583656296, 0.18555994181551433, 0.06826369583656296];32
[0.005048219591059578, 0.0018571362020697246, 0.0004143830981852644, 0.00011872268875646237];33
[0.3973047757629114, 0.06904121763601595, 0.06904121763601595, 0.06904121763601595];34
[0.12327783525866205, 0.045351381143781726, 0.027507003124017014, 0.15829189265622923];35
[0.1049599554482928, 0.038612609755697434, 0.22220022742770143, 0.06366143102146164];36
[0.004876232540710274, 0.006261206519951833, 0.0010880345477296681, 0.0023033691556188715];37
[0.4532726877231404, 0.16674969311881005, 0.06134378392005734, 0.2749237659277009];38
[0.001295193032260481, 0.0004764748889171316, 0.0004764748889171316, 0.0007855742843121556];39
[0.018499034711832917, 0.018499034711832917, 0.005300060918590151, 0.005300060918590151];40
[3.420517851555395e-05, 6.264896978155748e-07, 7.632206960081184e-06, 7.632206960081184e-06];41
[2.5751601450407525e-05, 7.000011027636236e-05, 0.5672169037439285, 0.002976480429074642];42
[0.0004753993993168558, 0.6694122788118221, 0.00022456288251035346, 0.002735734655480295];43
[0.09089833527558419, 0.1924317772884762, 0.3172663643741406, 0.009580614052010933];44
[0.013506547805729845, 0.0014235796652316759, 0.946882159739516, 0.006380041426424323];45
[0.00459421023794138, 0.0021701512526638464, 0.0027865293664771197, 0.0035779745309034118];46
[0.046830954641335486, 0.12729973301093203, 0.046830954641335486, 0.3460365510113046];47
[0.019546557915392226, 0.011855586667534043, 0.032226825804079116, 0.011855586667534043];48
[0.0011125673624170214, 0.00011726368135589883, 0.008220822654738679, 0.0003187557341679515];49
[0.031227641062016902, 0.008946868958896084, 0.001996316303625499, 0.011488007142997164];50
[0.001740503305251115, 0.0008221555463358113, 0.007800394640031199, 0.0010556686179659777];51
[0.02801525745389771, 0.3412957047396618, 0.0006588557048914311, 0.20700630895283523];52
[0.009922287567728044, 0.009922287567728044, 0.009922287567728044, 0.007727485327606265];53
[0.00018388042066905594, 5.268262257035417e-05, 2.4885508812914175e-05, 8.685896042800958e-05];54
[0.002653774714199954, 0.004375334818947618, 0.06844175194286868, 0.087880949057281];55
[0.23426352828326308, 0.18244461927207548, 0.1420880123562567, 0.08618072559815351];56
[0.0029555065083259717, 0.0013960824209415725, 0.0003999843104119476, 0.0003999843104119476];57
[6.415746945696568e-05, 0, 1.8381422753831805e-05, 3.030584267997382e-05];58
[0.0009243403886715771, 9.742476019719651e-05, 0.0002648279552860193, 0.005319211674189635];59
[0.0829038579211148, 0.050283731637616194, 0.02375235297261506, 0.02375235297261506];60
[0.0018827298258555923, 0.003985739072613467, 0.002417472949154666, 0.0004200938075593837];61
[0.0003306834502719938, 0.9857536724067091, 0.000898890813846501, 0.000898890813846501];62
[0.008323805551195105, 0.0039318873339045535, 0.0006832595672154513, 0.005048643272286047];63
[0.03297517023946318, 0.24365538277118187, 0.08963580605227627, 0.025681088404406808];64
[0.016243881142307636, 0.04415545746026358, 0.020857561225207228, 0.056696729664452786];65
[0.2515688675141375, 0.01252487939231606, 0.6838351015495747, 0.04371611415729425];66
