id;amount_answer_tokens;confidence_per_choice
300;2;[0.31965650100036386, 0.027931277104114718, 0.07358911377181274, 0.5788231467438558]
301;2;[0.2839922712227564, 0.09219880255412262, 0.3119044914462231, 0.3119044914462231]
302;2;[0.2581380389968887, 0.1888578237557615, 0.1774155066506875, 0.37558863052685154]
303;2;[0.25912751085224756, 0.49173760961668805, 0.02045562202680742, 0.2286792257015646]
304;2;[0.18012625425682227, 0.40592075586339704, 0.3261665099062041, 0.08778652521899602]
305;2;[0.3352630880652546, 0.10549521127389347, 0.36821448966307635, 0.19102714934583298]
306;2;[0.4122092826311951, 0.038341438157162365, 0.28330703745695296, 0.2661423317740483]
307;2;[0.10623606255538974, 0.21798222091808717, 0.6113462569914007, 0.06443542910699313]
308;2;[0.09295678199590107, 0.7783176528692197, 0.026632563942512615, 0.1020930523569322]
309;2;[0.8694565387834365, 0.016951705070602268, 0.05060844314278184, 0.06298322511392915]
310;2;[0.882717656777547, 0.020759529205365133, 0.0169434379705915, 0.07957940912648957]
311;2;[0.09170990683286633, 0.3627197177758844, 0.17133666269698827, 0.3742336775852038]
312;2;[0.17410078836822665, 0.5362681817417242, 0.06608121357099732, 0.22354983733017653]
313;2;[0.8095121717231485, 0.13214922537230828, 0.009723610671157139, 0.048614983181203754]
314;2;[0.34907726842954434, 0.360158170409977, 0.12063786152292616, 0.17012667339807178]
315;2;[0.5927311433871484, 0.19854007560374193, 0.016297157947176216, 0.1924316396505927]
316;2;[0.2023067100645345, 0.03407401368378415, 0.6843947987771823, 0.07922445542003398]
317;2;[0.36080026490839057, 0.15040392713025255, 0.23295015937289545, 0.2558456984715909]
318;2;[0.12124673780029029, 0.07017222831541792, 0.7198750279951786, 0.08870600833348795]
319;2;[0.28119415702014344, 0.4221224008479315, 0.1552901621858993, 0.1413933016906473]
320;2;[0.26187606446515743, 0.2701889030937362, 0.33625552279541965, 0.13167957042526207]
321;2;[0.14228441101654288, 0.6180553450652858, 0.11795791979586218, 0.1217023061116887]
322;2;[0.24607458690363868, 0.07988872179245295, 0.16912442536178823, 0.5049122686673558]
323;2;[0.1014685818058455, 0.5153000082327432, 0.029071235417975346, 0.35416014990967354]
324;2;[0.39778484688428456, 0.05730634057726136, 0.3510438952704687, 0.19386485127788705]
325;2;[0.9327783320236266, 0.019973723235016057, 0.018186281960819253, 0.02906159582490845]
326;2;[0.12638122328735216, 0.7987538544873137, 0.009299195776141727, 0.06556571490845647]
327;2;[0.29132631126070063, 0.040678272418174496, 0.03168027041326623, 0.6363151842312154]
328;2;[0.4107833280354243, 0.27364067304405715, 0.02428699042403724, 0.29128898018995253]
329;2;[0.045828853536986555, 0.09701968369914037, 0.2988416644067902, 0.558309764718157]
330;2;[0.09513473779547135, 0.7965533833822069, 0.044938468138367126, 0.06337339773840486]
331;2;[0.24568117571802917, 0.13567803124921315, 0.23812236059113645, 0.38051844875614005]
332;2;[0.016407130793647286, 0.005942268987238987, 0.009060878180936855, 0.9685897370192506]
333;2;[0.17346733531196004, 0.26867146475449033, 0.17897377962455105, 0.3788874718549539]
334;2;[0.2917237059127076, 0.11424064467042407, 0.0317234813002723, 0.5623121941730015]
