id;iter;estimations
(0, 0);0;2.0505607189056974e-20
(0, 0);1;5.706437769625474e-69
(0, 0);2;2.757627322002147e-49
(0, 0);3;3.271779921315978e-35
(0, 0);4;1.0980366755675146e-15
(0, 0);5;1.2167831715627337e-31
(0, 0);6;2.690654373687802e-12
(0, 0);7;2.431740652871105e-25
(0, 0);8;6.550664473256845e-39
(0, 0);9;6.3630499103135455e-12
(0, 1);0;3.517736686103058e-27
(0, 1);1;6.423789289613171e-49
(0, 1);2;2.9138047232624804e-37
(0, 1);3;2.3707657590571892e-61
(0, 1);4;3.6681591750236356e-18
(0, 1);5;5.655269512471664e-37
(0, 1);6;2.284675190637098e-46
(0, 1);7;2.6752273853272588e-45
(0, 1);8;9.286627214201021e-15
(0, 1);9;5.4328937273679486e-27
(0, 2);0;9.620886619102092e-49
(0, 2);1;5.76119443378383e-45
(0, 2);2;6.828172338656337e-41
(0, 2);3;9.791207143630974e-62
(0, 2);4;1.5731003338963309e-53
(0, 2);5;1.6768166530842966e-43
(0, 2);6;1.640444167795039e-35
(0, 2);7;6.6646443362526515e-40
(0, 2);8;6.402445608348925e-39
(0, 2);9;6.583948674106264e-32
(0, 3);0;1.3580707433368776e-48
(0, 3);1;2.5575099236525253e-26
(0, 3);2;4.437993592365168e-27
(0, 3);3;1.251899458690108e-33
(0, 3);4;3.664194860067271e-41
(0, 3);5;2.1985421908200996e-33
(0, 3);6;2.930619344283694e-46
(0, 3);7;1.1625008707680377e-30
(0, 3);8;3.8710346365577864e-28
(0, 3);9;3.471250323299687e-30
(1, 0);0;5.918839484200887e-28
(1, 0);1;5.4298099095591756e-33
(1, 0);2;1.6760434898051156e-07
(1, 0);3;3.70769245544416e-46
(1, 0);4;3.723106907252591e-12
(1, 0);5;4.495134253994627e-32
(1, 0);6;3.920050331683794e-18
(1, 0);7;5.804760919597058e-34
(1, 0);8;1.1313394604516142e-34
(1, 0);9;2.978072642884107e-75
(1, 1);0;2.8114850658971796e-14
(1, 1);1;6.635543235436125e-10
(1, 1);2;9.298788492180459e-36
(1, 1);3;1.244970863080053e-21
(1, 1);4;3.3535212720255715e-13
(1, 1);5;2.4180244063242813e-14
(1, 1);6;2.0345350205515374e-66
(1, 1);7;7.17750637163551e-47
(1, 1);8;9.291252038191334e-27
(1, 1);9;1.7327520646315155e-16
(1, 2);0;1.4827647693521557e-21
(1, 2);1;6.877985062212167e-52
(1, 2);2;8.795143723350007e-52
(1, 2);3;7.650711630512282e-57
(1, 2);4;1.433359934473117e-44
(1, 2);5;7.515654641063583e-20
(1, 2);6;1.6914500162650358e-40
(1, 2);7;2.5791318439548577e-53
(1, 2);8;6.01059287726406e-56
(1, 2);9;1.2841132191834452e-35
(1, 3);0;2.964872206828652e-20
(1, 3);1;1.0832251499364532e-37
(1, 3);2;6.680877345698739e-17
(1, 3);3;5.4947376902719574e-27
(1, 3);4;3.7642809619239544e-45
(1, 3);5;3.1572559395264287e-24
(1, 3);6;4.0442333423044776e-55
(1, 3);7;1.9221941429597563e-24
(1, 3);8;1.357476170562256e-28
