id;confidence_per_choice
0;[0.015961067454367626, 0.02049441628887554, 0.023223216114246884, 0.023223216114246884]
1;[0.017388791032517243, 0.039186245499358695, 0.015345554225887256, 0.036812070904713334]
2;[0.05056064819525955, 0.009955979561847685, 0.01641463527427402, 0.004702871744789989]
3;[0.02652803135626232, 0.024920779186798307, 0.01609006435939121, 0.01609006435939121]
4;[0.17463464124598815, 0.13600559535376944, 0.15411452998355657, 0.17463464124598815]
5;[0.007209546668689927, 0.028514303413804606, 0.015262610417386429, 0.004955044130333756]
6;[0.022764554649164374, 0.018872478666566276, 0.02923026676910415, 0.012970855344234877]
7;[0.1342184002788855, 0.09224686752815324, 0.11844732251597585, 0.09224686752815324]
8;[0.024428456678707074, 0.04858178712101255, 0.020251901898856638, 0.01153918587010408]
9;[0.19999570249759166, 0.057299728116983514, 0.2266248209051592, 0.057299728116983514]
10;[0.025851727178661372, 0.03319427476267848, 0.03319427476267848, 0.01472987013603085]
11;[0.02043592355920337, 0.033693141858460465, 0.004853957302754155, 0.013194423932192698]
12;[0.018093590951245193, 0.018093590951245193, 0.020502719708597534, 0.01243553107562017]
13;[0.007744014354519712, 0.014467723512128553, 0.012767721186903773, 0.0026762597487453607]
14;[0.016950840189958877, 0.02466332694695533, 0.021765309638119262, 0.009073130934674501]
15;[0.20100232943963892, 0.10758879399150581, 0.1773839331427698, 0.06130224694987354]
16;[0.037046078181961414, 0.030712277527233642, 0.027103489789102164, 0.018627937949870506]
17;[0.07550312678734884, 0.05880189426632684, 0.12448361113867067, 0.18112258546743654]
18;[0.014438378443234407, 0.02380486165377877, 0.030566047404187325, 0.009923342707161697]
19;[0.16938060597973995, 0.2174890031719577, 0.16938060597973995, 0.11641346064742653]
20;[0.010064316061633502, 0.016593251965864097, 0.024143039150928854, 0.008343611069664861]
21;[0.030668257680734202, 0.016415535416378284, 0.018601238563332755, 0.004150497339595586]
22;[0.017374974391207984, 0.022309908732609667, 0.028646489856654613, 0.01968842535347305]
23;[0.012226412787294734, 0.01569902477380245, 0.013854340736479492, 0.005775348460723075]
24;[0.017167792942896956, 0.034142233095569616, 0.034142233095569616, 0.020708311163518348]
25;[0.03100910945907605, 0.027365443049541294, 0.024149918729075338, 0.01880797561731466]
26;[0.01166628537458552, 0.01166628537458552, 0.01923445284713696, 0.014979806939300278]
27;[0.012498521421146788, 0.026459370056201623, 0.014162680213995076, 0.016048419175768668]
28;[0.02095105546562831, 0.05350039437232011, 0.008733699295798269, 0.02095105546562831]
29;[0.00920762660266043, 0.028361479838156015, 0.013397017655881083, 0.00812570195700335]
30;[0.011523361075408156, 0.021528467612375847, 0.02439494977186296, 0.010169330456411592]
31;[0.06189893456068362, 0.01773434167217086, 0.020095641831978966, 0.020095641831978966]
32;[0.013493351387697406, 0.028565418301388812, 0.00987194676210828, 0.009273835743723714]
33;[0.005338189804412128, 0.0068543713879685355, 0.027109564726807162, 0.023924106901823925]
34;[0.04369562786425636, 0.018215043339809146, 0.018215043339809146, 0.005913558763308315]
35;[0.364781249224012, 0.05594101638039995, 0.014144107342744598, 0.04936777368313707]
36;[0.008672049324745964, 0.015219920552784818, 0.030268419070834468, 0.01620152109360948]
37;[0.021030603546953148, 0.009934156068024308, 0.009934156068024308, 0.0060253702336270434]
38;[0.01037942555061461, 0.019391319825404464, 0.015101975064813054, 0.015101975064813054]
39;[0.03909242619246677, 0.03044521213085422, 0.018465954598818078, 0.011200167625044666]
40;[0.018281470111934876, 0.034154282632540334, 0.003832004309324005, 0.0021834102397477015]
41;[0.008142779903504113, 0.041352448477522674, 0.023561914903062826, 0.02213437064483673]
42;[0.00791908572255787, 0.014794799887727972, 0.010168307344693315, 0.008973499736220043]
43;[0.02736689803612062, 0.008346432334089318, 0.06564977557136645, 0.003070480862840035]
44;[0.01470075039760517, 0.02009354340717252, 0.02009354340717252, 0.0054081038410718485]
45;[0.0229857067940433, 0.0229857067940433, 0.006585516825824644, 0.005128805660882146]
46;[0.023831926562308172, 0.01538704826689201, 0.04739544532679576, 0.04739544532679576]
47;[0.005942487170333019, 0.02663238615156057, 0.04390938153757744, 0.016153354890967257]
48;[0.012201997803759784, 0.025831623394527603, 0.03530764293775298, 0.012988959049830181]
49;[0.00722080730668245, 0.03444854501858408, 0.01843897741704806, 0.012672911490605985]
50;[0.017542563473264397, 0.006453548447259063, 0.02552428532945767, 0.013662162170058138]
51;[0.026666467492825145, 0.01617402626443991, 0.026666467492825145, 0.023533074965290994]
52;[0.07977729868957671, 0.116075284674766, 0.05483008208025115, 0.14904359800428213]
53;[0.005417940525233531, 0.04261539308065604, 0.025847542479123502, 0.004491630455988209]
54;[0.025461785150627327, 0.025461785150627327, 0.022469946529703064, 0.011298598670453259]
55;[0.035557264626219096, 0.031379175897019156, 0.040291659406487955, 0.01679606251638714]
56;[0.02038426458479502, 0.02038426458479502, 0.029658929964182613, 0.014009886505168127]
57;[0.02625607812804618, 0.014053865886124213, 0.012402493113843928, 0.005170128328485773]
58;[0.006212256290336544, 0.021682899823317395, 0.027841394480633677, 0.009038779567847587]
59;[0.008824547664225923, 0.02116898432506686, 0.023987601840945408, 0.01454921943831641]
60;[0.01794260989406008, 0.043042083584150334, 0.07096439874044147, 0.013973718635838727]
61;[0.029306139427374204, 0.029306139427374204, 0.004221949680044896, 0.017775072080515694]
62;[0.014241792312220237, 0.02348075151629781, 0.02072169048349136, 0.0018106407038799494]
63;[0.013932633964149689, 0.026029587079905537, 0.017889856131375084, 0.026029587079905537]
64;[0.188735389437232, 0.0694318613185201, 0.242341037065865, 0.05407358796496863]
65;[0.006646402790743855, 0.029787103642541373, 0.04333998006624025, 0.011664800169928926]
66;[0.011859827313967052, 0.020814645158122824, 0.03653083991773959, 0.017255946920676505]
