id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
0;-1.7320530235248137;0.7776335689151098;0.7749220018805558;-15.026094421004586;-89527.44618717676;-220.73502415289485;-8.18446892894202
1;-1.7382603957270368;0.7564696384972807;0.7695647678350508;-14.689622184383374;-56134.70595848097;-216.7190720891615;-8.548308157231778
2;-1.5817665025688956;0.7923265809768205;0.8204709302284059;-14.689622184383374;-130252.21396377074;-247.94115543049745;-7.268349547675593
3;-1.3861691881018827;0.7813533822329818;0.8194512114785912;-14.689622184383374;-40122.60014858855;-205.1766685862067;-5.607885238311267
4;-1.8159163915622094;0.7727906310595928;0.8111621737120819;-14.689622184383374;-51101.86156088933;-206.03253565761887;-8.951628631384684
5;-1.6927944165325537;0.7638410933501076;0.7551139990139315;-14.689622184383374;-38870.67396296861;-270.5196085241185;-8.011836939565088
6;-1.383608059631278;0.7994869406484146;0.8051825364305495;-14.689622184383374;-64050.1958550626;-223.24620503908451;-5.88140264239313
7;-1.5283774227813116;0.7636325280736089;0.8079481455490659;-14.689622184383374;-160832.7060640552;-329.5012230722376;-6.946531627857736
8;-1.4673231386562604;0.7577122808490853;0.7729393708964325;-14.689622184383374;-47841.13918353912;-312.7607778557625;-5.9727320043110135
9;-1.692722826046459;0.7958469604026491;0.8261799003723249;-14.689622184383374;-35088.315102686836;-263.16954382611436;-7.024499929979917
10;-1.653835899875087;0.7478396699390262;0.762889819701237;-14.689622184383374;-37540.212186992;-312.05183681259126;-8.865618244361293
11;-1.4281766529693434;0.7514896628845879;0.7833503080728813;-14.689622184383374;-28660.1223689058;-304.52817910731403;-6.552217714690067
12;-1.4745898873982222;0.7645182873076176;0.792568986498751;-14.689622184383374;-32273.813191275276;-202.1040894571981;-6.611584025693273
13;-1.6924348533366542;0.773362262223767;0.8114630552525011;-14.689622184383374;-74469.84469808647;-274.3263556788462;-7.196328059273171
14;-1.4725642653289615;0.75159237451971;0.7719089376495767;-14.689622184383374;-25431.87056982261;-174.98836187095947;-6.30903514846902
15;-1.767484536203229;0.7511373912190081;0.7667971246829148;-14.689622184383374;-63068.725118358256;-314.4480465742698;-8.36995880997773
16;-1.7758821036015975;0.7645649902874238;0.7693464169336688;-14.689622184383374;-46196.968134797586;-267.6493025850418;-8.366208660237838
17;-1.8175863633584368;0.771801948745303;0.789221957745744;-14.689622184383374;-125120.64714958426;-307.46415745454635;-7.984167540667474
