confidence_per_choice;id
[0, 0.0007092782425287653, 6.90567504691944e-13, 6.816990366064222e-08];0
[2.3823037802747707e-07, 6.91420228719619e-13, 0, 1.605182129899535e-09];1
[6.825460170979211e-08, 1.125328136620996e-07, 0, 9.862636306166573e-15];2
[4.139629774361411e-08, 1.1860237875798106e-08, 0, 2.6463767766253048e-09];3
[2.8255417071675084e-15, 0, 0, 7.484604798533887e-05];4
[0, 4.2604285231117426e-05, 0, 0];5
[1.444965087742721e-07, 0, 0, 9.237361567205748e-09];6
[2.413362771833214e-12, 0, 9.237449661970594e-09, 1.4449802461092448e-07];7
[0, 2.7534926265209245e-05, 0, 0];8
[0, 0, 4.539728873773941e-05, 6.913991285707362e-13];9
[0, 0, 3.472034742071343e-05, 0];10
[1.685074484031122e-09, 5.023136241932792e-06, 0, 1.7532468206401463e-05];11
[6.222043701932505e-11, 2.2595664469680934e-06, 9.234331618780936e-09, 0];12
[1.497407413899817e-13, 0.00011977805932384727, 6.624730932027236e-08, 0];13
[0, 4.3634289624956445e-09, 0, 9.237379186091506e-09];14
[1.879410518010413e-12, 0, 1.6700665503433644e-05, 0];15
[0, 1.7601230463060794e-06, 0, 1.1859604487673622e-08];16
[0, 0, 0, 1.3709525491573226e-06];17
[0, 0.00012335308921218512, 5.041158818386682e-07, 0];18
[0, 7.466112033258268e-05, 0, 0];19
[0, 0.00020338552970650622, 1.4631839525520914e-12, 8.420042288844906e-12];20
[0, 0, 0.00032932042426489066, 0];21
[0, 0, 0.00012337508960572676, 0];22
[0, 2.7520382426562474e-05, 8.759134469986517e-08, 0];23
[0, 0, 0, 3.7266389560521204e-06];24
[3.714815823317269e-06, 0, 0, 1.518160320588739e-08];25
[0, 0, 6.914281414414636e-13, 1.6701398161308863e-05];26
[0, 4.3631293598922254e-09, 0, 7.484619074298232e-05];27
[6.914400106940203e-13, 3.2661313427874473e-13, 0, 5.04347662567888e-07];28
[0, 2.9400777392844726e-11, 2.646573638909117e-09, 2.382369667501818e-07];29
[0, 0, 0, 1.670119110256423e-05];30
[0, 0, 0, 1.0129823099559821e-05];31
[8.878265478459658e-13, 0, 0, 6.47594599989589e-07];32
[0, 0, 5.982036944430832e-15, 1.300711158451302e-05];33
[5.8259038787618265e-05, 0, 0, 4.1912367496430586e-13];34
[4.139929822488149e-08, 0, 0, 8.878248544528286e-13];35
[0, 0, 5.3157852544244216e-08, 1.463778514125909e-12];36
[2.902090684662589e-06, 0, 0, 2.9398478303906645e-11];37
[0, 8.307701570565341e-07, 2.1704601967298556e-10, 0];38
[9.735903192289599e-10, 3.7265358914814244e-06, 5.384775884927775e-13, 0];39
[4.53922668850356e-05, 1.542552269185262e-13, 0, 0];40
[0, 7.482106959051332e-05, 1.3171111953469222e-10, 3.926249393226494e-07];41
[0, 0.006186373035172438, 2.102297245387787e-11, 0];42
[0, 0, 2.7534926265209245e-05, 0];43
[0, 1.6051851915443958e-09, 1.0129823099559821e-05, 0];44
[1.1861074904847522e-08, 0, 0, 7.582531502794546e-10];45
[0, 0, 0.0003353468360936421, 3.223073843052168e-08];46
[4.8463702819242636e-11, 4.362563499989233e-09, 0, 0.00020342665413748746];47
[6.219718085780704e-11, 0.00015834862931876585, 0, 1.4439525934605968e-07];48
[0, 0.00012289245491251837, 0, 0];49
[1.1253410150531838e-07, 0, 3.58171377223597e-10, 1.955549459123185e-08];50
[1.6917720727675664e-10, 5.384539665275966e-13, 9.862109598626822e-15, 7.484619074298232e-05];51
[0, 0, 0, 0.00033534971441097653];52
[0, 1.7602808402881647e-06, 3.9788183423437124e-12, 0];53
[1.6700920337309986e-05, 3.22403299971802e-08, 9.735736065869272e-10, 2.9021847862660946e-06];54
[1.8551418884779014e-07, 0.00012339321052311927, 0, 0];55
[1.3176489137912955e-10, 0, 2.1724357914826287e-10, 6.825590357542018e-08];56
[5.602796437537268e-09, 1.6052280551856116e-09, 4.363462252943702e-09, 0];57
[0, 1.8536758003241244e-07, 2.899636817709817e-06, 0];58
[0, 0.002978769214521002, 0, 6.471203370426887e-13];59
[0, 9.730686487378326e-10, 0.000552771146233132, 0];60
[1.6699359540846176e-05, 0, 0, 8.422274918695422e-12];61
[3.927522683137081e-07, 1.7601935482520287e-06, 0, 0];62
[0, 6.222874489850721e-11, 3.9270620041231495e-07, 0.0002034268481403553];63
[8.42336735612779e-12, 0, 6.144142038800363e-06, 0];64
[0, 0.0003316666380956128, 8.665083001058576e-08, 0];65
