id;iter;estimations
(3, 3);0;0.00032592520754917063
(3, 3);1;4.359385819424672e-06
(3, 3);2;0.0036412164943472702
(3, 3);3;0.0007310994336365584
(3, 3);4;0.0040663815069269926
(3, 3);5;0.014038931171124468
(3, 3);6;0.007052838304554831
(3, 3);7;0.0005447308148010246
(3, 3);8;0.0018141055819797685
(3, 3);9;0.016429862887675787
(4, 0);0;4.698132688362317e-16
(4, 0);1;3.725353973072395e-07
(4, 0);2;9.976989042423633e-14
(4, 0);3;9.953978700106719e-06
(4, 0);4;4.436545064930973e-06
(4, 0);5;2.3326717672523073e-06
(4, 0);6;2.7096645555352356e-11
(4, 0);7;0.09231604654260266
(4, 0);8;1.0729497990180644e-08
(4, 0);9;7.955792145891556e-05
(4, 1);0;0.025826632166613725
(4, 1);1;6.536366247250297e-07
(4, 1);2;4.701082834116537e-05
(4, 1);3;8.618953298857818e-10
(4, 1);4;0.0002666583309053985
(4, 1);5;1.3687566472341113e-06
(4, 1);6;5.767007151620506e-10
(4, 1);7;1.6099355824514097e-07
(4, 1);8;0.00017711390008694338
(4, 1);9;4.5541614478331034e-08
(4, 2);0;2.7554300443290746e-07
(4, 2);1;1.2192992360074456e-05
(4, 2);2;0.01802492534966316
(4, 2);3;0.0018468185799601323
(4, 2);4;1.5107937049150626e-06
(4, 2);5;0.0076909694881138685
(4, 2);6;8.344047699069036e-06
(4, 2);7;4.300925951934738e-05
(4, 2);8;6.855514434647041e-07
(4, 2);9;8.248448526381613e-05
(4, 3);0;1.3814108316190552e-05
(4, 3);1;4.2627311730002004e-05
(4, 3);2;3.61501287914535e-05
(4, 3);3;2.779995558292934e-09
(4, 3);4;3.255291735120804e-05
(4, 3);5;0.00023673385950280035
(4, 3);6;7.719416429971112e-06
(4, 3);7;7.765471273347415e-14
(4, 3);8;1.790828512367265e-05
(4, 3);9;0.0016136108348802616
(5, 0);0;0.03551776961944049
(5, 0);1;0.13256814990742802
(5, 0);2;0.00013598392904354232
(5, 0);3;0.03517945966267911
(5, 0);4;0.0009958613388724952
(5, 0);5;2.372823982753419e-05
(5, 0);6;0.03827674287641902
(5, 0);7;0.2754903407742568
(5, 0);8;0.0034436873847280194
(5, 0);9;0.0021879971568707856
(5, 1);0;0.017054245735854543
(5, 1);1;0.0012177514289428122
(5, 1);2;8.678981866738693e-07
(5, 1);3;1.1926082760678323e-06
(5, 1);4;0.004395751102184549
(5, 1);5;0.041788042072507525
(5, 1);6;0.0009374864854811076
(5, 1);7;0.0497150613609172
(5, 1);8;0.000481789845871074
(5, 1);9;0.004424817933688423
(5, 2);0;2.2782610082470898e-07
(5, 2);1;2.877202320044942e-10
(5, 2);2;9.167151259385182e-07
(5, 2);3;3.154466987962061e-09
(5, 2);4;1.0997389532437202e-05
(5, 2);5;1.6586565974518222e-05
(5, 2);6;0.003790546451525072
(5, 2);7;7.471685780977236e-09
(5, 2);8;7.3694879297419205e-06
(5, 2);9;0.03619940448668909
(5, 3);0;0.003795690935253675
(5, 3);1;0.004305482210932153
(5, 3);2;0.0033575061910810686
(5, 3);3;0.00012506487839213798
(5, 3);4;0.0004267573091992133
(5, 3);5;0.00047942273436496914
(5, 3);6;3.552445973782935e-05
(5, 3);7;7.678314998082923e-07
(5, 3);8;1.2683314946788943e-07
(5, 3);9;5.267990139840753e-05
(6, 0);0;0.022916968578921462
(6, 0);1;0.07335874129152031
(6, 0);2;0.001424459827954259
(6, 0);3;0.004905555035475895
(6, 0);4;0.024745972786738537
(6, 0);5;0.008301612195407659
(6, 0);6;3.286631933572795e-05
(6, 0);7;3.6664814934908875e-05
(6, 0);8;1.1269705588729275e-07
(6, 0);9;0.03146410851941891
(6, 1);0;0.10526739711530055
(6, 1);1;0.0028431033543709805
(6, 1);2;0.007863129713780947
(6, 1);3;8.921274458116295e-05
(6, 1);4;0.03652545660891746
(6, 1);5;0.02563780517732407
(6, 1);6;9.982603637756614e-05
(6, 1);7;0.0005466015581868695
(6, 1);8;0.0062468237307667165
(6, 1);9;3.588348782427528e-08
(6, 2);0;2.8671597257912825e-07
(6, 2);1;0.013942705605057644
(6, 2);2;0.016412331419557398
