id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
0;-1.8176464518584379;0.8699128033798582;0.8725622238961429;-14.150625683650688;-39303.41253203839;-219.35574472762497;-8.077660840965246
1;-1.639130702915469;0.8693904400410031;0.8703591451438105;-11.767997882983105;-32299.547913715945;-209.30454573627028;-7.9432478045084505
2;-1.609339295754297;0.881305095798305;0.8780585079580543;-12.828869843668368;-33715.11827993956;-244.93843201509432;-7.0958311960690645
3;-1.4446323138862673;0.8773587638139518;0.8762797092027926;-12.358866214422632;-14720.140708003779;-208.27517990343605;-5.755820454753039
4;-1.752767069198322;0.8737384357539464;0.8683097050186771;-11.981571983281164;-10451.975800064201;-198.061708673721;-8.223858098266712
5;-1.7543630124288956;0.8671710241086931;0.8679889484882557;-11.618252496623763;-25991.22447384736;-273.0981821820892;-8.172339721997483
6;-1.3459044037260943;0.8812100992767928;0.8746174333653784;-12.703706700714362;-18183.38809337861;-216.4710964963192;-5.573507538275717
7;-1.5181633247650455;0.875500636975935;0.8762023102548888;-13.339695467434359;-36944.15996335543;-324.3438696769647;-6.738956666905416
8;-1.4833867787489408;0.8777726623147586;0.8823816138223383;-11.618252496623763;-22600.07973353026;-316.0486799058798;-6.086008551628698
9;-1.7433018185066391;0.8684353767031929;0.8689577974661713;-11.618252496623763;-22690.02865221841;-266.4448929409872;-7.19701152320707
10;-1.6994093818500666;0.8653903313762806;0.8691047215208122;-11.618252496623763;-16579.655609967944;-310.9764066096918;-8.799194525324168
11;-1.470900340217043;0.8636447576109546;0.8635706568428573;-11.618252496623763;-12330.276497809642;-307.500878157714;-6.673560788806026
12;-1.577535662524072;0.8772736390953868;0.8752731685791311;-11.618252496623763;-14078.37784491086;-204.78458575115246;-6.779305297373595
13;-1.608285376171898;0.8744791060383051;0.8745894260045206;-13.80231898938247;-31214.973913304235;-270.107133992349;-6.981171862632521
14;-1.4299250179732719;0.8707086338421053;0.8712919128205601;-11.618252496623763;-6681.605297063087;-170.24566132294913;-6.001801012120206
15;-1.79139825669008;0.8703603192313989;0.8762454814794434;-11.991141434297315;-18057.22416755658;-316.97536617914295;-8.51411561878003
16;-1.7565877828336267;0.8671971978546444;0.8640256825739553;-11.618252496623763;-14635.00740311995;-267.1520826730532;-8.333259068574417
17;-1.8067820839660982;0.8628816169662408;0.8653443546276168;-11.618252496623763;-50136.11406486337;-306.51441988130546;-7.9330960157150425
18;-1.3664801023631403;0.8724963785826149;0.8708569208173002;-16.635532333438686;-32521.517573897054;-223.92055865800637;-5.997630468229266
19;-1.7935938212919376;0.865906757571052;0.8704250037054377;-12.204715534595374;-23269.69606659063;-272.2364969473136;-7.864804695882661
20;-1.3150528413490006;0.8833349964537323;0.8795448667991097;-11.618252496623763;-12046.484508714353;-224.33307655179047;-4.964830302824226
21;-1.4895462428133346;0.8680595614339006;0.8577300427201884;-12.18118503718518;-13407.886557493115;-223.360820958025;-5.970833710558769
22;-1.7972519990515579;0.8603474534803227;0.8655046603031953;-11.618252496623763;-32285.917545112567;-255.33507381560355;-8.24995067562469
23;-1.5887935271980282;0.8714310525045543;0.8741229917296097;-12.557994889532967;-10869.081184430514;-239.6833678427433;-7.2489329570154615
24;-1.8580256615354385;0.8786128820889209;0.8815489895772862;-11.618252496623763;-9764.597865698152;-310.8349421087872;-8.658798632108985
25;-1.4454146552887122;0.8783497942743899;0.8777471328330182;-11.618252496623763;-8555.617965419387;-279.99086863329325;-5.754274264206682
26;-1.5617987923561238;0.876593304474738;0.8717767725337016;-11.618252496623763;-14341.265679591004;-240.26855652966276;-7.166478553585601
27;-1.8713714819606564;0.8706338163466687;0.8738601646251368;-11.618252496623763;-9927.589174516499;-336.0082907322765;-8.862882211386802
28;-1.3105540514629666;0.8760822052606172;0.8702116834411779;-11.618252496623763;-5263.042054357681;-183.86342676708887;-5.017024740905702
29;-1.8129431949141437;0.8661862265520653;0.8709260125038025;-13.303327823263484;-28667.07212833284;-246.24664669097723;-7.403887926048372
30;-1.5038723486794605;0.8727359094991176;0.8716813259344043;-12.557994889532967;-54249.35501230688;-236.05564559559684;-6.815173955501335
31;-1.6640521087699418;0.8715442149038394;0.8680085764374769;-11.618252496623763;-6840.521535657025;-257.372449226151;-6.8256660059409935
32;-1.380499148461417;0.8767168170087927;0.8779526380653224;-11.618252496623763;-10034.36486210862;-313.45363146327696;-5.818109947193338
33;-1.77213115075462;0.868975657552992;0.8662148288662461;-16.635532333438686;-1141397.3027731318;-277.16626207996416;-7.912192632445124
34;-1.741811396330939;0.871210426111296;0.8681205067987564;-11.618252496623763;-18961.20002675594;-230.35199017551906;-7.820231815124845
35;-1.7601222357637067;0.8703423862277766;0.8643401325482403;-11.618252496623763;-19831.974445073596;-238.15596927979936;-8.077540638863248
36;-1.6303279446574284;0.8820755573511945;0.8844171805261979;-12.345072892290297;-24213.71551157172;-217.2589809302635;-7.338993147929325
37;-1.6297883286298054;0.8712197763246741;0.8737340135998328;-12.204715534595374;-19632.11985304397;-299.8103859526809;-7.379721541166002
38;-1.7092934996922446;0.8731313385797057;0.8799958023352796;-11.618252496623763;-15544.883204696971;-271.3471263404626;-7.575948475009752
39;-1.5622999541893237;0.8693776683412315;0.8716009401275143;-12.46114506354305;-45174.505199501466;-257.921465273114;-6.311012861327111
40;-1.5291773684233365;0.8664695165242352;0.867626079181935;-11.618252496623763;-23380.31786895487;-221.14467742287465;-7.466349251950391
41;-1.5859024190323887;0.8748569936723101;0.8751547841859084;-12.081655441838146;-19867.23889530885;-271.2729240907695;-7.1402359837072
42;-1.7837263786778979;0.8749913795668439;0.8732617810088774;-14.070582975977151;-33496.103210992565;-266.47793457888105;-7.30560091666387
43;-1.689646392123339;0.8734031243693061;0.8722640384406275;-11.618252496623763;-10975.250407076042;-251.19997426748753;-8.559213688142785
44;-1.3473630987358076;0.8829506138472571;0.8803964222467481;-11.991141434297315;-10938.815254650983;-227.78588520571026;-5.338241089624654
45;-1.6821833210172314;0.8716517518518119;0.8727014207663681;-14.689622184383374;-41610.99232704002;-293.501537288677;-7.075774554874616
46;-1.7030977776216747;0.874174542744553;0.8732388326842913;-11.618252496623763;-31243.78025934856;-225.80331849261535;-7.508990665207719
47;-1.6259322734558819;0.8751036712446807;0.8726582929689445;-11.618252496623763;-18272.55245826013;-238.89200827986582;-6.560320347831198
48;-1.6181810006271902;0.8710832312510517;0.8684108193466072;-15.942385152878742;-216561.05229589998;-214.63999419633393;-7.164757808477469
49;-1.6595291428998562;0.8808961993922398;0.8731863678995699;-11.708278648281484;-60070.71794327385;-244.0091448242147;-7.512771978594401
50;-1.9055089773282006;0.8710447858705253;0.8755037813546538;-13.996475003823429;-257446.17316557263;-323.83505879098357;-9.941347199334139
51;-1.6370166445324934;0.8735200555920989;0.8724612813953916;-12.557994889532967;-22555.44212747204;-239.22381676033646;-6.57748267845794
52;-1.640465542233304;0.8681889602085109;0.868266402561527;-11.618252496623763;-18615.215936178804;-235.62901019301376;-7.492654675524073
53;-1.3539957110269787;0.8768459981327474;0.8779935498034311;-11.618252496623763;-9231.0851375351;-198.40085070327058;-5.224402423108763
54;-1.7561251190055178;0.8731050992373066;0.8726583364752702;-11.618252496623763;-46004.16084314735;-289.0919684203057;-9.086673769159745
