confidence_per_choice;id
[0.00015821700070363877, 2.1412342603074306e-05, 0, 3.084740425332821e-06];150
[7.451202917597498e-05, 0, 0, 0];151
[0.0002445561095980143, 8.36824989206562e-06, 0, 0];152
[0.00016688605694543005, 2.1217181165894674e-05, 1.9931697143321508e-05, 0];153
[0.0009054826803513959, 0, 0, 6.4945841819086094e-06];154
[2.4226737843343767e-05, 0, 0, 0];155
[0.0004033021566194292, 0, 0, 0];156
[0.00014822655965101482, 7.379765859278338e-06, 6.512620512612678e-06, 2.273127914081919e-05];157
[0.00021616854117489603, 0, 1.990843437015069e-06, 0];158
[0.00020267860019425058, 8.993808364719733e-05, 0, 6.120363401564582e-06];159
[7.616519682832599e-05, 0.6171727615420052, 0.00011081970747791976, 2.3229072608125652e-05];160
[0.000378224717232734, 2.7398506620687714e-05, 1.561119849574434e-05, 1.3776834318127675e-05];161
[2.9232835653297486e-05, 0, 0, 0];162
[9.014425731115973e-05, 4.2161030187826854e-06, 4.488018301721029e-06, 5.085590995930788e-06];163
[4.8109361803564176e-05, 0, 0, 5.397720799278097e-06];164
[5.1118413864709655e-05, 0, 0, 0];165
[6.530376848090616e-06, 0, 0, 0];166
[5.818596749466807e-05, 0, 0, 0];167
[1.3831559938689072e-05, 0, 0, 0];168
[0.00027681250917728007, 4.518839991431114e-05, 0, 5.8023054029425665e-05];169
[0.0003552741708759487, 3.986063824743671e-05, 7.373476664209479e-06, 1.768805100041505e-05];170
[0.00010865294341156572, 2.555272309660542e-06, 0, 6.129779613002918e-06];171
[6.189630178056692e-05, 1.1449664552454241e-05, 0, 5.408438574683802e-06];172
[5.1203798152289735e-05, 0, 0, 0];173
[9.564049078955949e-05, 0, 4.202149895530984e-06, 0];174
[5.068629801714713e-06, 0, 0, 7.374812845372863e-06];175
[0.0006622363014228765, 8.873971515201059e-06, 0, 0];176
[9.000183455968905e-05, 0, 0, 2.893104231243419e-06];177
[9.575137502253062e-05, 4.207021808714919e-06, 5.75031702749716e-06, 1.379429344974126e-05];178
[6.548234886007877e-05, 1.4611086988044727e-05, 2.1259006125844794e-05, 4.790790984616994e-05];179
[6.194950968789436e-05, 0, 0, 4.215717040691854e-06];180
[7.453818392196243e-05, 0, 0, 0];181
[4.808858235218212e-05, 0, 0, 0];182
[0.00015804297232036805, 0, 0, 2.8946580099220725e-06];183
[5.462048166223373e-05, 0, 3.7169704243724133e-06, 6.523486253078502e-06];184
[0.00015797561415748027, 2.42263450714276e-05, 0.0001790098228048306, 1.2967428070726335e-05];185
[0.0009569090058645416, 1.865675547272276e-05, 3.7103388669438234e-05, 3.075978959012903e-05];186
[5.133042870293104e-05, 3.958177643994065e-06, 5.759114489545064e-06, 3.0826318486783064e-06];187
[0.0016778939490846403, 4.7598187569717334e-05, 0.00012154623000093204, 0.00011418211619860674];188
[0.00024381254884444314, 8.880871442474828e-06, 0, 0];189
[0.00021583194723453407, 8.368712778797082e-06, 9.482993939454496e-06, 8.997214143533313e-05];190
[5.447040812512334e-05, 0, 0, 0];191
[8.982296607023184e-05, 6.1125295521387906e-06, 8.893678019961979e-06, 1.2156216554267477e-05];192
[5.8058479300948715e-05, 4.4769891976410694e-06, 6.513980845906186e-06, 1.4679482439490114e-05];193
[9.001531126134974e-05, 0, 3.278807473016677e-06, 4.210072131779119e-06];194
[6.599561859511237e-05, 1.066719824004758e-06, 0, 1.3696953665067837e-06];195
[0.00023004065907353488, 1.1453050020682561e-05, 0, 5.75895521447993e-06];196
[3.998967633363684e-05, 0, 2.7213316266877254e-06, 3.959514153159624e-06];197
[7.3942499628619924e-06, 0, 0, 0];198
[2.743280965526448e-05, 3.9520709383710776e-06, 3.276381885024162e-06, 5.074559533421436e-06];199
[6.181507231429668e-05, 6.120520998094911e-06, 2.0068415746771233e-05, 1.379280698507579e-05];0
[0.00020276559907982165, 5.4035201863426e-06, 0, 6.122990540269486e-06];1
[0.00013105246797968733, 3.9968744530862486e-05, 0, 5.758043586807248e-06];2
[2.424044263787433e-05, 0, 0, 0];3
[2.0124916116933916e-05, 1.2085951538233968e-06, 0, 1.551866895994872e-06];4
[0.00010833705310348688, 6.11195830131445e-06, 0, 0];5
[4.5304128688094386e-05, 0, 0, 0];6
[4.246138377714272e-05, 0, 0, 4.764035226986381e-06];7
[0.0009651410022160377, 2.0030862455752838e-05, 7.844198444861854e-06, 1.2149332219900788e-05];8
[7.435089697840508e-05, 0, 0, 0];9
[0.00011557842032333862, 0, 0, 2.7181439156032755e-06];10
[2.427095378988002e-05, 0, 0, 0];11
[0.00011558249868961946, 6.5207183702687335e-06, 0, 4.210092207015294e-06];12
[0.00016836764295490595, 3.95962743738876e-06, 2.8969253179995573e-06, 0];13
[0.00010872902676632271, 2.897530417582935e-06, 0, 1.3823344508923352e-05];14
[2.0098083551536234e-05, 0, 0, 0];15
[1.5668906563242244e-05, 0, 0, 1.8713840203419057e-06];16
[7.929585993094753e-05, 0, 9.4705399228151e-06, 3.3055432322958893e-05];17
[1.2175952372304377e-05, 0, 0, 0];18
[2.419469012710314e-05, 0, 0, 0];19
[2.1399379573808182e-05, 6.591472951963632e-05, 0, 5.082798164505535e-06];20
[2.2783366496357478e-05, 0, 0, 0];21
[3.997537746791038e-05, 5.410079032110156e-06, 6.5258009802894515e-06, 1.5654582744962636e-05];22
[0.00013083505594926886, 0, 3.7115048523568035e-06, 6.1192369963874e-06];23
[0.00015751121903940255, 1.559572265263246e-05, 2.2691642564346827e-05, 4.239356948833791e-05];24
[9.494178528103316e-06, 0, 0, 0];25
[5.810245884104775e-05, 3.2779164234890315e-06, 0, 2.2753249805911424e-05];26
[1.4712993305204723e-05, 1.0764255850675084e-05, 0, 3.959948426972778e-06];27
[0.00014866755032428953, 3.284494002079043e-06, 0, 3.4963256655620857e-06];28
[0.00040112973947081527, 2.7297234362151376e-05, 1.004209132267414e-05, 8.862114487731572e-06];29
[2.572673556022121e-05, 0, 0, 6.924256940754794e-06];30
[8.995455330995867e-05, 0, 0, 0];31
[0.0005488877939612367, 6.49085663371168e-06, 0, 1.0053235418383005e-05];32
[3.3130734507024284e-05, 0, 0, 3.956901963030545e-06];33
[0.0006241380709435213, 5.39985235446703e-06, 0, 0];34
[0.0003790328330747164, 0, 0, 3.4907717100681423e-06];35
[0.00012287159519380753, 1.662886213728836e-05, 2.918456193399872e-05, 0.00012287159519380753];36
[6.195884497689582e-05, 0, 0, 0];37
[8.45513986950175e-05, 3.2784135054633977e-06, 0, 1.1442787490441957e-05];38
[9.586750755366584e-05, 0, 4.48378299468384e-06, 4.772962152831074e-06];39
[0.00024471032116685915, 3.7157299586789802e-06, 0, 0];40
[3.754981058449827e-05, 6.946016528174601e-06, 2.895530478655165e-06, 5.815828434124358e-05];41
[5.8173649915890447e-05, 0, 0, 1.9905928354433802e-06];42
[0.00011482069890100299, 0, 0, 0];43
[7.952168696000678e-05, 3.959151665405732e-06, 3.4939390815832007e-06, 8.381524141436033e-06];44
[0.0001908836289457795, 0, 0, 1.9920494234619794e-06];45
[0.00013925393433813547, 0, 7.856169386070102e-06, 1.0738110389168666e-05];46
[1.0095720919137364e-05, 0, 0, 0];47
[0.00021574139954423966, 1.885127340221277e-05, 3.749023376432059e-05, 1.663619038722814e-05];48
[2.5773639976342366e-05, 1.0093102434677751e-05, 0, 1.3795635351871169e-05];49
[0.00013909214166481744, 0, 0, 0];350
[2.748138305428833e-05, 2.401296489787042e-06, 0, 0];351
[0.00013028173350272063, 0, 0, 0];352
[3.755346341173329e-05, 1.990260647143326e-06, 0, 2.555545256765423e-06];353
[0.0002772486982873413, 6.9407853513376845e-06, 0, 4.481307834343475e-06];354
[9.587345045254318e-05, 0, 0, 1.2188941392007275e-05];355
[0.00013882709730492898, 0, 1.658053230698038e-05, 1.7649884766689167e-05];356
[1.888611091293202e-05, 0, 4.485844533567283e-06, 0];357
[7.015435583280415e-05, 0, 0, 0];358
[4.5229962612359056e-05, 0, 0, 0];359
[0.0002767496869297234, 1.2943755102268964e-05, 5.743756508980105e-06, 0.00010837673458272227];360
[7.396111847693116e-06, 0, 0, 0];361
[2.141552842263707e-05, 0, 0, 0];362
[0.00070681360000108, 4.244745601195189e-05, 7.376261820636184e-06, 8.441684625941484e-05];363
[0.00014851748064834358, 2.720192544219628e-06, 0, 3.4927963650624955e-06];364
[2.425864292977019e-05, 0, 0, 0];365
[4.808051152065351e-05, 0, 0, 0];366
[0.00033312005784986304, 0, 0, 0];367
[0.0001228233267294663, 0, 0, 0];368
[0.00010853643396155588, 0, 0, 0];369
[4.527778106837338e-05, 0, 0, 0];370
[2.5754474971704567e-05, 0, 0, 0];371
[0.0007027150504034668, 1.0670164432575594e-05, 0, 0];372
[0.00022992353791308375, 1.3807981710684489e-05, 6.522428720987011e-06, 1.0102135223746159e-05];373
[6.578028102967066e-05, 0, 4.205192675803005e-06, 1.2168128471164368e-05];374
[0.0001309893675823861, 0, 1.8870807597303827e-05, 3.9555361571323305e-06];375
[0.0007503583687897701, 0, 4.5062522640134644e-05, 0.0005157132621202914];376
[0.00013933669512850838, 0, 0, 0];377
[3.5304028414679124e-05, 0, 0, 0];378
[3.52881404374912e-05, 0, 0, 0];379
[0.00017869938722419026, 0, 1.3779817106141553e-05, 0.0001228181729657024];380
[4.5151870113510684e-05, 0, 0, 0];381
[5.1343451722743995e-05, 5.411559997906735e-06, 0, 0];382
[0.00029476628376585333, 5.747027610900358e-06, 7.855255387552008e-06, 0];383
[2.1408197662866424e-05, 0, 4.7768145730046265e-06, 4.487402008518322e-06];384
[2.5790359564841042e-05, 0, 0, 0];385
[1.1462152061130883e-05, 0, 0, 2.257031563802488e-06];386
[0.0001673246266214652, 0, 0, 8.867880334004116e-06];387
[1.077814388569046e-05, 0, 0, 0];388
[1.2186953802138272e-05, 0, 0, 3.2800741179767605e-06];389
[4.26072920025449e-05, 0, 0, 1.4579413586827835e-06];390
[0.00011548730087108984, 4.477928605900248e-06, 0, 6.120602716411943e-06];391
[1.564632897805321e-05, 0, 0, 2.8942798377705044e-06];392
[4.815214159027335e-05, 0, 0, 0];393
[5.8089217163551375e-05, 0, 0, 0];394
[6.5323887543597976e-06, 0, 0, 0];395
[0.00013955053302628105, 0, 6.131422506686835e-06, 6.947811928551309e-06];396
[1.6680704988598294e-05, 0, 0, 0];397
[0.0016923323938558639, 8.342496351501977e-06, 8.880541139716312e-06, 1.2921111115450973e-05];398
[0, 0, 0, 0];399
[0.0003323838363434181, 0, 1.1373549436884522e-05, 1.554579889614963e-05];300
[3.758631900640935e-05, 0, 0, 1.4573797447839193e-06];301
[1.3777872307659387e-05, 0, 3.74521399287396e-05, 0];302
[2.926374147291625e-05, 0, 0, 0];303
[9.504723648276944e-06, 0, 2.403170485466158e-06, 0];304
[6.593906128789313e-05, 3.2829125524531056e-06, 0, 3.2829125524531056e-06];305
[0.00021548231397788126, 0, 0, 2.9162359994677266e-05];306
[8.952732065225044e-05, 0, 0, 7.3488499925413234e-06];307
[0.00039991470097533563, 0.00014712046686353954, 0, 8.299968782434299e-06];308
[7.946270704207077e-05, 0, 0, 0];309
[3.11365074341322e-05, 0, 0, 0];310
[4.532556362774134e-05, 0, 0, 2.402166868308055e-06];311
[6.549177931305498e-05, 2.5646949280067515e-05, 0, 6.484564289597104e-06];312
[0.00019018133630166912, 5.742978732070403e-06, 0, 0];313
[7.46349224493678e-05, 5.078970212769885e-06, 0, 0];314
[0.00022976878386239346, 6.938416064772523e-06, 4.479778107963993e-06, 0];315
[7.469494913077277e-05, 0, 2.896237481576486e-06, 0];316
[3.756048356743256e-05, 0, 0, 0];317
[0.00019041254345459005, 0, 1.6638062622455245e-05, 1.4683038729325285e-05];318
[0.00021562785707132746, 1.0735478862026175e-05, 9.474026843500495e-06, 1.0085049078545336e-05];319
[0.00013045529690713286, 0, 0, 0];320
[3.310082666812197e-05, 0, 0, 3.277425668070992e-06];321
[0.00015793494192691638, 0, 0, 3.953823906702755e-06];322
[0.00016762169616961253, 0, 0, 3.3006668993326836e-05];323
[2.2766055930444075e-05, 0, 0, 0];324
[2.4172779891996122e-05, 0, 0, 0];325
[0.0003784437274585553, 1.1428010341837399e-05, 0, 0];326
[0.0004571834282820696, 0, 0, 1.564395663908894e-05];327
[9.008487281046205e-05, 0, 0, 0];328
[8.991235583563345e-05, 7.3804556050394706e-06, 3.3076907219220706e-05, 2.4199582278799873e-05];329
[0.00022964763991266586, 1.6635619238762785e-05, 7.3820112887340465e-06, 6.9347578344733044e-06];330
[2.2797646207301935e-05, 0, 0, 0];331
[8.984961085850432e-05, 6.508683980212095e-06, 1.1423096130154129e-05, 0.0003338318029679509];332
[0.0001017499514910436, 0, 0, 0];333
[0.00011554767187051228, 0, 0, 0];334
[2.280121209701649e-05, 0, 0, 0];335
