confidence_per_choice;id
[0, 0, 0, 0];0
[0, 0, 0, 0];1
[0, 0, 0, 0];2
[0, 0, 0, 0];3
[0, 0, 0, 0];4
[0, 0, 0, 0];5
[0, 0, 0, 0];6
[0, 0, 0, 0];7
[0, 0, 0, 0];8
[0, 0, 0, 0];9
[3.5114221133765118e-12, 1.0, 2.9400777392844726e-11, 3.775134544279098e-11];10
[0, 0, 0, 0];11
[0, 0, 0, 0];12
[0, 0, 0, 0];13
[2.8823507934443873e-13, 1.0, 6.560200168153779e-12, 1.0815941557285693e-11];14
[1.0, 1.917171513758312e-10, 9.056076989672867e-11, 9.545034922840628e-12];15
[0, 0, 0, 0];16
[0, 0, 0, 0];17
[0, 0, 0, 0];18
[0, 0, 0, 0];19
[0, 0, 0, 0];20
[2.0879679116459336e-14, 7.433680672352188e-12, 4.1937956583795446e-13, 1.0];21
[0, 0, 0, 0];22
[0, 0, 0, 0];23
[0, 0, 0, 0];24
[1.0, 1.7257827987960214e-08, 1.0467401794744658e-08, 5.211412487888539e-10];25
[0, 0, 0, 0];26
[0, 0, 0, 0];27
[0, 0, 0, 0];28
[0, 0, 0, 0];29
[0.9999998807907247, 5.3157852544244216e-08, 3.6534822137210456e-08, 1.1253517471925912e-07];30
[3.037975385443128e-14, 1.0, 3.0988191387218256e-12, 1.57371021068629e-11];31
[0, 0, 0, 0];32
[1.0, 2.4616969518153846e-10, 1.917171513758312e-10, 5.109089028063325e-12];33
[0, 0, 0, 0];34
[5.008774637843506e-14, 8.423463754468647e-12, 2.543665647376923e-13, 1.0];35
[0, 0, 0, 0];36
[0, 0, 0, 0];37
[0, 0, 0, 0];38
[0, 0, 0, 0];39
[0, 0, 0, 0];40
[0, 0, 0, 0];41
[1.2256067444099483e-11, 3.1608814543136926e-10, 1.0, 1.2501528663867426e-09];42
[1.7482341282710566e-13, 1.0, 7.433680672352188e-12, 9.056076989672867e-11];43
[0, 0, 0, 0];44
[5.008774637843506e-14, 3.97896253583724e-12, 1.0, 3.5114221133765118e-12];45
[0, 0, 0, 0];46
[2.6810038677818034e-14, 3.5114221133765118e-12, 4.752193062771153e-13, 1.0];47
[0, 0, 0, 0];48
[0, 0, 0, 0];49
[0, 0, 0, 0];50
[3.701011678592672e-13, 1.0815941557285693e-11, 1.0, 5.4927883509546835e-11];51
[1.5428112031918877e-13, 1.0, 5.109089028063325e-12, 8.423463754468647e-12];52
[1.6586783589142312e-12, 1.0, 9.545034922840628e-12, 2.646573638909117e-09];53
[0, 0, 0, 0];54
[2.543665647376923e-13, 3.331544542166412e-11, 1.0, 5.4927883509546835e-11];55
