confidence_per_choice;id
[7.582560427911907e-10, 0.9999996423722521, 1.0467401794744658e-08, 1.4166087866431961e-09];('clinical_knowledge', 13)
[1.6586783589142312e-12, 1.0, 1.3887943864964021e-11, 5.4927883509546835e-11];('clinical_knowledge', 14)
[0, 0, 0, 0];('clinical_knowledge', 15)
[0, 0, 0, 0];('clinical_knowledge', 16)
[8.423463754468647e-12, 1.103256032343554e-09, 1.0, 2.172439935079017e-10];('clinical_knowledge', 17)
[0, 0, 0, 0];('clinical_knowledge', 18)
[0, 0, 0, 0];('clinical_knowledge', 19)
[0, 0, 0, 0];('clinical_knowledge', 20)
[1.0, 8.152020714470167e-09, 3.398267819495071e-09, 3.775134544279098e-11];('clinical_knowledge', 21)
[8.423463754468647e-12, 5.905303998944039e-10, 1.0, 4.277787868968998e-11];('clinical_knowledge', 22)
[1.6918979226151304e-10, 0.9999998807907247, 3.1608814543136926e-10, 4.5990553786523166e-10];('clinical_knowledge', 23)
[1.917171513758312e-10, 0.9999998807907247, 3.581747930283181e-10, 2.646573638909117e-09];('clinical_knowledge', 24)
[1.2917800047859961e-12, 1.0, 1.0815941557285693e-11, 1.57371021068629e-11];('clinical_knowledge', 25)
[3.0988191387218256e-12, 2.5946094982764667e-11, 9.545034922840628e-12, 1.0];('clinical_knowledge', 26)
[0, 0, 0, 0];('clinical_knowledge', 27)
[0, 0, 0, 0];('clinical_knowledge', 28)
[0, 0, 0, 0];('clinical_knowledge', 29)
[1.3887943864964021e-11, 1.0, 4.277787868968998e-11, 2.7894680928689246e-10];('clinical_knowledge', 30)
[2.413362771833214e-12, 7.991959892953932e-11, 6.224144622907783e-11, 1.0];('clinical_knowledge', 31)
[0, 0, 0, 0];('clinical_knowledge', 32)
[4.8473687062702556e-11, 0.9999998807907247, 4.8473687062702556e-11, 4.058652126475693e-10];('clinical_knowledge', 33)
[0, 0, 0, 0];('clinical_knowledge', 34)
[0, 0, 0, 0];('clinical_knowledge', 35)
[1.026187963170189e-10, 3.398267819495071e-09, 0.9999998807907247, 5.905303998944039e-10];('clinical_knowledge', 36)
[2.9400777392844726e-11, 1.0, 1.6918979226151304e-10, 1.103256032343554e-09];('clinical_knowledge', 37)
[3.775134544279098e-11, 1.0, 3.775134544279098e-11, 1.493094676197164e-10];('clinical_knowledge', 38)
[0, 0, 0, 0];('clinical_knowledge', 39)
[3.331544542166412e-11, 1.0, 2.020683909022217e-11, 4.277787868968998e-11];('clinical_knowledge', 40)
[0, 0, 0, 0];('clinical_knowledge', 41)
[6.224144622907783e-11, 5.905303998944039e-10, 0.9999997615814777, 1.6918979226151304e-10];('clinical_knowledge', 42)
[9.056076989672867e-11, 1.0, 1.162823303022097e-10, 7.991959892953932e-11];('clinical_knowledge', 43)
[1.3887943864964021e-11, 1.6918979226151304e-10, 2.5946094982764667e-11, 0.9999998807907247];('clinical_knowledge', 44)
[1.3615261080896538e-13, 2.129785170955785e-12, 8.878265478459658e-13, 1.0];('clinical_knowledge', 45)
[7.835041785064389e-13, 2.020683909022217e-11, 7.433680672352188e-12, 1.0];('clinical_knowledge', 46)
[1.0, 7.194133030325383e-09, 1.2501528663867426e-09, 2.5946094982764667e-11];('clinical_knowledge', 47)
[2.543665647376923e-13, 1.2256067444099483e-11, 6.914400106940203e-13, 1.0];('clinical_knowledge', 48)
[3.701011678592672e-13, 2.9400777392844726e-11, 6.101936677605324e-13, 1.0];('clinical_knowledge', 49)
[7.05287985111216e-11, 1.0, 7.991959892953932e-11, 1.3176514270095466e-10];('clinical_knowledge', 50)
[0, 0, 0, 0];('clinical_knowledge', 51)
[4.8473687062702556e-11, 1.8189616875530459e-09, 0.9999998807907247, 3.850741922767617e-09];('clinical_knowledge', 52)
[0, 0, 0, 0];('clinical_knowledge', 53)
[0, 0, 0, 0];('clinical_knowledge', 54)
[0, 0, 0, 0];('clinical_knowledge', 55)
[9.545034922840628e-12, 1.0, 7.991959892953932e-11, 1.162823303022097e-10];('clinical_knowledge', 56)
[3.5114221133765118e-12, 1.3176514270095466e-10, 1.0, 2.5946094982764667e-11];('clinical_knowledge', 57)
[0, 0, 0, 0];('clinical_knowledge', 58)
[2.461692256505547e-10, 0.9999982118638471, 4.599046606658694e-10, 2.789462772385846e-10];('clinical_knowledge', 59)
[5.109089028063325e-12, 1.917171513758312e-10, 1.0, 2.289734845645553e-11];('clinical_knowledge', 60)
[1.57371021068629e-11, 1.0, 5.4927883509546835e-11, 5.4927883509546835e-11];('clinical_knowledge', 61)
[6.560200168153779e-12, 9.056076989672867e-11, 1.0, 6.224144622907783e-11];('clinical_knowledge', 62)
[3.0988191387218256e-12, 1.3176514270095466e-10, 2.9400777392844726e-11, 1.0];('clinical_knowledge', 63)
[0.9999994039539004, 3.2241867372567335e-08, 5.602796437537268e-09, 9.736200313009565e-10];('clinical_knowledge', 64)
[0, 0, 0, 0];('clinical_knowledge', 65)
