id;iter;estimations
(0, 0);0;1.213828470688384e-06
(0, 0);1;6.894680978351263e-08
(0, 0);2;0.0020620629848835587
(0, 0);3;1.3536576876863946e-05
(0, 0);4;2.709792033046497e-08
(0, 0);5;3.6224037256169824e-08
(0, 0);6;0.000278879725659065
(0, 0);7;2.4716574308808024e-06
(0, 0);8;4.802772568636916e-07
(0, 0);9;0.0007956372567786461
(0, 1);0;1.0205615076793488e-08
(0, 1);1;5.714493637326633e-14
(0, 1);2;0.0027278773569947997
(0, 1);3;8.804127563200957e-05
(0, 1);4;1.3158451674284312e-05
(0, 1);5;5.98191968403815e-14
(0, 1);6;1.639376112467263e-16
(0, 1);7;0.17048088022449687
(0, 1);8;3.057080774550096e-11
(0, 1);9;0.0001723266186250115
(0, 2);0;0.0003684845467392285
(0, 2);1;3.249871064726455e-05
(0, 2);2;9.262815557725423e-07
(0, 2);3;8.127791840374587e-10
(0, 2);4;0.088801762075124
(0, 2);5;1.845334668580595e-13
(0, 2);6;5.277821090920225e-08
(0, 2);7;1.2584038354155015e-11
(0, 2);8;2.4056370594103556e-05
(0, 2);9;6.229232634426502e-10
(0, 3);0;7.905835322802125e-10
(0, 3);1;1.526409170291287e-12
(0, 3);2;6.004882092645254e-10
(0, 3);3;2.8135549132136694e-06
(0, 3);4;1.5362742042117797e-07
(0, 3);5;2.38907539251222e-06
(0, 3);6;1.0785010949182346e-07
(0, 3);7;8.608811777992088e-09
(0, 3);8;0.010546028392801233
(0, 3);9;4.354721202204981e-08
(1, 0);0;1.177456149177709e-08
(1, 0);1;5.934750292786231e-05
(1, 0);2;1.664624448907284e-05
(1, 0);3;3.761852365128052e-13
(1, 0);4;8.236249035455103e-13
(1, 0);5;3.6759654704494304e-05
(1, 0);6;1.834442176863638e-12
(1, 0);7;2.6299890677682077e-10
(1, 0);8;1.8709404470436348e-05
(1, 0);9;1.4615175914407409e-08
(1, 1);0;4.380680606061944e-06
(1, 1);1;4.49224479190402e-239
(1, 1);2;4.726876028420882e-18
(1, 1);3;0.00010903631996953275
(1, 1);4;5.237502128746801e-07
(1, 1);5;3.775506155433879e-14
(1, 1);6;5.767508300284027e-11
(1, 1);7;5.989386508185902e-07
(1, 1);8;1.413185867835521e-10
(1, 1);9;4.2846735088554426e-10
(1, 2);0;1.0
(1, 2);1;1.0
(1, 2);2;1.9425872052180827e-10
(1, 2);3;4.832599110172912e-07
(1, 2);4;9.822982663976951e-12
(1, 2);5;1.2026378493741365e-11
(1, 2);6;6.093563189451881e-07
(1, 2);7;8.49861394934237e-10
(1, 2);8;1.4116084704364923e-07
(1, 2);9;5.291581689487778e-12
(1, 3);0;1.7096869407801777e-11
(1, 3);1;1.0
(1, 3);2;4.267160704245271e-14
(1, 3);3;2.1383678816400766e-05
(1, 3);4;3.254345618336837e-07
(1, 3);5;0.0007392284099386739
(1, 3);6;9.676464435711451e-09
(1, 3);7;4.214841722208101e-12
(1, 3);8;8.881411158168484e-08
(1, 3);9;1.0673752843859491e-16
(2, 0);0;9.646921850841599e-12
(2, 0);1;5.412359107212969e-10
(2, 0);2;2.8081083027169056e-07
(2, 0);3;3.555640583321348e-08
(2, 0);4;0.00022297550948094643
(2, 0);5;1.2481832114918182e-07
(2, 0);6;0.004695762108482384
(2, 0);7;1.4584925336773986e-10
(2, 0);8;1.955240441799761e-11
(2, 0);9;1.2861206499005406e-11
