id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('easy', 0);-2.3630890684630574;0.8707381502914556;0.867534865066945;-11.618252496623763;-23001.617831890893;-220.28490841768502;-11.560684722379513
('easy', 1);-1.612811668238384;0.8806699923730822;0.8767946648476594;-11.618252496623763;-9969.057234671507;-173.9433842104865;-7.557931115888013
('easy', 2);-1.837281873664655;0.8785709292004088;0.8803736054321835;-11.618252496623763;-7142.999514416324;-192.4584360598629;-8.486079094570131
('easy', 3);-2.125246800774832;0.8752694854314569;0.8775353920627484;-11.618252496623763;-13999.27404886234;-165.57082092284955;-9.660964010561422
('easy', 4);-1.5581230673464097;0.8804751701794874;0.8808808040594883;-12.541187771216586;-12111.616466695008;-154.68317359955944;-6.750852612503465
('easy', 5);-2.0043550086690014;0.8731051291209864;0.8790548593144368;-11.618252496623763;-13601.174719235967;-239.31727883195992;-10.948175138102343
('easy', 6);-1.8031551416491711;0.885803597811624;0.8828838124712111;-11.618252496623763;-4815.296104197168;-161.17450003625854;-8.828929600962946
('easy', 7);-2.080743160525233;0.8814852489877645;0.8854908137249952;-11.618252496623763;-12060.937969733324;-178.50318001782725;-10.472220168349956
('easy', 8);-1.6550060599668275;0.879037014988556;0.8701453176727988;-12.723509328010541;-30769.438699691833;-144.8192779731114;-7.91568970242015
('easy', 9);-2.092830695435407;0.8747058650568784;0.8799522849806855;-11.618252496623763;-11365.093099123467;-192.6890256846081;-9.649727860189111
('easy', 10);-1.9627498366706155;0.8763087901744335;0.882511592237879;-11.618252496623763;-19019.71610754974;-194.96817964426367;-10.779656790618589
('easy', 11);-1.868763457104509;0.8840215640574106;0.8876974144511787;-13.416656508570487;-21430.301097341322;-177.88422675636897;-10.387279484267598
('easy', 12);-1.9367620992751393;0.8814302767462217;0.8811257710748288;-12.628199148206216;-17788.145071145333;-194.3379522585706;-8.461969034666145
('easy', 13);-1.8515666819041312;0.8654100624010583;0.8725898836819206;-11.618252496623763;-4925.201867652332;-169.86855069898849;-8.142869214186383
('easy', 14);-1.905922773485533;0.8821165838668958;0.8806389970827349;-11.618252496623763;-10384.650583746698;-219.0458406384892;-8.939310012391186
('easy', 15);-1.523579848012557;0.8617907193247114;0.8693693176634885;-13.416656508570487;-28845.88078893461;-273.35629037707764;-6.587775902375572
('easy', 16);-2.0249192480784415;0.8807237038137323;0.8884938553390279;-11.618252496623763;-5564.126732789936;-184.0853407008182;-10.279937560079103
('easy', 17);-2.198765246642209;0.8839696082810291;0.8883517584132661;-12.278823506749095;-34686.77159252839;-228.01642573864126;-14.173213184412193
('easy', 18);-1.7488362394591377;0.8638335064313734;0.8704564190093991;-11.618252496623763;-5802.436163887219;-209.52601053654746;-9.075123174589187
('easy', 19);-2.0037740253738283;0.8848835583679274;0.8858902739464084;-11.618252496623763;-7038.2706229757;-161.93873315525784;-9.479665886453008
('easy', 20);-1.5692079463429978;0.8857847667577511;0.8877044316584262;-11.618252496623763;-7304.3597535374;-182.2727033004018;-8.75752328131126
('easy', 21);-1.506504137624016;0.8619009031631019;0.8683505269801483;-16.635532333438686;-57623.3921804125;-222.39714976096204;-6.38090273168161
('easy', 22);-1.7556954455394504;0.8637955464846129;0.8670128058760146;-11.618252496623763;-20387.083102181085;-194.29379807124087;-7.261524378141261
('easy', 23);-1.825022430372319;0.8833227903362684;0.8801537890809976;-13.544489880080372;-19920.52116059351;-211.16900904448147;-9.68554439942309
('easy', 24);-2.003815676150717;0.8772201458206325;0.8826803499072494;-11.618252496623763;-4411.890754059653;-174.3895636383229;-11.269244312137273
('easy', 25);-2.105485004168856;0.8896906966069561;0.8875586229478309;-13.691093354272247;-36289.877394596966;-211.39007599887276;-8.280478528205432
('easy', 26);-2.295213098965119;0.875354205366741;0.886038793784935;-11.67268770317878;-22771.06706216737;-227.25920795473408;-11.824915424812323
('easy', 27);-1.8632393523414952;0.870589354840867;0.8815130089113539;-11.618252496623763;-9681.948985200737;-202.35812091505693;-9.020906181009538
('easy', 28);-1.7550761163741515;0.8799370921738344;0.8797837152367977;-11.618252496623763;-10649.136072213614;-237.09184182198746;-8.465190662319522
('easy', 29);-2.02297188022766;0.8674069373440997;0.8674292391185078;-11.618252496623763;-9637.37239298509;-218.1353624646976;-9.701139559862646
('easy', 30);-2.43581390887503;0.8732996902765047;0.8720878731963444;-11.618252496623763;-26804.299622099887;-182.65245574009646;-13.589817462031617
('easy', 31);-1.0566214998414891;0.8782068844300357;0.8835680163524238;-11.618252496623763;-6606.165685639348;-190.63450614745588;-4.486438157466215
('easy', 32);-1.385253871311269;0.8699472485049219;0.8842082529859667;-11.618252496623763;-8281.960518692767;-159.70584047552686;-6.269516985115409
('easy', 33);-2.26110148799812;0.8690079858557854;0.8726936952732016;-11.618252496623763;-28038.537909348655;-181.2612943111296;-10.859247600780336
('easy', 34);-1.9139501791242575;0.872963016489092;0.8812997612795432;-11.618252496623763;-5150.616229591103;-165.08614865749257;-8.301938861986022
('easy', 35);-2.2191676428314264;0.8668391850699385;0.8717105076384585;-11.618252496623763;-7831.1106937148215;-240.8527607195914;-8.588903486545396
('easy', 36);-1.9790827217149316;0.8668759641924758;0.8759790728030024;-11.618252496623763;-29113.52140400499;-306.90335246021345;-8.6823411887375
('easy', 37);-2.239674052445234;0.867288172863085;0.8697079790802128;-11.618252496623763;-6924.765194946643;-216.1882541076397;-12.722743578600637
('easy', 38);-1.841355505979253;0.8659371586967086;0.8689629737160275;-11.618252496623763;-9446.8648741146;-189.4069769112799;-9.796368639482269
('easy', 39);-1.2693718487196353;0.8803969013932899;0.8830291996507069;-12.030362147450596;-28456.71171558208;-190.23048810455313;-5.2287809211235095
('easy', 40);-2.146265321025692;0.870440922411347;0.8759239867395079;-12.828869843668368;-19679.844712024864;-206.05735054997098;-12.72944619918889
('easy', 41);-1.6748876312613852;0.8761113295185734;0.8816592092472857;-11.618252496623763;-18144.182985699164;-201.55408286768767;-7.504785086831027
('easy', 42);-1.794419119749931;0.8817087313354466;0.8800888445488981;-11.618252496623763;-6043.375362400433;-154.4866748093205;-8.809834543922495
('easy', 43);-1.6934834842221698;0.8886222534283292;0.891098304797132;-11.618252496623763;-7689.655021978346;-216.39891392073622;-8.010544911753186
('easy', 44);-1.7988115324693574;0.8807928097571526;0.8737024988498794;-11.618252496623763;-11624.366530924312;-152.21711017654061;-8.045926132440773
('easy', 45);-1.6537144696862482;0.8833095399082214;0.8851224058323548;-11.944184451209544;-21214.751845775983;-215.23452507786857;-8.249415940290563
('easy', 46);-1.6719187974254586;0.8804297654343916;0.8776982937716765;-11.618252496623763;-5992.945734674754;-147.92510809552542;-7.586507524227381
('easy', 47);-1.9707496094591437;0.8766778066008305;0.882725667045161;-11.618252496623763;-8968.099468210974;-168.64878637135152;-10.077017617175946
('easy', 48);-2.044684874231574;0.8752820261751608;0.8841051672214465;-11.618252496623763;-9402.65594501055;-164.33469140076159;-9.498749479211655
('easy', 49);-1.7164519720552103;0.8865299899311867;0.8757010134905412;-11.618252496623763;-3671.4546894872965;-141.120541207261;-8.484067716074685
('easy', 50);-2.0022136909576376;0.8683014335071236;0.8762111824138951;-11.618252496623763;-9760.429125623255;-167.49068011287142;-9.059597910470428
('easy', 51);-2.147786437986969;0.8835748315974425;0.8865380053261838;-11.618252496623763;-14795.053418969437;-214.8833574254004;-10.887255231104447
('easy', 52);-1.6868727958893932;0.881421810480323;0.8835236859999397;-11.618252496623763;-16473.114728965043;-185.5195248675149;-7.856396604704979
('easy', 53);-2.23360103353315;0.8779684853522278;0.8810356879660206;-11.618252496623763;-15063.060815329485;-161.97568384379596;-10.459113241497336
('easy', 54);-1.9622570464842515;0.8803454669795556;0.8815003248982206;-11.618252496623763;-11109.438625793478;-168.82559934305627;-8.957939653950213
('easy', 55);-2.073822566584291;0.8682495566327292;0.8712946381262245;-12.592481065604137;-21617.443417941653;-159.97408073787201;-10.51244728574749
('easy', 56);-1.875205910311965;0.8780716009213358;0.8728101476884116;-11.618252496623763;-8362.881593764156;-153.00074449301414;-8.627373067044356
