id;amount_answer_tokens;confidence_per_choice
('easy', 301);2;[1.2917800047859961e-12, 0.9999995231630692, 1.57371021068629e-11, 5.04347662567888e-07]
('easy', 302);2;[1.2917800047859961e-12, 9.545034922840628e-12, 1.0, 3.2241867372567335e-08]
('easy', 303);2;[2.543665647376923e-13, 1.8795288165390832e-12, 1.0, 5.905303998944039e-10]
('easy', 304);2;[1.0, 2.8823507934443873e-13, 2.7346982915918745e-12, 2.646573638909117e-09]
('easy', 305);2;[1.0, 8.25807328555592e-14, 1.463778514125909e-12, 2.510999155743982e-08]
('easy', 306);2;[3.5815361556415726e-10, 0.9999417100552707, 5.904954841587826e-10, 5.829127258796956e-05]
('easy', 307);2;[1.1399918530443554e-12, 1.0, 7.991959892953932e-11, 3.2241867372567335e-08]
('easy', 308);2;[3.5114221133765118e-12, 6.101936677605324e-13, 1.0, 9.736200313009565e-10]
('easy', 309);2;[1.0, 2.413362771833214e-12, 1.57371021068629e-11, 9.736200313009565e-10]
('easy', 310);2;[8.25807328555592e-14, 2.2447770550209742e-13, 8.423463754468647e-12, 1.0]
('easy', 311);2;[1.6052280551856116e-09, 7.582560427911907e-10, 1.0, 5.3157852544244216e-08]
('easy', 312);2;[1.4930861326653395e-10, 0.9999938011552557, 2.594594651844305e-11, 6.144177195963701e-06]
('easy', 313);2;[1.0, 4.420228103641173e-14, 1.0603575991523846e-13, 1.6052280551856116e-09]
('easy', 314);2;[5.109089028063325e-12, 6.914400106940203e-13, 1.3887943864964021e-11, 1.0]
('easy', 315);2;[1.463778514125909e-12, 2.020683909022217e-11, 0.9999998807907247, 6.82560337633487e-08]
('easy', 316);2;[1.3887943864964021e-11, 1.0, 7.991959892953932e-11, 1.186112015134383e-08]
('easy', 317);2;[0.060035155429383785, 0.9391079414453567, 6.081615987109589e-07, 0.0008563557039789427]
('easy', 318);2;[6.914400106940203e-13, 1.0, 3.775134544279098e-11, 1.6052280551856116e-09]
('easy', 319);2;[1.0, 4.752193062771153e-13, 5.109089028063325e-12, 4.5990553786523166e-10]
('easy', 320);2;[1.0, 1.463778514125909e-12, 3.775134544279098e-11, 1.3176514270095466e-10]
('easy', 321);2;[0.9998415959451853, 6.22315935695837e-11, 2.4613072715731437e-10, 0.0001584362410990077]
('easy', 322);2;[2.8823507934443873e-13, 3.0988191387218256e-12, 1.0, 3.2241867372567335e-08]
('easy', 323);2;[8.25807328555592e-14, 1.0, 6.560200168153779e-12, 3.2241867372567335e-08]
('easy', 324);2;[1.0, 4.1937956583795446e-13, 4.752193062771153e-13, 4.363462252943702e-09]
('easy', 325);2;[5.109089028063325e-12, 1.3887943864964021e-11, 0.9999996423722521, 3.059023205018258e-07]
('easy', 326);2;[6.431393941452e-14, 8.878265478459658e-13, 5.384940217754036e-13, 1.0]
('easy', 327);2;[7.582545965339434e-10, 1.2501504819116561e-09, 0.9999977350285647, 2.2603250957489616e-06]
('easy', 328);2;[1.0, 2.7346982915918745e-12, 1.026187963170189e-10, 1.186112015134383e-08]
('easy', 329);2;[1.0, 5.384940217754036e-13, 1.0815941557285693e-11, 1.9555681087850496e-08]
('easy', 330);2;[8.423287025019788e-12, 9.735996041540552e-10, 0.9999785427891018, 2.1444958378736654e-05]
('easy', 331);2;[3.0988191387218256e-12, 1.0, 3.581747930283181e-10, 1.9555681087850496e-08]
('easy', 332);2;[1.783247290814639e-11, 0.9999996423722521, 3.581747930283181e-10, 3.927863545481039e-07]
('easy', 333);2;[1.6586783589142312e-12, 2.7346982915918745e-12, 1.0, 3.398267819495071e-09]
('easy', 334);2;[2.7346982915918745e-12, 2.129785170955785e-12, 3.0988191387218256e-12, 1.0]
('easy', 335);2;[3.0988191387218256e-12, 3.0988191387218256e-12, 1.0, 3.398267819495071e-09]
('easy', 336);2;[1.0, 2.7894680928689246e-10, 2.646573638909117e-09, 5.905303998944039e-10]
('easy', 337);2;[1.006039279283317e-12, 1.162823303022097e-10, 1.0, 3.1608814543136926e-10]
('easy', 338);2;[1.7482341282710566e-13, 4.1937956583795446e-13, 1.463778514125909e-12, 1.0]
('easy', 339);2;[2.129785170955785e-12, 1.0, 2.289734845645553e-11, 7.991959892953932e-11]
('easy', 340);2;[1.0, 2.7346982915918745e-12, 5.789356328730652e-12, 4.139937718785167e-08]
('easy', 341);2;[1.0, 6.914400106940203e-13, 8.423463754468647e-12, 1.6052280551856116e-09]
('easy', 342);2;[2.0879679116459336e-14, 1.8426252147235624e-14, 7.287724095819692e-14, 1.0]
('easy', 343);2;[8.423463754468647e-12, 5.109089028063325e-12, 2.413362771833214e-12, 1.0]
('easy', 344);2;[0.9999997615814777, 7.433680672352188e-12, 4.8473687062702556e-11, 1.8553913626159784e-07]
('easy', 345);2;[1.6586751952393482e-12, 0.9999985694905718, 2.1724357914826287e-10, 1.3709577789362383e-06]
('easy', 346);2;[5.675685232632723e-14, 3.2661313427874473e-13, 1.2015425731771786e-13, 1.0]
('easy', 347);2;[8.878265478459658e-13, 3.5114221133765118e-12, 1.0, 9.736200313009565e-10]
('easy', 348);2;[5.384940217754036e-13, 1.0, 6.224144622907783e-11, 3.398267819495071e-09]
('easy', 349);2;[7.05287985111216e-11, 6.82560337633487e-08, 0.9999998807907247, 2.646573638909117e-09]
('easy', 350);2;[1.1399918530443554e-12, 1.3887943864964021e-11, 0.9999991655356624, 8.315279260963632e-07]
('easy', 351);2;[1.0, 4.1937956583795446e-13, 5.109089028063325e-12, 7.194133030325383e-09]
('easy', 352);2;[1.0, 3.442477108469977e-14, 2.8823507934443873e-13, 9.736200313009565e-10]
('easy', 353);2;[1.1626791478448731e-10, 0.999876633606226, 2.060898101272998e-09, 0.0001233946226544279]
('easy', 354);2;[5.602796437537268e-09, 7.582560427911907e-10, 2.061153622438558e-09, 1.0]
('easy', 355);2;[1.3615261080896538e-13, 5.675685232632723e-14, 1.7482341282710566e-13, 1.0]
('easy', 356);2;[1.2917800047859961e-12, 0.9999994039539004, 1.026187963170189e-10, 6.47594599989589e-07]
('easy', 357);2;[5.789356328730652e-12, 2.4616969518153846e-10, 1.0, 1.186112015134383e-08]
('easy', 358);2;[3.5114221133765118e-12, 1.0, 5.4927883509546835e-11, 5.602796437537268e-09]
('easy', 359);2;[0.9999985694905718, 1.6052249934589952e-09, 1.18610975280741e-08, 1.3709577789362383e-06]
('easy', 360);2;[1.7482341282710566e-13, 6.914400106940203e-13, 0.9999998807907247, 1.4449802461092448e-07]
('easy', 361);2;[1.6586783589142312e-12, 2.7346982915918745e-12, 8.423463754468647e-12, 1.0]
('easy', 362);2;[0.4999998798383977, 1.5295108702681474e-07, 1.107973958234711e-08, 0.4999998798383977]
('easy', 363);2;[4.752193062771153e-13, 1.2917800047859961e-12, 0.9999998807907247, 8.764248219443636e-08]
('easy', 364);2;[5.675685232632723e-14, 3.037975385443128e-14, 3.442477108469977e-14, 1.0]
('easy', 365);2;[0.9999998807907247, 2.129785170955785e-12, 1.3176514270095466e-10, 1.4449802461092448e-07]
('easy', 366);2;[4.752193062771153e-13, 4.1937956583795446e-13, 4.1937956583795446e-13, 1.0]
('easy', 367);2;[4.1937956583795446e-13, 8.25807328555592e-14, 1.2664165549094176e-14, 1.0]
('easy', 368);2;[1.0, 1.9810087980489796e-13, 4.752193062771153e-13, 1.9555681087850496e-08]
('easy', 369);2;[3.037975385443128e-14, 5.675685232632723e-14, 6.431393941452e-14, 1.0]
('easy', 370);2;[1.9207193694953957e-05, 0.895632242081268, 0.009949577404202152, 0.09439893958800807]
('easy', 371);2;[1.7482341282710566e-13, 8.878265478459658e-13, 0.9999996423722521, 3.927863545481039e-07]
('easy', 372);2;[3.97896253583724e-12, 4.8473687062702556e-11, 0.9999998807907247, 6.82560337633487e-08]
('easy', 373);2;[3.900837610180715e-14, 1.7482341282710566e-13, 8.25807328555592e-14, 1.0]
('easy', 374);2;[1.0, 2.2447770550209742e-13, 1.1399918530443554e-12, 2.646573638909117e-09]
('easy', 375);2;[3.775134544279098e-11, 3.97896253583724e-12, 3.97896253583724e-12, 1.0]
('easy', 376);2;[1.2015425731771786e-13, 1.8795288165390832e-12, 1.0, 1.6052280551856116e-09]
('easy', 377);2;[1.0, 1.3615261080896538e-13, 5.384940217754036e-13, 3.581747930283181e-10]
('easy', 378);2;[4.1937956583795446e-13, 5.675685232632723e-14, 1.3615261080896538e-13, 1.0]
('easy', 379);2;[3.2661313427874473e-13, 1.7482341282710566e-13, 2.6810038677818034e-14, 1.0]
('easy', 380);2;[1.0603575991523846e-13, 6.560200168153779e-12, 1.0, 3.2241867372567335e-08]
('easy', 381);2;[4.5990553786523166e-10, 4.277787868968998e-11, 1.0, 1.522997974471263e-08]
('easy', 382);2;[1.0, 3.701011678592672e-13, 1.8795288165390832e-12, 3.581747930283181e-10]
('easy', 383);2;[1.5737072090751337e-11, 0.9999985694905718, 1.6918946955790182e-10, 1.3709577789362383e-06]
('easy', 384);2;[1.0, 9.357622968840175e-14, 1.7482341282710566e-13, 7.991959892953932e-11]
('easy', 385);2;[1.2917775409135197e-12, 0.9999971389852362, 6.224132751305368e-11, 2.902312105056987e-06]
('easy', 386);2;[1.783247290814639e-11, 4.363462252943702e-09, 1.0, 1.9555681087850496e-08]
('easy', 387);2;[4.752193062771153e-13, 1.9810087980489796e-13, 1.9810087980489796e-13, 1.0]
('easy', 388);2;[1.3614897519056122e-13, 5.789201738302367e-12, 0.9999724634116024, 2.7535687796947383e-05]
('easy', 389);2;[0.9999991655356624, 1.2256067444099483e-11, 2.9400777392844726e-11, 8.315279260963632e-07]
('easy', 390);2;[1.0, 2.543665647376923e-13, 1.8795288165390832e-12, 1.026187963170189e-10]
('easy', 391);2;[1.493088980503849e-10, 0.9999970197767496, 2.902312105056987e-06, 1.1253474543245463e-07]
('easy', 392);2;[3.978954946575725e-12, 0.9999982118638471, 1.6052249934589952e-09, 1.7603429545652396e-06]
('easy', 393);2;[1.1399918530443554e-12, 1.006039279283317e-12, 1.0, 1.186112015134383e-08]
('easy', 394);2;[1.0, 5.384940217754036e-13, 5.109089028063325e-12, 2.646573638909117e-09]
('easy', 395);2;[1.0815941557285693e-11, 5.4927883509546835e-11, 7.194133030325383e-09, 1.0]
('easy', 396);2;[5.905303998944039e-10, 0.9999997615814777, 2.646573638909117e-09, 2.382369667501818e-07]
('easy', 397);2;[1.0, 9.357622968840175e-14, 2.8823507934443873e-13, 1.6052280551856116e-09]
('easy', 398);2;[6.560200168153779e-12, 9.237449661970594e-09, 3.0988191387218256e-12, 1.0]
('easy', 399);2;[6.560200168153779e-12, 2.2447770550209742e-13, 8.878265478459658e-13, 1.0]
('easy', 400);2;[1.0, 1.3615261080896538e-13, 1.1399918530443554e-12, 2.061153622438558e-09]
('easy', 401);2;[0.011527378450024418, 2.2253086019807568e-05, 0.808131751978391, 0.18031855917910164]
('easy', 402);2;[3.775134544279098e-11, 7.835041785064389e-13, 1.006039279283317e-12, 1.0]
('easy', 403);2;[3.0988191387218256e-12, 1.0, 1.3176514270095466e-10, 2.061153622438558e-09]
('easy', 404);2;[9.545034922840628e-12, 1.0, 4.363462252943702e-09, 1.522997974471263e-08]
('easy', 405);2;[4.1937956583795446e-13, 1.0, 2.289734845645553e-11, 4.139937718785167e-08]
('easy', 406);2;[1.2015425731771786e-13, 2.8823507934443873e-13, 1.0, 1.2501528663867426e-09]
('easy', 407);2;[1.0, 4.420228103641173e-14, 1.5428112031918877e-13, 2.7894680928689246e-10]
('easy', 408);2;[1.9809974626581428e-13, 1.4930861326653395e-10, 0.9999938011552557, 6.144177195963701e-06]
('easy', 409);2;[1.435037960133826e-14, 5.008774637843506e-14, 2.0879679116459336e-14, 1.0]
('easy', 410);2;[0.9999998807907247, 6.101936677605324e-13, 3.5114221133765118e-12, 8.764248219443636e-08]
('easy', 411);2;[1.7482341282710566e-13, 7.835041785064389e-13, 1.0, 1.186112015134383e-08]
('easy', 412);2;[1.0, 1.8795288165390832e-12, 1.57371021068629e-11, 3.398267819495071e-09]
('easy', 413);2;[1.0, 1.7482341282710566e-13, 6.914400106940203e-13, 4.363462252943702e-09]
('easy', 414);2;[1.0, 2.0879679116459336e-14, 6.914400106940203e-13, 1.783247290814639e-11]
('easy', 415);2;[1.493094676197164e-10, 3.581747930283181e-10, 2.646573638909117e-09, 1.0]
('easy', 416);2;[0.9999998807907247, 6.224144622907783e-11, 1.0815941557285693e-11, 1.4449802461092448e-07]
