id;attn_entropy;internal_confidence;internal_confidence_examples;max_prob;mink_entropy;pd_entropy;ppl
('easy', 0);-9.457001568180772;0.10550956920176958;0.7450495637472508;-18.420680743952367;-100000000.00000018;-832.3530574884047;-10387.592098715353
('easy', 1);-3.755460146359038;0.1683647441131218;0.24898922178594254;-13.691093354272247;-71893.24053203176;-343.9022829499815;-54.536148402030406
('easy', 2);-4.2348450610308825;0.16829895010699952;0.7991540040732333;-13.80231898938247;-154715.9747166393;-382.24785127632447;-69.90927622487506
('easy', 3);-4.105765118352138;0.41954330882930274;0.5127597974127275;-14.332947240444641;-114091.90807825902;-283.69894442206095;-51.43213218728547
('easy', 4);-5.607016853251403;0.21991416335583613;0.4833897369190357;-18.420680743952367;-18826889.17364202;-475.0479828403463;-379.2136571807481
('easy', 5);-4.726133641135591;0.3212526819015645;0.3502813437444814;-15.942385152878742;-885129.4781450788;-520.5306262343817;-192.0748449426985
('easy', 6);-3.5382955220379575;0.26518557709128976;0.7548255861105891;-12.146895963706548;-32395.445622977844;-282.8287819536754;-45.69599087105692
('easy', 7);-4.6385936675942;0.08457554303850558;0.4651071597477584;-18.420680743952367;-2193702.4839547784;-367.627860893223;-126.1168295453168
('easy', 8);-4.5020351489771055;0.024421849381416588;0.8827247924442722;-15.942385152878742;-580266.6936668765;-337.6519127887904;-124.41201436339716
('easy', 9);-4.235628080184919;0.39637594796927983;0.9369265868612634;-14.332947240444641;-331584.8553187327;-346.5604300610677;-58.97900482370267
('easy', 10);-5.076985737623305;0.33892907367387864;0.15508777757894995;-11.029730267142691;-30173.33111967522;-405.9899207451621;-141.3298605176953
('easy', 11);-5.059729942254448;0.3330692102872428;0.12096647519978848;-18.420680743952367;-9321288.719493562;-411.0303808945199;-223.25050581756233
('easy', 12);-3.3681515554495474;0.755869616398933;0.7178243399425319;-13.691093354272247;-29772.864807139194;-313.2155312958317;-31.247173226495555
('easy', 13);-4.988951199298619;0.41820487753776;0.020565523019555772;-18.420680743952367;-6082965.114076508;-407.7990051381135;-174.51535346892533
('easy', 14);-6.004680425921529;0.035730307763326516;0.7207519200711017;-18.420680743952367;-6815596.58199816;-621.9702426859233;-570.5695825063906
('easy', 15);-9.04797681898997;0.004161363520125804;0.7053482063489532;-18.420680743952367;-23975955.106487423;-1312.4674326270645;-9084.792775248705
('easy', 16);-3.5901526275297284;0.11944375431637638;0.8316007795346928;-13.927482132336477;-379362.68457441404;-300.30257918310207;-44.75926537037426
('easy', 17);-3.898580380136045;0.7587624162398049;0.7112486953959075;-13.109171808822525;-37332.357083662806;-350.09470226573677;-64.57285198775506
('easy', 18);-4.019351354653885;0.858213053722872;0.08491041620402907;-13.024614420794464;-99583.42589606278;-407.4564134389443;-76.29769256026304
('easy', 19);-4.606913917109637;0.7519629662817923;0.9197939556563639;-18.420680743952367;-275513.0932253833;-314.1497166425352;-78.50721323604132
('easy', 20);-4.833217330031486;0.5876061067975454;0.5323521740971313;-18.420680743952367;-2287633.630749279;-369.3183994739739;-81.178270996007
('easy', 21);-3.4069138573060784;0.34358658684746574;0.9383387264396694;-16.635532333438686;-6439967.071087391;-425.8180430823213;-38.071670673912735
('easy', 22);-4.973778870399117;0.7620759949083795;0.7627015311767368;-18.420680743952367;-1736082.4699732708;-438.41452500537326;-91.81148247114251
('easy', 23);-4.197059068951456;0.507726374379023;0.6422708778480503;-18.420680743952367;-1391759.6613827213;-390.6526968656333;-69.8412609306402
('easy', 24);-5.577783245474875;0.6308868506959506;0.6642829004253669;-18.420680743952367;-17377284.678431485;-429.15588166745545;-387.8033404009973
('easy', 25);-4.164151524437474;0.37940752817666845;0.9845623809680888;-12.703706700714362;-86631.68846456334;-408.1209692938333;-59.21706100001814
('easy', 26);-4.8621949093917225;0.33410641011640113;0.22259150649554144;-18.420680743952367;-1106489.3349563372;-466.4917693854801;-159.26392164780046
('easy', 27);-7.0711339050468744;0.4535806974805067;0.7878350335206235;-18.420680743952367;-56171979.44362449;-517.9725660930457;-278.7001821249315
('easy', 28);-3.5284362167941925;0.1814034855248417;0.07648638106584871;-18.420680743952367;-516710.23508503643;-423.05103872378754;-45.207844340339115
('easy', 29);-5.267357568032742;0.6167256504883998;0.4036516233905346;-15.536920044770577;-2009556.8956066868;-546.3189643533283;-334.25490018008736
('easy', 30);-3.4461878280915643;0.20190570357746912;0.943489007282844;-15.536920044770577;-42790.69722420615;-244.3277180797832;-32.79893261281405
('easy', 31);-4.772676759418999;0.4103478153968624;0.4785223814706739;-18.420680743952367;-69975172.73237002;-619.5878878980764;-154.05349336486273
('easy', 32);-5.160954302255713;0.2534361465415881;0.5308375151562378;-15.536920044770577;-2162920.093497806;-520.2139346437697;-423.68880701552257
('easy', 33);-7.286410998326244;0.11631037625452317;0.0161252318096073;-18.420680743952367;-8326124.080517168;-561.4384835029535;-1972.4003539940088
('easy', 34);-4.346004651364387;0.7729146080626679;0.6799019648408224;-11.090354888959125;-39813.2978227566;-330.3893809295235;-69.11427499104175
('easy', 35);-4.676157037034763;0.2782609697183598;0.5387831075973522;-18.420680743952367;-4616124.959805409;-532.5637872974281;-116.16758132282214
('easy', 36);-6.234337277946445;0.188945480866724;0.8586882858077589;-18.420680743952367;-13533971.876939954;-908.0369027549561;-598.619443035625
('easy', 37);-5.658801599777588;0.7104215834043467;0.32691412069585307;-13.457478503090742;-294548.9587232272;-478.529401026788;-216.31481922897729
('easy', 38);-5.828456502588082;0.8059328624116525;0.2812548366969297;-18.420680743952367;-8801519.69121318;-531.7059044450772;-605.5246269638035
('easy', 39);-2.629850271219267;0.12108908088279932;0.4380898090709839;-18.420680743952367;-219864.37912012733;-311.5764000297945;-16.560073624365366
('easy', 40);-4.806589104697655;0.5580898190281466;0.5748499197092574;-18.420680743952367;-392041.70503883954;-402.8602001412674;-144.5438205228955
('easy', 41);-4.288055313656763;0.42049570894639376;0.6791818324448776;-15.026094421004586;-160715.32829984854;-442.1615389946727;-83.23062673996712
('easy', 42);-4.882916482085807;0.5696760322016484;0.011035166649375856;-12.851342699520426;-91516.70801033013;-360.750343611651;-186.46915738279958
('easy', 43);-5.5643105015460765;0.7582164134145339;0.28559649573287316;-18.420680743952367;-48965247.98924995;-589.3256265582759;-289.04794183601155
('easy', 44);-3.9971169499901977;0.13019529374845104;0.005527673478094644;-15.026094421004586;-136367.8760812696;-297.8052801347061;-62.563650487400956
('easy', 45);-5.640296321194467;0.13032908430577378;0.6895024976061432;-18.420680743952367;-60916926.0389082;-553.2566271206705;-239.31684549876783
('easy', 46);-4.9523902817286425;0.853167266500926;0.058573692230332874;-18.420680743952367;-2276433.229423013;-389.7719955936003;-193.87025170005887
('easy', 47);-5.099766123071262;0.3125470113369389;0.002744470711309489;-18.420680743952367;-7662167.9250475485;-372.11656459726527;-163.6102682010082
('easy', 48);-4.876288694492472;0.892437729124726;0.28847890858258907;-14.332947240444641;-342576.03351968224;-345.1856568885365;-120.81316176369285
('easy', 49);-5.817459184719671;0.7420325663471333;0.6847980042307727;-15.536920044770577;-1334126.0698809733;-408.3156789068315;-486.1908272798142
('easy', 50);-5.115549136577488;0.3379967809979056;0.2542797241525505;-18.420680743952367;-8087334.517929259;-399.7839437449066;-192.5421420050255
('easy', 51);-5.13477925820055;0.1805611666632679;0.28009742047872976;-15.942385152878742;-2940339.914671211;-518.6705205612806;-318.30364446870755
('easy', 52);-5.202802752647889;0.30348383940819024;0.8839650904124635;-18.420680743952367;-6881571.906911233;-419.5383273196569;-111.48764639613611
('easy', 53);-5.02006217275249;0.6910426495546311;0.892402692185253;-18.420680743952367;-20844701.885061406;-335.78696348497226;-129.86269911437802
('easy', 54);-5.779611956831868;0.6186618275038076;0.0018098821660497528;-18.420680743952367;-15317727.250816531;-443.4049109179336;-316.87435428897294
('easy', 55);-4.506414551790414;0.14279879540808307;0.2656599705397897;-18.420680743952367;-315375.7225210814;-256.7717260401583;-43.64351899843246
('easy', 56);-3.436186590361777;0.35739573445802214;0.6434161493043777;-12.68428861485726;-62829.7276587714;-273.24996378838006;-46.92689847376094
('easy', 57);-3.187880178167348;0.09132752512435982;0.883645038944365;-12.557994889532967;-25317.84922698983;-478.3682307878082;-27.71577103707357
('easy', 58);-4.071045622606257;0.8897063880201145;0.9069418877185704;-14.843772864210633;-79833.19270662713;-333.2927600319851;-71.73538230723608
('easy', 59);-4.573854019835008;0.2940671183591437;0.6603075140824554;-13.927482132336477;-257574.62220390083;-516.5921300902124;-119.4933192317449
('easy', 60);-5.8205335468038255;0.08736449658990582;0.16996114207770446;-18.420680743952367;-40190182.904153265;-603.1051082471978;-252.92029197065187
('easy', 61);-4.556353507831007;0.17089351847887793;0.6615184006690467;-18.420680743952367;-30652481.66220658;-537.3094213212919;-98.72993728652054
('easy', 62);-3.1922905633771146;0.38024571258395384;0.6333511701266383;-14.332947240444641;-200189.26752675252;-359.72010624541724;-27.959071942729214
('easy', 63);-4.565160335166295;0.013391433182420847;0.09472018368099767;-11.3885082612782;-46674.433208046226;-372.92012497775886;-89.39042324916672
('easy', 64);-5.8516049332513065;0.14254699902632675;0.6531538970647195;-18.420680743952367;-8475145.96100976;-526.0838911668737;-453.61759822442224
