id;amount_answer_tokens;confidence_per_choice
('easy', 0);2;[5.9821282237671354e-15, 1.0, 7.004352026168645e-18, 3.8242466280971355e-16]
('easy', 1);2;[1.9810087980489796e-13, 1.0, 8.993766029028821e-18, 8.095930175212601e-16]
('easy', 2);2;[4.658886145103398e-15, 4.719495271526123e-20, 1.282891823608785e-19, 1.0]
('easy', 3);2;[1.0, 5.454994842887922e-18, 2.444759076612131e-17, 4.658886145103398e-15]
('easy', 4);2;[2.2007019879753665e-15, 1.282891823608785e-19, 1.0, 1.2171738729024408e-18]
('easy', 5);2;[6.64554417291507e-17, 1.829946905189832e-21, 1.0, 3.6755466131663376e-20]
('easy', 6);2;[1.0, 6.059951882577156e-20, 7.382532721164985e-19, 1.5628821893349888e-18]
('easy', 7);2;[1.8064461965456932e-16, 2.4765638272182875e-22, 1.0, 2.8625185805493937e-20]
('easy', 8);2;[2.825757287115611e-15, 1.0, 1.6472657083745667e-19, 1.1548224173015786e-17]
('easy', 9);2;[1.713908431542013e-15, 2.229331712088314e-20, 1.0, 7.004352026168645e-18]
('easy', 10);2;[1.0, 4.719495271526123e-20, 2.7158820118920623e-19, 7.004352026168645e-18]
('easy', 11);2;[1.0, 1.9039802832864523e-17, 1.4828213355760042e-17, 2.9783262686202286e-16]
('easy', 12);2;[3.8242466280971355e-16, 1.0, 2.229331712088314e-20, 1.6472657083745667e-19]
('easy', 13);2;[1.783247290814639e-11, 1.0, 2.444759076612131e-17, 1.9810087980489796e-13]
('easy', 14);2;[1.0, 1.0530617357553812e-20, 9.991171568224243e-20, 2.8625185805493937e-20]
('easy', 15);2;[0.9241418055144026, 0.07585817148650026, 3.67712526578544e-12, 3.8756615163062465e-13]
('easy', 16);2;[4.1937956583795446e-13, 8.878265478459658e-13, 4.139937718785167e-08, 1.0]
('easy', 17);2;[1.0, 2.1151310375910805e-19, 1.2171738729024408e-18, 5.454994842887922e-18]
('easy', 18);2;[7.681204685202095e-15, 1.0, 1.4828213355760042e-17, 3.8242466280971355e-16]
('easy', 19);2;[1.0, 1.282891823608785e-19, 3.4872615319944465e-19, 7.781132241133797e-20]
('easy', 20);2;[1.4068563457048555e-16, 2.2603250957489616e-06, 0.9999977350285647, 6.059928765739372e-20]
('easy', 21);2;[1.8064461965456932e-16, 1.0, 1.334793228597603e-15, 1.9039802832864523e-17]
('easy', 22);2;[5.9821282237671354e-15, 1.0, 9.479359653504757e-19, 1.4828213355760042e-17]
('easy', 23);2;[3.2661313427874473e-13, 3.4872615319944465e-19, 3.1391327920480296e-17, 1.0]
('easy', 24);2;[1.0, 1.6472657083745667e-19, 9.991171568224243e-20, 8.993766029028821e-18]
('easy', 25);2;[1.0, 6.387142293058423e-21, 3.6755466131663376e-20, 5.74952226429356e-19]
('easy', 26);2;[1.0, 7.004352026168645e-18, 1.8064461965456932e-16, 1.4068617124461467e-16]
('easy', 27);2;[2.825757287115611e-15, 1.5321957845870205e-20, 5.454994842887922e-18, 1.0]
('easy', 28);2;[1.0, 5.454994842887922e-18, 5.175555005801869e-17, 4.0307262913476244e-17]
('easy', 29);2;[2.3195228302435696e-16, 1.0, 6.64554417291507e-17, 4.248354255291589e-18]
('easy', 30);2;[1.0, 2.0067804543947087e-18, 4.248354255291589e-18, 3.1391327920480296e-17]
('easy', 31);2;[1.0, 2.2007019879753665e-15, 6.305116760146989e-16, 2.9783262686202286e-16]
('easy', 32);2;[2.9783262686202286e-16, 4.083163460181308e-22, 1.0, 2.8625185805493937e-20]
