correct_answer_idx;id;model_guessed_its_correct;yes_no_probabilities;answer_token_len;reasoning_token_len;frequency_of_answer;is_correct;iter
1;(0, 0);False;[4.8473687062702556e-11, 1.0];607;145;1.0;True;0
1;(0, 0);False;[2.9400777392844726e-11, 1.0];693;153;1.0;True;1
1;(0, 0);False;[0, 1.0];674;100;1.0;True;2
1;(0, 0);False;[0, 1.0];372;131;1.0;True;3
1;(0, 0);False;[0, 1.0];313;98;1.0;True;4
1;(0, 0);False;[0, 1.0];502;92;1.0;True;5
1;(0, 0);False;[1.783247290814639e-11, 1.0];637;135;1.0;True;6
1;(0, 0);False;[1.783247290814639e-11, 1.0];550;319;1.0;True;7
1;(0, 0);False;[4.8473687062702556e-11, 1.0];625;291;1.0;True;8
1;(0, 0);False;[3.775134544279098e-11, 1.0];886;249;1.0;True;9
1;(0, 1);True;[1.0, 1.3887943864964021e-11];755;219;1.0;True;0
1;(0, 1);True;[1.0, 0];564;113;1.0;True;1
1;(0, 1);True;[1.0, 4.8473687062702556e-11];677;78;1.0;True;2
1;(0, 1);True;[1.0, 1.6918979226151304e-10];593;180;1.0;True;3
1;(0, 1);True;[1.0, 2.289734845645553e-11];1198;146;1.0;True;4
1;(0, 1);True;[1.0, 3.775134544279098e-11];740;99;1.0;True;5
1;(0, 1);True;[1.0, 6.224144622907783e-11];515;92;1.0;True;6
1;(0, 1);True;[1.0, 3.775134544279098e-11];678;85;1.0;True;7
1;(0, 1);True;[1.0, 3.581747930283181e-10];1191;66;1.0;True;8
1;(0, 1);True;[1.0, 4.8473687062702556e-11];883;118;1.0;True;9
1;(0, 2);False;[0, 1.0];612;181;1.0;True;0
1;(0, 2);False;[0, 1.0];665;196;1.0;True;1
1;(0, 2);False;[2.9400777392844726e-11, 1.0];796;251;1.0;True;2
1;(0, 2);False;[4.8473687062702556e-11, 1.0];1264;200;1.0;True;3
1;(0, 2);False;[6.224144622907783e-11, 1.0];759;186;1.0;True;4
1;(0, 2);False;[0, 1.0];671;280;1.0;True;5
1;(0, 2);False;[0, 1.0];1184;171;1.0;True;6
1;(0, 2);False;[0, 1.0];1046;332;1.0;True;7
1;(0, 2);False;[0, 1.0];938;175;1.0;True;8
1;(0, 2);False;[7.991959892953932e-11, 1.0];874;128;1.0;True;9
1;(0, 3);False;[0, 1.0];1108;148;1.0;True;0
1;(0, 3);False;[0, 1.0];1305;184;1.0;True;1
1;(0, 3);False;[0, 1.0];704;63;1.0;True;2
1;(0, 3);False;[0, 1.0];962;96;1.0;True;3
1;(0, 3);False;[0, 1.0];1301;215;1.0;True;4
1;(0, 3);False;[0, 1.0];821;143;1.0;True;5
1;(0, 3);False;[0, 1.0];571;81;1.0;True;6
1;(0, 3);False;[1.0815941557285693e-11, 1.0];869;202;1.0;True;7
1;(0, 3);False;[0, 1.0];619;169;1.0;True;8
1;(0, 3);False;[0, 1.0];1045;134;1.0;True;9
1;(1, 0);False;[0, 1.0];262;183;1.0;True;0
1;(1, 0);False;[0, 1.0];36;74;1.0;True;1
1;(1, 0);False;[0, 1.0];415;184;1.0;True;2
1;(1, 0);False;[1.783247290814639e-11, 1.0];376;128;1.0;True;3
1;(1, 0);False;[0, 1.0];85;165;1.0;True;4
1;(1, 0);False;[0, 1.0];83;114;1.0;True;5
1;(1, 0);False;[1.783247290814639e-11, 1.0];309;183;1.0;True;6
1;(1, 0);False;[0, 1.0];177;145;1.0;True;7
1;(1, 0);False;[0, 1.0];92;127;1.0;True;8
1;(1, 0);False;[0, 1.0];147;90;1.0;True;9
1;(1, 1);True;[1.0, 1.783247290814639e-11];113;96;1.0;True;0
1;(1, 1);True;[1.0, 4.8473687062702556e-11];381;132;1.0;True;1
1;(1, 1);True;[1.0, 0];393;101;1.0;True;2
1;(1, 1);True;[1.0, 2.289734845645553e-11];306;135;1.0;True;3
1;(1, 1);True;[1.0, 7.991959892953932e-11];220;86;1.0;True;4
1;(1, 1);True;[1.0, 2.7894680928689246e-10];104;88;1.0;True;5
1;(1, 1);True;[1.0, 1.783247290814639e-11];330;148;1.0;True;6
1;(1, 1);True;[1.0, 1.026187963170189e-10];356;153;1.0;True;7
